"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
77, 1.908931875070894e-01, 5.071492454007116e-02, 8.576681978230518e-01, 3.140430166349724e+02, 3.262677638375732e+01, 2.025988899058771e+05, 5.779338148895475e+04, 2.347411048059663e+02, 1.198554199633462e+00, -1.154875333462793e+00
78, 1.958013938430483e-01, 5.122510198058459e-02, 8.609014946225118e-01, 3.149097380705833e+02, 3.270605906834422e+01, 2.033290207121530e+05, 5.804489544777459e+04, 2.348772301672345e+02, 1.196996998829223e+00, -1.148202775055875e+00
79, 2.007801492615659e-01, 5.174261255827823e-02, 8.580781487322130e-01, 3.148612898562153e+02, 3.148950080280115e+01, 2.027533953269761e+05, 5.776333917327067e+04, 2.345069906547230e+02, 1.201231834119671e+00, -1.155672343326666e+00
80, 2.058331641982027e-01, 5.222789313342849e-02, 8.541910682225231e-01, 3.141913688133816e+02, 2.973231160834261e+01, 2.018978287493346e+05, 5.743876904320312e+04, 2.342504551645123e+02, 1.204165195273680e+00, -1.164283050900029e+00
81, 2.109578287945744e-01, 5.270498625408746e-02, 8.561025848172834e-01, 3.143485107690101e+02, 2.924895219540947e+01, 2.022868929863527e+05, 5.763005061968676e+04, 2.345057727366207e+02, 1.201245762172831e+00, -1.159208431991229e+00
82, 2.161523987987308e-01, 5.318858738878790e-02, 8.589322075606382e-01, 3.152218325555644e+02, 2.932048665718690e+01, 2.029378775882786e+05, 5.783815335952525e+04, 2.345772420334530e+02, 1.200428413987739e+00, -1.153687554769434e+00
83, 2.214165245024310e-01, 5.367866398059015e-02, 8.553514786388730e-01, 3.149985554834502e+02, 2.795735332794340e+01, 2.021945989075051e+05, 5.749430517760445e+04, 2.341588436186560e+02, 1.205212553845477e+00, -1.162809700863212e+00
84, 2.267538722540795e-01, 5.412886783352246e-02, 8.518082707682685e-01, 3.142931746749788e+02, 2.628767204586295e+01, 2.014060579987665e+05, 5.720711079824242e+04, 2.339583270921287e+02, 1.207504665474609e+00, -1.170428845659085e+00
85, 2.321606830545411e-01, 5.457661038895761e-02, 8.544106874072056e-01, 3.146110040924685e+02, 2.603301781143460e+01, 2.019508004312884e+05, 5.745247482103379e+04, 2.342461244374637e+02, 1.204214708802831e+00, -1.163919442440616e+00
86, 2.376357154462376e-01, 5.503000243181199e-02, 8.565789520018690e-01, 3.154437228305741e+02, 2.603505396396649e+01, 2.024663514681660e+05, 5.759521954815213e+04, 2.342337033010099e+02, 1.204356719495701e+00, -1.160132485512079e+00
87, 2.431785616776728e-01, 5.548672823352498e-02, 8.521049034095165e-01, 3.149995440797046e+02, 2.446853555940033e+01, 2.015236223324817e+05, 5.717960558778454e+04, 2.337644339667096e+02, 1.209720663742911e+00, -1.171158547199850e+00
88, 2.487925398120596e-01, 5.589582063164730e-02, 8.490041313034392e-01, 3.142717511189023e+02, 2.291752080984105e+01, 2.008228810088184e+05, 5.693893729138833e+04, 2.336306939526276e+02, 1.211248950245606e+00, -1.177543374793246e+00
89, 2.544728548430042e-01, 5.630974702082679e-02, 8.520780630391313e-01, 3.148793204114119e+02, 2.291765216625495e+01, 2.014933115893131e+05, 5.720176746152565e+04, 2.338624036220561e+02, 1.208601020254351e+00, -1.170570602110686e+00
90, 2.602187376407502e-01, 5.672845135432995e-02, 8.524669271940080e-01, 3.153452111219644e+02, 2.252212536986182e+01, 2.016162104333772e+05, 5.719692968148845e+04, 2.337359545210849e+02, 1.210046121870947e+00, -1.170698946358494e+00
91, 2.660304748137347e-01, 5.713544904386239e-02, 8.484719625731461e-01, 3.148064811761132e+02, 2.100441541098570e+01, 2.007604432955555e+05, 5.683980596637283e+04, 2.333702203193521e+02, 1.214224950150002e+00, -1.180173286704397e+00
92, 2.719087382108422e-01, 5.750766754729238e-02, 8.471613234415210e-01, 3.143865602389845e+02, 1.991297421171201e+01, 2.004500620593892e+05, 5.675227073372676e+04, 2.333713121511059e+02, 1.214212476972950e+00, -1.182495559214578e+00
93, 2.778499253369765e-01, 5.788387045473191e-02, 8.497167949262519e-01, 3.150840094363402e+02, 1.992574498423054e+01, 2.010278120711100e+05, 5.695037439704710e+04, 2.334816353404684e+02, 1.212952076707565e+00, -1.177239953242123e+00
94, 2.838530138319297e-01, 5.826399302913862e-02, 8.480291394982304e-01, 3.151292334620897e+02, 1.907457013531222e+01, 2.006943843745730e+05, 5.677142162845305e+04, 2.332111655338581e+02, 1.216041883888075e+00, -1.181987494118686e+00
95, 2.899189008899062e-01, 5.861420211183973e-02, 8.445666127840128e-01, 3.144960097961276e+02, 1.760977722261925e+01, 1.999358070642916e+05, 5.647875884540335e+04, 2.329601195878373e+02, 1.218909183936042e+00, -1.189751713339731e+00
96, 2.960457572650174e-01, 5.894599612573526e-02, 8.453029707381653e-01, 3.144479416323584e+02, 1.702280002045565e+01, 2.000723297448948e+05, 5.656579805122244e+04, 2.331158852547138e+02, 1.217130187513362e+00, -1.187442600210405e+00
97, 3.022310977761539e-01, 5.928095729176444e-02, 8.473301311872936e-01, 3.152429850200018e+02, 1.704721330636951e+01, 2.005563908850579e+05, 5.669719276375962e+04, 2.330983779022070e+02, 1.217330149615856e+00, -1.183956754343725e+00
98, 3.084736456214135e-01, 5.961901646594837e-02, 8.432952954271246e-01, 3.148090158801492e+02, 1.566467146944588e+01, 1.997078133186633e+05, 5.632077440474292e+04, 2.326586937762320e+02, 1.222351149846922e+00, -1.193942973390018e+00
99, 3.147748221808678e-01, 5.990442663530046e-02, 8.400079957516804e-01, 3.140119515943444e+02, 1.419739580693582e+01, 1.989681004175251e+05, 5.606244700039925e+04, 2.324978681964940e+02, 1.224187290333580e+00, -1.200796289610233e+00
100, 3.211305727602529e-01, 6.019061167470938e-02, 8.423420556178429e-01, 3.145614055402240e+02, 1.413990779176791e+01, 1.994860024179383e+05, 5.625317702221225e+04, 2.326424250506733e+02, 1.222536899236855e+00, -1.195736303212374e+00
101, 3.275393482615201e-01, 6.047918430613736e-02, 8.419426713421273e-01, 3.148565473658738e+02, 1.362796275560813e+01, 1.994364763126497e+05, 5.618144810131218e+04, 2.324559962889871e+02, 1.224665305242567e+00, -1.197639240991322e+00
