1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.288640000000000230e-01 1.005275271611870934e-02 0.000000000000000000e+00
8.535530000000000062e-01 -2.430270514315469033e-02 0.000000000000000000e+00
7.777849999999999486e-01 -3.180383214650640833e-02 0.000000000000000000e+00
6.684449999999999559e-01 -1.072989294589987881e-02 0.000000000000000000e+00
5.490089999999999693e-01 -2.465267043749636011e-02 0.000000000000000000e+00
4.266349999999999865e-01 -7.691767623765405348e-02 0.000000000000000000e+00
3.086579999999999879e-01 -7.301803851008253909e-02 0.000000000000000000e+00
2.021499999999999964e-01 -3.464377766875825077e-02 0.000000000000000000e+00
7.113600000000000478e-02 -1.321002246627335508e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.113600000000000478e-02 5.258707784105375732e-02 0.000000000000000000e+00
2.021499999999999964e-01 5.027651191878044351e-02 0.000000000000000000e+00
3.086579999999999879e-01 6.468673149423408153e-02 0.000000000000000000e+00
4.266349999999999865e-01 7.902059813535611266e-02 0.000000000000000000e+00
5.490089999999999693e-01 8.017338441985689956e-02 0.000000000000000000e+00
6.684449999999999559e-01 7.097668036179183293e-02 0.000000000000000000e+00
7.777849999999999486e-01 5.783951953896090264e-02 0.000000000000000000e+00
8.535530000000000062e-01 4.654502912786075142e-02 0.000000000000000000e+00
9.288640000000000230e-01 2.376659216566555030e-02 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
