"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,       -1.60335846,       0.774301042,      0.9099733256,       3.878948724,      0.0803708097,      0.3943160569,                 0,                 0,                 0,      0.1224002601,     0.06441212278,      0.3972350667,                 0,       4.906209834
          0,           0,           1,      -1.664656952,      0.8750473034,      0.8689502579,       3.815805243,      0.0336604627,      0.6017327526,                 0,                 0,                 0,      0.1443886256,    0.009379558194,      0.6026004947,                 0,        17.8765443
          0,           0,           2,      -1.713901446,      0.7818065656,       0.751533419,       3.766330948,      0.0254807176,       0.711901011,                 0,                 0,                 0,      0.1372707216,   -0.003234001964,      0.7123495333,                 0,       27.93881327
          0,           0,           3,      -1.790391311,      0.7375379584,      0.6376720899,       3.690602652,      0.0214945364,      0.7662113628,                 0,                 0,                 0,       0.131814325,   -0.009405986938,      0.7664550835,                 0,        35.6467964
          0,           0,           4,      -1.894201659,      0.6526129745,      0.5201847484,       3.586185865,     0.01780664316,      0.8022488959,                 0,                 0,                 0,      0.1304731606,    -0.01454341876,      0.8023146867,                 0,       45.05334827
          0,           0,           5,       -1.98449721,      0.5709565617,      0.4086576036,       3.495632274,     0.01544307367,      0.8289208891,                 0,                 0,                 0,      0.1298709878,    -0.01798011383,      0.8288697391,                 0,       53.67590073
          0,           0,           6,      -2.055249017,      0.5147538304,      0.3102223915,       3.426536528,     0.01408236928,      0.8485572721,                 0,                 0,                 0,      0.1295853399,    -0.02013118014,      0.8484353203,                 0,       60.25671213
          0,           0,           7,      -2.118506054,      0.4714743427,      0.2192755171,       3.365380025,     0.01321342445,      0.8631300309,                 0,                 0,                 0,      0.1296689542,    -0.02158679115,      0.8629612131,                 0,       65.32220578
          0,           0,           8,      -2.182048569,      0.4294926663,      0.1338493871,       3.302993885,     0.01260999239,      0.8739298115,                 0,                 0,                 0,      0.1298696839,    -0.02262503079,      0.8737278955,                 0,       69.30454708
          0,           0,           9,      -2.242892152,      0.3929612906,     0.05695731148,       3.242341978,     0.01216340801,      0.8818092062,                 0,                 0,                 0,      0.1300017891,     -0.0233888406,       0.881582887,                 0,        72.4968862
          0,           0,          10,      -2.299651124,      0.3601737265,    -0.01132415124,       3.185709133,     0.01183147438,      0.8875822898,                 0,                 0,                 0,      0.1300719697,    -0.02395319547,      0.8873379003,                 0,        75.0187391
          0,           0,          11,      -2.353561872,      0.3259357084,    -0.07325112735,       3.131921292,     0.01160021315,      0.8920375528,                 0,                 0,                 0,      0.1301617905,    -0.02436384343,      0.8917802217,                 0,       76.89837606
          0,           0,          12,      -2.406854641,      0.2882149253,     -0.1316296144,       3.078468687,     0.01144697965,      0.8956978228,                 0,                 0,                 0,      0.1303056725,    -0.02466448392,      0.8954313409,                 0,       78.24752469
          0,           0,          13,       -2.46046616,      0.2490125132,     -0.1879907418,       3.024684266,     0.01135018222,      0.8988853553,                 0,                 0,                 0,        0.13050949,    -0.02488967996,      0.8986123816,                 0,       79.19567617
          0,           0,          14,      -2.515231186,      0.2085644059,     -0.2416830614,       2.970256197,      0.0112918934,      0.9017123028,                 0,                 0,                 0,      0.1307493995,    -0.02506186487,      0.9014346825,                 0,       79.85483661
          0,           0,          15,      -2.568249899,      0.1688499817,     -0.2954637209,       2.917908597,     0.01125534629,      0.9041923313,                 0,                 0,                 0,      0.1309841336,    -0.02519834277,      0.9039112226,                 0,       80.33447463
          0,           0,          16,      -2.620284232,      0.1317843742,     -0.3517278661,       2.866503795,     0.01122495377,      0.9063372954,                 0,                 0,                 0,      0.1311791306,    -0.02531516591,      0.9060532187,                 0,       80.74307599
          0,           0,          17,      -2.673727043,      0.0962659299,     -0.4118963336,       2.813480913,     0.01119529107,      0.9081501423,                 0,                 0,                 0,       0.131329459,    -0.02541787345,      0.9078633968,                 0,       81.11893979
          0,           0,          18,      -2.730659263,     0.06090415631,     -0.4761222492,        2.75686371,     0.01116752772,      0.9096606574,                 0,                 0,                 0,      0.1314458447,    -0.02550649734,      0.9093715654,                 0,       81.45586745
          0,           0,          19,      -2.786833155,     0.02640124557,     -0.5431759547,       2.700865735,     0.01114382173,      0.9108955974,                 0,                 0,                 0,      0.1315380426,    -0.02557995979,      0.9106045463,                 0,       81.73996494
          0,           0,          20,      -2.838931237,   -0.005708616748,     -0.6111081524,        2.64891964,     0.01112491925,      0.9118903275,                 0,                 0,                 0,      0.1316122075,    -0.02563894068,      0.9115977062,                 0,       81.96826486
          0,           0,          21,      -2.886943115,    -0.03534672289,     -0.6772335451,       2.601159134,     0.01111097373,      0.9126905478,                 0,                 0,                 0,       0.131673127,    -0.02568512869,      0.9123967141,                 0,       82.14316492
