"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
10, 7.555243933640154e-03, 1.098141106380773e-02, 9.649771196991530e-01, 2.581328949431435e+02, 1.866914607951034e+02, 2.242897955956656e+05, 6.868199092252270e+04, 2.479454854148040e+02, 1.045826713630459e+00, -8.660051540242029e-01
11, 8.859251182671625e-03, 1.193384925475706e-02, 9.573813663719891e-01, 2.660416535808880e+02, 1.837283744708014e+02, 2.232165858193089e+05, 6.744909273823755e+04, 2.454265187210399e+02, 1.075312763486938e+00, -8.987134187385211e-01
12, 1.026977926277479e-02, 1.285089507191545e-02, 9.090929190039184e-01, 2.716767320078907e+02, 1.647264565491446e+02, 2.130089224817239e+05, 6.299614660679605e+04, 2.413993271795843e+02, 1.122052217281839e+00, -1.016848186623054e+00
13, 1.180474293636172e-02, 1.370986953608191e-02, 9.014654456854947e-01, 2.746717648189302e+02, 1.526218813348092e+02, 2.111396023015752e+05, 6.254972848481958e+04, 2.417167185671003e+02, 1.118383950640263e+00, -1.028691469623216e+00
14, 1.340639832282511e-02, 1.460616506479092e-02, 9.220404756513111e-01, 2.803648302146601e+02, 1.558752189477466e+02, 2.158974301884395e+05, 6.403858059134347e+04, 2.419480111390504e+02, 1.115709264850313e+00, -9.891928561599403e-01
15, 1.508154314225723e-02, 1.553298829146706e-02, 8.836133445941562e-01, 2.838278197378129e+02, 1.429776056664891e+02, 2.079501502436496e+05, 6.031919508287993e+04, 2.378064428756254e+02, 1.163428089840155e+00, -1.087866572559289e+00
16, 1.690233229815701e-02, 1.635409577515421e-02, 8.546259253413389e-01, 2.833867998606804e+02, 1.274897834985224e+02, 2.014757478232567e+05, 5.799287483674788e+04, 2.363899018877696e+02, 1.179677062815150e+00, -1.149582859752041e+00
17, 1.880128272293953e-02, 1.721045105379124e-02, 8.755938216886683e-01, 2.877624714348329e+02, 1.291401851631434e+02, 2.061131820621436e+05, 5.972139677045846e+04, 2.376061149661913e+02, 1.165727956829641e+00, -1.103725907659041e+00
18, 2.078139102849633e-02, 1.810340548672795e-02, 8.684949395654903e-01, 2.908594064110189e+02, 1.245315375868681e+02, 2.048088400845447e+05, 5.887048331215118e+04, 2.361351583180373e+02, 1.182595999251841e+00, -1.126300279977894e+00
19, 2.288026734097754e-02, 1.895090220319846e-02, 8.466485179158012e-01, 2.905200200842543e+02, 1.136340120655777e+02, 2.000248780584823e+05, 5.702176457719522e+04, 2.346215208145750e+02, 1.199921998025556e+00, -1.175346002111323e+00
20, 2.508848103593361e-02, 1.978479116282917e-02, 8.515977206130407e-01, 2.921869673148587e+02, 1.099384149861769e+02, 2.010270791755969e+05, 5.752216567236155e+04, 2.353049609644320e+02, 1.192102533395867e+00, -1.162070573781023e+00
21, 2.738970976504448e-02, 2.065380544128141e-02, 8.612240705857175e-01, 2.959790156425489e+02, 1.097983244717442e+02, 2.032967717291699e+05, 5.817508018398902e+04, 2.353158476721977e+02, 1.191977928664882e+00, -1.144749029346667e+00
22, 2.979662489044108e-02, 2.153284171880167e-02, 8.467669775786922e-01, 2.964538681985116e+02, 1.024372495037553e+02, 2.002277284355491e+05, 5.685487913149255e+04, 2.339021279907839e+02, 1.208147004381376e+00, -1.179773402041493e+00
23, 3.233555113600405e-02, 2.235816523001218e-02, 8.416513080703653e-01, 2.960778301643954e+02, 9.615003512713999e+01, 1.989694786849921e+05, 5.655998652898152e+04, 2.341032483734072e+02, 1.205848109177309e+00, -1.187596777424933e+00
24, 3.497965397274900e-02, 2.321767827850571e-02, 8.562996321393642e-01, 2.997427518596828e+02, 9.722027401385218e+01, 2.022635716551644e+05, 5.771319658702426e+04, 2.347900656690575e+02, 1.197994139979313e+00, -1.157002604823773e+00
25, 3.773262492635193e-02, 2.411258086090992e-02, 8.495606792060779e-01, 3.007457459221465e+02, 9.259772149974015e+01, 2.008872943336553e+05, 5.704349474958557e+04, 2.339063792861948e+02, 1.208098414581104e+00, -1.174769509875475e+00
26, 4.062616596613376e-02, 2.495259576085654e-02, 8.416054992352890e-01, 2.999322596712088e+02, 8.643827176344841e+01, 1.990493896359613e+05, 5.646616778837062e+04, 2.337276513498475e+02, 1.210141008654211e+00, -1.190085748730252e+00
27, 4.364104874323596e-02, 2.581446722745297e-02, 8.523829451544466e-01, 3.024084819638244e+02, 8.626891564454087e+01, 2.014225595560610e+05, 5.736508330898984e+04, 2.344462131971366e+02, 1.201926862954139e+00, -1.166237902104319e+00
28, 4.677759920900817e-02, 2.671112011575769e-02, 8.533648411924682e-01, 3.039803201432926e+02, 8.393720213248562e+01, 2.017095462096376e+05, 5.737620510778004e+04, 2.342218569590081e+02, 1.204492158120495e+00, -1.165942845510380e+00
29, 5.005576564477200e-02, 2.758463485527450e-02, 8.477371343306159e-01, 3.036044809391056e+02, 7.917781090271453e+01, 2.004303329495912e+05, 5.694681896415498e+04, 2.340122581127894e+02, 1.206888221104904e+00, -1.177334277365308e+00
30, 5.347426433418921e-02, 2.845583463002901e-02, 8.530460380407588e-01, 3.048615610104703e+02, 7.760403634314197e+01, 2.015651542585912e+05, 5.742380686012639e+04, 2.345037842030495e+02, 1.201268504005246e+00, -1.164679991256512e+00
31, 5.702757208948685e-02, 2.936139031318081e-02, 8.568073913610419e-01, 3.066127420119040e+02, 7.626783437954303e+01, 2.024523449035412e+05, 5.767858153182815e+04, 2.345101866640127e+02, 1.201195285712146e+00, -1.157920927522992e+00
32, 6.072979214303702e-02, 3.026116162984315e-02, 8.524288226743487e-01, 3.064433300137026e+02, 7.235033977189121e+01, 2.014733243453657e+05, 5.732824716143240e+04, 2.342830572591487e+02, 1.203792447423878e+00, -1.167215149439681e+00
33, 6.458789553607482e-02, 3.114459937463232e-02, 8.550226331477553e-01, 3.070886193995840e+02, 7.027847830875058e+01, 2.020021906278413e+05, 5.758687446201987e+04, 2.346260569481974e+02, 1.199870116887891e+00, -1.160353877099606e+00
34, 6.859415945113882e-02, 3.206196327020373e-02, 8.594224940469597e-01, 3.087733783683133e+02, 6.930252109831179e+01, 2.030212849405693e+05, 5.790359949860140e+04, 2.347087014754891e+02, 1.198924845250702e+00, -1.151951296521415e+00
35, 7.276024165049935e-02, 3.298000733664073e-02, 8.560050252339116e-01, 3.086607146681874e+02, 6.595075075716363e+01, 2.022593626199784e+05, 5.762796152611602e+04, 2.345239977283979e+02, 1.201037341356494e+00, -1.159263854755570e+00
36, 7.709532283474191e-02, 3.387680682604608e-02, 8.576758505374804e-01, 3.091228240082590e+02, 6.392694748463823e+01, 2.025930813034185e+05, 5.780151360142788e+04, 2.347720404501873e+02, 1.198200332844565e+00, -1.154659591975906e+00
37, 8.159187441572829e-02, 3.480700974279215e-02, 8.613503676523145e-01, 3.105527029444478e+02, 6.290319575643262e+01, 2.034445577130536e+05, 5.806563861001818e+04, 2.348387222245166e+02, 1.197437532314176e+00, -1.147652467779635e+00
38, 8.626133840531902e-02, 3.573451653191570e-02, 8.587555841397436e-01, 3.103985866657787e+02, 5.995536211066667e+01, 2.028559974405951e+05, 5.786640988324118e+04, 2.347401134385837e+02, 1.198565540674764e+00, -1.152937921207322e+00
39, 9.111094397979883e-02, 3.664431091150284e-02, 8.606659971937201e-01, 3.109844296662389e+02, 5.831870506274383e+01, 2.032616804154470e+05, 5.804073768254477e+04, 2.349246689229748e+02, 1.196454274460992e+00, -1.148313078799924e+00
40, 9.613494142250295e-02, 3.758682150669135e-02, 8.626478476686106e-01, 3.120077485365969e+02, 5.697348455790383e+01, 2.037331808819833e+05, 5.817093674124261e+04, 2.349107327949825e+02, 1.196613714249878e+00, -1.144858953121319e+00
41, 1.013460411301695e-01, 3.851390786602134e-02, 8.607441346361149e-01, 3.117444880049261e+02, 5.431604529033099e+01, 2.032808464873591e+05, 5.804529452271944e+04, 2.349217852217320e+02, 1.196487266376279e+00, -1.148192187767239e+00
42, 1.067466147206488e-01, 3.943456992456123e-02, 8.637032747335972e-01, 3.126944029562341e+02, 5.327334125104734e+01, 2.039451823876250e+05, 5.827936807072721e+04, 2.350610182374810e+02, 1.194894212185669e+00, -1.141982316045109e+00
43, 1.123336739388801e-01, 4.038702309548164e-02, 8.632877993522463e-01, 3.131853058549559e+02, 5.143478003046265e+01, 2.038820776058693e+05, 5.821633248976169e+04, 2.349197794442599e+02, 1.196510214070210e+00, -1.143654623211200e+00
44, 1.181220832132606e-01, 4.130263234563391e-02, 8.617555827085261e-01, 3.128431074164798e+02, 4.901796846086049e+01, 2.035036785762391e+05, 5.812954303175736e+04, 2.349866276373811e+02, 1.195745391942498e+00, -1.145957110637170e+00
45, 1.241073036845696e-01, 4.223090348492358e-02, 8.654851713325409e-01, 3.140678582090442e+02, 4.839145070721552e+01, 2.043575092106980e+05, 5.840803379540376e+04, 2.350949502100981e+02, 1.194505939008446e+00, -1.138568869066257e+00
46, 1.302913067441551e-01, 4.317918376715441e-02, 8.633781100488380e-01, 3.140622827426082e+02, 4.620828253503108e+01, 2.039064960706839e+05, 5.821933279680301e+04, 2.349073123113418e+02, 1.196652846838572e+00, -1.143575026340848e+00
47, 1.366870394417787e-01, 4.408092803333238e-02, 8.623968180835748e-01, 3.140081480574664e+02, 4.427711501905289e+01, 2.036780864435949e+05, 5.814981737083023e+04, 2.348938006307598e+02, 1.196807427855810e+00, -1.145419241040349e+00
48, 1.432862178420205e-01, 4.501135642445553e-02, 8.642030276793365e-01, 3.148427009961570e+02, 4.323967309284418e+01, 2.041067111949222e+05, 5.826956671166406e+04, 2.348855772726906e+02, 1.196901506497317e+00, -1.142242341934419e+00
49, 1.500977095378324e-01, 4.592365984415187e-02, 8.627879827248499e-01, 3.145579740813534e+02, 4.117733351077524e+01, 2.037687262730050e+05, 5.817793704570213e+04, 2.349008429350835e+02, 1.196726860323998e+00, -1.144673238019893e+00
50, 1.571232737594448e-01, 4.682171778898721e-02, 8.645092712165303e-01, 3.153434071891547e+02, 4.024777267655911e+01, 2.041780745871843e+05, 5.829118035989783e+04, 2.348894655741982e+02, 1.196857022814254e+00, -1.141668941034909e+00
51, 1.643595436925678e-01, 4.774499269295866e-02, 8.621668413136814e-01, 3.153193097960863e+02, 3.829603151079321e+01, 2.036875474452023e+05, 5.807053429480874e+04, 2.346361106945573e+02, 1.199755128471725e+00, -1.147522587343336e+00
52, 1.718187621915866e-01, 4.860604229366878e-02, 8.602611383513818e-01, 3.150850907199293e+02, 3.637918472391146e+01, 2.032630191354590e+05, 5.791648183821612e+04, 2.345320574572787e+02, 1.200945168786663e+00, -1.151609533527821e+00
53, 1.794915950482456e-01, 4.949175031635383e-02, 8.613713895764100e-01, 3.157396753022200e+02, 3.536116732054425e+01, 2.035386268069111e+05, 5.797795188411312e+04, 2.344783623434631e+02, 1.201559222948787e+00, -1.149978759341576e+00
54, 1.873845651991208e-01, 5.035022513130883e-02, 8.597955610859583e-01, 3.154991744649399e+02, 3.355912026889238e+01, 2.031817146454815e+05, 5.785643478703443e+04, 2.344157645710192e+02, 1.202275046297172e+00, -1.153202556269195e+00
55, 1.954967646083949e-01, 5.119343767134346e-02, 8.604178874678258e-01, 3.160031507832493e+02, 3.248279591997443e+01, 2.033456149853694e+05, 5.788147578852060e+04, 2.343476001729603e+02, 1.203054475695864e+00, -1.152538229144895e+00
56, 2.038257934058575e-01, 5.204101206489618e-02, 8.586620216988805e-01, 3.158480351636879e+02, 3.076419589046520e+01, 2.029647084323544e+05, 5.772929288200577e+04, 2.342094038165452e+02, 1.204634531598177e+00, -1.156575576960576e+00
57, 2.123766345325193e-01, 5.283707342670053e-02, 8.580088514303947e-01, 3.159917709781018e+02, 2.941293034895654e+01, 2.028373984324369e+05, 5.765829718477348e+04, 2.340994478800492e+02, 1.205891554576769e+00, -1.158459062627316e+00
58, 2.211412322352099e-01, 5.365303497709305e-02, 8.568492216852733e-01, 3.161057308305374e+02, 2.797721625186220e+01, 2.026068874051960e+05, 5.753673893395121e+04, 2.339220611851747e+02, 1.207919178214818e+00, -1.161683951346258e+00
59, 2.301251582323220e-01, 5.440804686432415e-02, 8.550843646246137e-01, 3.159062870192815e+02, 2.635803194404961e+01, 2.022230557323362e+05, 5.738475134628385e+04, 2.337856682402240e+02, 1.209477998025741e+00, -1.165716117435948e+00
60, 2.393204050432809e-01, 5.516951299601202e-02, 8.548435552622480e-01, 3.162062929460191e+02, 2.519984794858456e+01, 2.021972753367547e+05, 5.733742083741708e+04, 2.336586466750442e+02, 1.210929542368023e+00, -1.166971775715609e+00
61, 2.487278327187378e-01, 5.589110540487782e-02, 8.530681072403234e-01, 3.159943912011000e+02, 2.363267238123885e+01, 2.018119976442129e+05, 5.718366380196392e+04, 2.335170615301740e+02, 1.212547322229240e+00, -1.171050884502850e+00
62, 2.583427594656418e-01, 5.659174821938551e-02, 8.524724521052243e-01, 3.161966531410008e+02, 2.243459662625794e+01, 2.017067518838278e+05, 5.710806574093833e+04, 2.333712984389459e+02, 1.214212634861394e+00, -1.173056468924526e+00
63, 2.681611161074209e-01, 5.727036373891881e-02, 8.506681986661540e-01, 3.159927309174586e+02, 2.092069525302093e+01, 2.013185232992489e+05, 5.694851413123564e+04, 2.332128868975496e+02, 1.216022222717759e+00, -1.177289305303287e+00
64, 2.781800227398425e-01, 5.790477260779660e-02, 8.498173228055376e-01, 3.161147967323491e+02, 1.970046215597061e+01, 2.011555030693885e+05, 5.685320427506595e+04, 2.330556910237663e+02, 1.217817691921690e+00, -1.179817835270496e+00
65, 2.883918116529911e-01, 5.853150406304083e-02, 8.480447297918851e-01, 3.159194158820501e+02, 1.824193769718902e+01, 2.007762215280781e+05, 5.669431788241172e+04, 2.328901497821272e+02, 1.219708237786210e+00, -1.184033023723750e+00
66, 2.987941555449774e-01, 5.909483299104776e-02, 8.469359975922449e-01, 3.159799372868137e+02, 1.700831730332309e+01, 2.005569799220554e+05, 5.657694295309099e+04, 2.327122420784964e+02, 1.221739743337079e+00, -1.187146930701619e+00
67, 3.093768725474818e-01, 5.966136920105052e-02, 8.449017311329300e-01, 3.157748571493253e+02, 1.555293510141594e+01, 2.001265744547986e+05, 5.638973514416906e+04, 2.325006653869301e+02, 1.224155357958558e+00, -1.192113474288798e+00
68, 3.201373763794693e-01, 6.014589029336738e-02, 8.431697472452169e-01, 3.156744317864304e+02, 1.421223362578538e+01, 1.997681861638630e+05, 5.622228462938121e+04, 2.322864191107728e+02, 1.226601074921686e+00, -1.196555865261581e+00
69, 3.310638179048618e-01, 6.063788318381939e-02, 8.411387725858982e-01, 3.155244692844832e+02, 1.282310622126869e+01, 1.993461421996177e+05, 5.602771472398406e+04, 2.320414665314420e+02, 1.229396872231943e+00, -1.201717722138563e+00
70, 3.421521151547130e-01, 6.104062847635475e-02, 8.388892050173475e-01, 3.152754279954947e+02, 1.138830544435582e+01, 1.988710478090043e+05, 5.581982936386621e+04, 2.318004336007352e+02, 1.232147488150556e+00, -1.207232832368779e+00
71, 3.533900502324189e-01, 6.144427400096703e-02, 8.370005347192920e-01, 3.151543785771967e+02, 1.007035723371646e+01, 1.984818625768789e+05, 5.563560502736129e+04, 2.315567391879687e+02, 1.234928049873853e+00, -1.212120225701032e+00
72, 3.647711395244650e-01, 6.176356336620835e-02, 8.346540827645588e-01, 3.148795267477050e+02, 8.650567948885270e+00, 1.979865273524266e+05, 5.541854592442020e+04, 2.313017665894708e+02, 1.237836860086852e+00, -1.217878711428518e+00
73, 3.762833883202237e-01, 6.207312662657121e-02, 8.325347325678599e-01, 3.146944799080769e+02, 7.312464027956463e+00, 1.975465004285334e+05, 5.521512773029241e+04, 2.310394093149349e+02, 1.240829476889535e+00, -1.223275309644046e+00
74, 3.879181250867813e-01, 6.230155651126453e-02, 8.300746147471184e-01, 3.143938701590705e+02, 5.902136604588666e+00, 1.970276348749250e+05, 5.498708944041300e+04, 2.307671280178047e+02, 1.243934849194195e+00, -1.229325068533666e+00
75, 3.996633113365733e-01, 6.251198394501525e-02, 8.277625715660888e-01, 3.141502795641450e+02, 4.548977573373147e+00, 1.965449103137146e+05, 5.476786634673829e+04, 2.304890946290872e+02, 1.247105387206687e+00, -1.235140964015386e+00
76, 4.115085308374540e-01, 6.264324963572074e-02, 8.251826316958462e-01, 3.138262826021846e+02, 3.146032191295911e+00, 1.960015926179751e+05, 5.452790163393186e+04, 2.301966781007740e+02, 1.250439499747029e+00, -1.241507125835244e+00
77, 4.234415861244232e-01, 6.275034115752688e-02, 8.225584348189290e-01, 3.135079089191170e+02, 1.753082167982586e+00, 1.954510356403216e+05, 5.428173956232116e+04, 2.298885506140176e+02, 1.253952295144512e+00, -1.248037700949632e+00
78, 4.354506830205526e-01, 6.277719024408349e-02, 8.196560474744066e-01, 3.131288165797465e+02, 3.166458330960435e-01, 1.948401471998503e+05, 5.401144895622018e+04, 2.295538209307768e+02, 1.257767889301801e+00, -1.255208395826818e+00
79, 4.475234727351591e-01, 6.277471184251618e-02, 8.165032107661928e-01, 3.127064367084854e+02, -1.156898271576723e+00, 1.941763753973160e+05, 5.371800406158347e+04, 2.291882329272135e+02, 1.261934729885657e+00, -1.262993364135785e+00
80, 4.596470071478553e-01, 6.268770517899584e-02, 8.130348924724680e-01, 3.122194535455473e+02, -2.677649727148482e+00, 1.934447701444668e+05, 5.339661085075627e+04, 2.287888491236764e+02, 1.266486234273958e+00, -1.271519789392235e+00
81, 4.718089383145712e-01, 6.256645855163410e-02, 8.092759519934477e-01, 3.116778735696476e+02, -4.248655750357426e+00, 1.926514421460940e+05, 5.304870607215010e+04, 2.283539379193302e+02, 1.271442093504884e+00, -1.280749555271584e+00
82, 4.839953187778526e-01, 6.235582584545105e-02, 8.051894603895474e-01, 3.110611105085490e+02, -5.864780454240471e+00, 1.917870450132596e+05, 5.267242428749240e+04, 2.278849116571126e+02, 1.276786208774411e+00, -1.290732151058191e+00
83, 4.961940457760184e-01, 6.210672002389397e-02, 8.008472302587477e-01, 3.104021534832005e+02, -7.531378627588180e+00, 1.908694315020778e+05, 5.227171541826649e+04, 2.273774649132083e+02, 1.282567677938301e+00, -1.301362787014246e+00
84, 5.083903316448797e-01, 6.176395936150723e-02, 7.961401882242479e-01, 3.096286385874322e+02, -9.240834276790997e+00, 1.898694207867125e+05, 5.184264505350120e+04, 2.268443410417752e+02, 1.288641421148790e+00, -1.312745841390264e+00
85, 5.205726012177818e-01, 6.137913589533786e-02, 7.914043934935530e-01, 3.088817233762612e+02, -1.097684352160288e+01, 1.888683902079904e+05, 5.140586510463613e+04, 2.262791614346720e+02, 1.295080286042266e+00, -1.324333427755045e+00
86, 5.327254819559342e-01, 6.089923101641306e-02, 7.862117597998449e-01, 3.079471300150147e+02, -1.274715856965839e+01, 1.877590842835541e+05, 5.093866193526657e+04, 2.257035253033469e+02, 1.301638435281428e+00, -1.336728129226658e+00
87, 5.448380920163683e-01, 6.037463993718691e-02, 7.813678792509653e-01, 3.072144308465975e+02, -1.451828719912768e+01, 1.867420627234812e+05, 5.048505757361683e+04, 2.250803838114699e+02, 1.308738275288603e+00, -1.348762060110424e+00
88, 5.568948856275240e-01, 5.975722632158277e-02, 7.757531988554496e-01, 3.060483492748040e+02, -1.630631544039517e+01, 1.855280886754484e+05, 4.999438708188753e+04, 2.245060343553444e+02, 1.315282892907298e+00, -1.361779339668097e+00
89, 5.688857332651677e-01, 5.909309208512437e-02, 7.719310221083963e-01, 3.054561749264353e+02, -1.805177472459327e+01, 1.847289411720114e+05, 4.963310292911856e+04, 2.239872396719157e+02, 1.321195255926365e+00, -1.371364054656308e+00
90, 5.807956016488426e-01, 5.834501700237109e-02, 7.661609535359469e-01, 3.038752868952296e+02, -1.976151971776289e+01, 1.834405783262880e+05, 4.916964465463523e+04, 2.235668460429957e+02, 1.325986879679282e+00, -1.383659405658573e+00
91, 5.926149077460645e-01, 5.754973118681361e-02, 7.620302358084192e-01, 3.047942810030837e+02, -2.148248142706534e+01, 1.827566837357383e+05, 4.859943297880407e+04, 2.221720099229582e+02, 1.341890705073654e+00, -1.398786879016882e+00
92, 6.043300831053140e-01, 5.668698117605518e-02, 7.455042245904174e-01, 2.997005772270627e+02, -2.267711362724253e+01, 1.789808995829258e+05, 4.735783922469819e+04, 2.212952618080653e+02, 1.351892820161491e+00, -1.431725833501988e+00
93, 6.159316586707714e-01, 5.577901071835349e-02, 7.623047066952857e-01, 3.006900224650208e+02, -2.410903887717057e+01, 1.823666398477354e+05, 4.907280744612684e+04, 2.242552653020840e+02, 1.318140635890884e+00, -1.386228455634038e+00
94, 6.274080999840871e-01, 5.482205020434612e-02, 8.317984864233243e-01, 2.887483350259059e+02, -2.448949705932606e+01, 1.948066922437658e+05, 5.773140754150168e+04, 2.417822226505861e+02, 1.117626581615089e+00, -1.156519475943108e+00
95, 6.387496946157787e-01, 5.382177257870309e-02, 1.081063296823959e+00, 2.959624626394535e+02, -2.700987616609324e+01, 2.461115723657823e+05, 8.210454729492370e+04, 2.645735552568727e+02, 8.430716588980272e-01, -5.099104394992515e-01
96, 6.499474174942732e-01, 5.279092406022706e-02, 1.223731640476611e+00, 2.972636483518203e+02, -2.826873642514363e+01, 2.757882389107196e+05, 9.574268909710823e+04, 2.725522535973653e+02, 7.372873663482605e-01, -1.480963351692140e-01
97, 6.609910019524823e-01, 5.171751210477739e-02, 1.210295700124562e+00, 3.001407603109766e+02, -2.956567677719252e+01, 2.732017983915514e+05, 9.424991238374883e+04, 2.712812701147064e+02, 7.546953177110624e-01, -1.876990667834545e-01
98, 6.718743178402640e-01, 5.063085253361757e-02, 1.178318397266535e+00, 3.010432715177749e+02, -3.086907045407116e+01, 2.666338729492045e+05, 9.110937180805279e+04, 2.693585336108918e+02, 7.805906228663915e-01, -2.710162731880392e-01
99, 6.825861605952255e-01, 4.949964600955342e-02, 1.170450998508960e+00, 3.011651041355847e+02, -3.199605651332012e+01, 2.650199766873590e+05, 9.033468735882892e+04, 2.688633803943431e+02, 7.871798716532999e-01, -2.915683223014637e-01
100, 6.931239349665439e-01, 4.837278898088693e-02, 1.173068439830082e+00, 3.010072506437031e+02, -3.316668898656877e+01, 2.655603308298742e+05, 9.058900123734852e+04, 2.690186977728389e+02, 7.851163327616059e-01, -2.848214832151792e-01
101, 7.034750865359757e-01, 4.719815750041924e-02, 1.174337082254115e+00, 3.009029260995526e+02, -3.414627382886464e+01, 2.658237672578125e+05, 9.071073094219971e+04, 2.690891810122851e+02, 7.841788932347800e-01, -2.815920458937374e-01
102, 7.136409160735527e-01, 4.604455605619249e-02, 1.173448527760589e+00, 3.006589597804289e+02, -3.521621741751598e+01, 2.656306904865089e+05, 9.063403817263839e+04, 2.690652619397379e+02, 7.844970914820786e-01, -2.836266724674963e-01
103, 7.236073316321099e-01, 4.483979436640714e-02, 1.173623345833930e+00, 3.001505144006489e+02, -3.629308243134262e+01, 2.656391294862587e+05, 9.067867482794666e+04, 2.691576761890957e+02, 7.832672908104316e-01, -2.824424809775632e-01
104, 7.333779694010498e-01, 4.365768983341314e-02, 1.176083103211223e+00, 2.998224974934602e+02, -3.708147125778083e+01, 2.661324048378184e+05, 9.093219384235321e+04, 2.693456734950735e+02, 7.807621561111762e-01, -2.757167292982949e-01
105, 7.429422472548388e-01, 4.244878099146541e-02, 1.178038380897684e+00, 2.991419829596718e+02, -3.806192373351284e+01, 2.664975323068090e+05, 9.116069826644786e+04, 2.695743385478197e+02, 7.777089679008964e-01, -2.696546040661014e-01
106, 7.523009067530009e-01, 4.124963837042991e-02, 1.181192428051445e+00, 2.986934768589011e+02, -3.874683663077352e+01, 2.671260091091968e+05, 9.148980560520233e+04, 2.698251305358143e+02, 7.743524810551967e-01, -2.609235262750772e-01
107, 7.614490423884908e-01, 4.004834395517298e-02, 1.183614957480780e+00, 2.979344901716346e+02, -3.962429791700873e+01, 2.675825490956177e+05, 9.176875741372806e+04, 2.700938850118404e+02, 7.707463341545122e-01, -2.535230533795091e-01
108, 7.703839293957242e-01, 3.884432763906370e-02, 1.187157594526555e+00, 2.974052887951234e+02, -4.022108809713183e+01, 2.682860933422078e+05, 9.214077511271184e+04, 2.703795441461135e+02, 7.669026875765690e-01, -2.436535819731349e-01
109, 7.791064532973218e-01, 3.766062009312630e-02, 1.190044543570300e+00, 2.966609049325259e+02, -4.103698840343470e+01, 2.688407399321998e+05, 9.246262038364170e+04, 2.706657633033773e+02, 7.630402860517255e-01, -2.351151637543353e-01
110, 7.876101061498226e-01, 3.646125116351864e-02, 1.193577567595317e+00, 2.958534503339582e+02, -4.172667001347276e+01, 2.695246130536125e+05, 9.285139065786384e+04, 2.709992631346938e+02, 7.585254229501177e-01, -2.248012536485394e-01
111, 7.959001766205842e-01, 3.529200623791411e-02, 1.197605489897359e+00, 2.951894413940323e+02, -4.227860229671598e+01, 2.703208913038069e+05, 9.327800934579196e+04, 2.713287639176286e+02, 7.540491472583124e-01, -2.134832412167840e-01
112, 8.039711394837284e-01, 3.411814450440519e-02, 1.200873599281547e+00, 2.942170220671890e+02, -4.298899059403533e+01, 2.709397714896763e+05, 9.365134317295284e+04, 2.716733628997097e+02, 7.493508806959773e-01, -2.035788534893678e-01
