"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.080424319,       1.287131846,       1.432240103,       4.401882865,      0.1075240386,      0.3645798295,                 0,                 0,                 0,      0.1218553544,     0.09274184014,      0.3686174467,                 0,       3.390682068
          0,           0,           1,      -1.228919803,        1.30192291,        1.30845072,       4.250404543,     0.03904072867,      0.5503184041,                 0,                 0,                 0,       0.151381518,     0.01682776823,      0.5514447847,                 0,        14.0960075
          0,           0,           2,      -1.269320598,       1.253925845,       1.217944088,       4.206788514,     0.02537611434,      0.6784914968,                 0,                 0,                 0,       0.143591411,   -0.001991910186,      0.6789629523,                 0,       26.73740698
          0,           0,           3,      -1.310606479,       1.255512872,       1.174767219,       4.165928212,     0.02264666576,      0.7420788062,                 0,                 0,                 0,      0.1293090593,   -0.007282102561,      0.7423885756,                 0,       32.76768484
          0,           0,           4,      -1.385988408,       1.224092894,       1.089374643,       4.092026872,     0.02089730009,      0.7665534695,                 0,                 0,                 0,      0.1223701155,    -0.01001652694,      0.7667728398,                 0,       36.68193815
          0,           0,           5,      -1.470587594,       1.173303548,       1.002818215,       4.011068862,      0.0176330407,      0.7826290693,                 0,                 0,                 0,      0.1211415438,    -0.01392607979,      0.7827038064,                 0,       44.38423766
          0,           0,           6,      -1.536042938,       1.122111878,       0.930851044,       3.948673374,     0.01556277827,      0.8002873687,                 0,                 0,                 0,      0.1219601269,    -0.01670639855,      0.8002643118,                 0,       51.42316846
          0,           0,           7,      -1.596366865,       1.069695719,      0.8651346606,       3.887414208,     0.01462622363,      0.8167876085,                 0,                 0,                 0,      0.1228693131,    -0.01830725383,      0.8167133943,                 0,       55.84405305
          0,           0,           8,      -1.674971823,       1.005470675,      0.7885756944,       3.807258233,     0.01406675011,      0.8296366004,                 0,                 0,                 0,      0.1233813157,    -0.01938416654,      0.8295293944,                 0,       58.97855536
          0,           0,           9,      -1.759433822,      0.9375531584,      0.6967801526,       3.723606766,     0.01364079316,      0.8394424946,                 0,                 0,                 0,      0.1237405279,    -0.02020501553,      0.8393101514,                 0,        61.5391264
          0,           0,          10,      -1.837540419,      0.8728683726,      0.6012610316,       3.647236428,     0.01334985577,      0.8472438796,                 0,                 0,                 0,      0.1241577483,    -0.02081016055,      0.8470934702,                 0,       63.46464665
          0,           0,          11,      -1.913887089,       0.812419103,      0.5154770339,        3.57210585,      0.0131608461,      0.8534301983,                 0,                 0,                 0,      0.1245721077,    -0.02124836353,      0.8532671435,                 0,       64.84614983
          0,           0,          12,      -1.991301481,      0.7575614029,      0.4388640304,       3.496025008,     0.01301484012,      0.8581743298,                 0,                 0,                 0,      0.1248672168,     -0.0215854687,      0.8580015349,                 0,       65.93813845
          0,           0,          13,      -2.064988445,         0.7085929,      0.3634485236,       3.423821283,     0.01286584676,      0.8616781078,                 0,                 0,                 0,      0.1249835554,    -0.02187556491,      0.8614964604,                 0,       66.97406891
          0,           0,          14,      -2.130180565,      0.6631864203,       0.288498773,       3.359593889,     0.01269454586,      0.8641799812,                 0,                 0,                 0,      0.1249313603,    -0.02214756758,      0.8639893962,                 0,       68.07490328
          0,           0,          15,      -2.187623816,      0.6186904047,      0.2175345006,       3.302340368,     0.01251421596,      0.8659572462,                 0,                 0,                 0,      0.1247950844,    -0.02239938571,      0.8657579484,                 0,       69.19788256
          0,           0,          16,      -2.245271334,      0.5732729365,       0.149628368,       3.244460593,     0.01235926315,      0.8674044176,                 0,                 0,                 0,       0.124708745,    -0.02261254256,      0.8671976984,                 0,       70.18253491
          0,           0,          17,      -2.310800255,      0.5253537597,     0.07876115607,       3.178863819,     0.01226075852,      0.8688499261,                 0,                 0,                 0,       0.124769377,    -0.02276923007,      0.8686380618,                 0,       70.86428825
          0,           0,          18,      -2.383740307,      0.4766914468,    0.001956247146,       3.106009543,     0.01221825514,      0.8703922536,                 0,                 0,                 0,      0.1249533216,    -0.02287386425,      0.8701774228,                 0,       71.23703375
          0,           0,          19,      -2.458816907,      0.4294930551,    -0.07917648586,       3.031041056,     0.01220827679,      0.8718870512,                 0,                 0,                 0,      0.1251614503,    -0.02294408407,      0.8716706035,                 0,       71.41770012
          0,           0,          20,      -2.530304726,      0.3844314227,     -0.1621181965,       2.959586696,     0.01220406809,      0.8731234303,                 0,                 0,                 0,      0.1253065468,    -0.02299812308,      0.8729058083,                 0,       71.54363804
          0,           0,          21,      -2.594314715,      0.3413250706,     -0.2459491045,       2.895353658,     0.01219243675,      0.8739961336,                 0,                 0,                 0,      0.1253684923,    -0.02304492031,      0.8737773336,                 0,        71.6834667
          0,           0,          22,      -2.649926463,      0.2999225254,     -0.3303147374,       2.839064321,     0.01217440373,      0.8745533993,                 0,                 0,                 0,      0.1253817223,    -0.02308539992,      0.8743334196,                 0,       71.83541949
          0,           0,          23,       -2.69945742,       0.260059468,     -0.4141461337,       2.788414626,     0.01215793618,      0.8749446614,                 0,                 0,                 0,      0.1253955156,    -0.02311762437,         0.8747237,                 0,       71.96489998
          0,           0,          24,      -2.746374492,      0.2216377269,     -0.4955096167,       2.740217628,     0.01214849682,      0.8753122042,                 0,                 0,                 0,      0.1254352518,    -0.02314187032,      0.8750905637,                 0,       72.05107079
