"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
85, 9.234655626835980e-01, 4.731940864568625e-04, 1.421207590050751e+00, 2.686261752167874e+02, 1.065082500373461e+01, 3.154689374535204e+05, 1.160168634554052e+05, 2.843766586945750e+02, 5.595463827815939e-01, 3.897688918445740e-01
86, 9.137354738572272e-01, 4.988505483836998e-05, 1.420136150701180e+00, 2.690134739330113e+02, 1.309633851770409e+01, 3.152688439898134e+05, 1.158916490412595e+05, 2.842840572469624e+02, 5.610905913917975e-01, 3.864470066669262e-01
87, 9.034670427456106e-01, -5.001964929285031e-04, 1.417704704835712e+00, 2.696026285248570e+02, 1.583110075015038e+01, 3.147940125454653e+05, 1.156282689089537e+05, 2.841244371992784e+02, 5.637449304380006e-01, 3.794596437218317e-01
88, 8.926461676519404e-01, -1.188527034192669e-03, 1.414819932190913e+00, 2.705949002493190e+02, 1.823242252193623e+01, 3.142457770451807e+05, 1.153006595554051e+05, 2.838971072366925e+02, 5.675089461345761e-01, 3.707683068415136e-01
89, 8.812579548934416e-01, -1.996928242361517e-03, 1.412678482947491e+00, 2.716281290270263e+02, 2.029001476693510e+01, 3.138572997635085e+05, 1.150389692791910e+05, 2.836821415982171e+02, 5.710509116932408e-01, 3.638257750601589e-01
90, 8.692905958829682e-01, -2.933019684086282e-03, 1.409781882070880e+00, 2.725040475658944e+02, 2.264633586488735e+01, 3.133030958343757e+05, 1.147137374970866e+05, 2.834613493727719e+02, 5.746716949456997e-01, 3.551975141395310e-01
91, 8.567372883509482e-01, -4.034577427101691e-03, 1.405772224919066e+00, 2.736668905619391e+02, 2.505339570932985e+01, 3.125313701969955e+05, 1.142680991150613e+05, 2.831655330168949e+02, 5.794961521233375e-01, 3.433749173088006e-01
92, 8.435894350357700e-01, -5.286027773600474e-03, 1.401723278652171e+00, 2.751245329927193e+02, 2.706306867872753e+01, 3.117676728176561e+05, 1.138025033679407e+05, 2.828263540717135e+02, 5.849911076044482e-01, 3.310228600661253e-01
93, 8.298412785297320e-01, -6.680372768790254e-03, 1.397911526759753e+00, 2.765262711679897e+02, 2.889915155655719e+01, 3.110518072203951e+05, 1.133610902680678e+05, 2.824975420678444e+02, 5.902817112400154e-01, 3.193123581746949e-01
94, 8.154911370536342e-01, -8.222477239473452e-03, 1.393630054742498e+00, 2.778687257689452e+02, 3.087207262270371e+01, 3.102359641989624e+05, 1.128770452724248e+05, 2.821554700556233e+02, 5.957487197591860e-01, 3.064708502116428e-01
95, 8.005428932218062e-01, -9.935417570024073e-03, 1.388466367396624e+00, 2.793925419852720e+02, 3.287621894209651e+01, 3.092464681606115e+05, 1.122988097619187e+05, 2.817540284523008e+02, 6.021179789005229e-01, 2.911305079304033e-01
96, 7.850006483985439e-01, -1.181038494977133e-02, 1.383006089300213e+00, 2.811618265617972e+02, 3.463176982304425e+01, 3.082091767971314e+05, 1.116783230898701e+05, 2.813035009417329e+02, 6.092080300790687e-01, 2.746692602947433e-01
97, 7.688717801518823e-01, -1.383650127013264e-02, 1.377322480430162e+00, 2.829736314811721e+02, 3.623305877158364e+01, 3.071286093828799e+05, 1.110333093920300e+05, 2.808329057617880e+02, 6.165507122041444e-01, 2.575573210914682e-01
98, 7.521690511195609e-01, -1.601431293173150e-02, 1.371341093277680e+00, 2.848291734315168e+02, 3.778639511767537e+01, 3.059900273679555e+05, 1.103559036247433e+05, 2.803370031656200e+02, 6.242210038735994e-01, 2.395860340558995e-01
99, 7.349092392961385e-01, -1.834200189195732e-02, 1.364419497102497e+00, 2.867954996803462e+02, 3.934780787111293e+01, 3.046629224381156e+05, 1.095815701555108e+05, 2.797821141725912e+02, 6.327250617096070e-01, 2.190432962924417e-01
100, 7.171144419787261e-01, -2.082369420032091e-02, 1.356605314560872e+00, 2.890106119488053e+02, 4.071686144396253e+01, 3.031647240469466e+05, 1.087073369269157e+05, 2.791487502725438e+02, 6.423346527735477e-01, 1.958502603812742e-01
101, 6.988062979871962e-01, -2.342838655076881e-02, 1.348396175589330e+00, 2.914160996480203e+02, 4.173527897256984e+01, 3.015959119244853e+05, 1.077838078949045e+05, 2.784622679510921e+02, 6.526386325882760e-01, 1.713494277615107e-01
102, 6.800124468979900e-01, -2.613725823232611e-02, 1.339682983639192e+00, 2.938513063647384e+02, 4.251472059146122e+01, 2.999250609469618e+05, 1.068092851896131e+05, 2.777392847930403e+02, 6.633712129575112e-01, 1.454957546674357e-01
103, 6.607650489192158e-01, -2.893222829751966e-02, 1.330404066554873e+00, 2.963536050240821e+02, 4.306750752053095e+01, 2.981420540117557e+05, 1.057751626607349e+05, 2.769685666414220e+02, 6.746846065840516e-01, 1.180609235899609e-01
104, 6.411001220057108e-01, -3.179212558144962e-02, 1.320349465784066e+00, 2.989380430858712e+02, 4.336722810538848e+01, 2.962041980072304e+05, 1.046603883337553e+05, 2.761364854679718e+02, 6.867586161246939e-01, 8.848643459457378e-02
105, 6.210573341663247e-01, -3.469265194506161e-02, 1.309705578370402e+00, 3.016279691516205e+02, 4.331240585019603e+01, 2.941518784655473e+05, 1.034811681564371e+05, 2.752440824083999e+02, 6.995553077535446e-01, 5.720222458614384e-02
106, 6.006783578903342e-01, -3.759651776480182e-02, 1.298606353125666e+00, 3.043588116857640e+02, 4.287751202805222e+01, 2.920093817107485e+05, 1.022538828086291e+05, 2.743043091815128e+02, 7.128704865417202e-01, 2.464286603750263e-02
107, 5.800097641970778e-01, -4.047530690169564e-02, 1.286862281006721e+00, 3.070773848132464e+02, 4.210542075343373e+01, 2.897346427297845e+05, 1.009630617553047e+05, 2.733133126969158e+02, 7.267435724035068e-01, -9.602067768956866e-03
108, 5.591008986608417e-01, -4.329743557421452e-02, 1.274472513433568e+00, 3.098194944840074e+02, 4.093679843936957e+01, 2.873302021487873e+05, 9.960590636781495e+04, 2.722607042353587e+02, 7.413022552455392e-01, -4.560682326157321e-02
109, 5.380031538318769e-01, -4.602565632928762e-02, 1.261464974605457e+00, 3.125730965704262e+02, 3.929498973650809e+01, 2.848014279151024e+05, 9.818552676672133e+04, 2.711456386297426e+02, 7.565388473835816e-01, -8.328889026398746e-02
110, 5.167698687728790e-01, -4.861902401605657e-02, 1.247651849876183e+00, 3.152967678066275e+02, 3.710625044460978e+01, 2.821069998826134e+05, 9.668622139767883e+04, 2.699613046562120e+02, 7.725265048043543e-01, -1.230648243381175e-01
111, 4.954558559254786e-01, -5.103271343331646e-02, 1.232796621772381e+00, 3.179114658931825e+02, 3.427847373724752e+01, 2.791930130865420e+05, 9.509008744042397e+04, 2.687040154290703e+02, 7.892940435065079e-01, -1.654095796949229e-01
