"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
22, 1.874148215704260e-01, 5.035337009242398e-02, 3.057953288373327e-01, 1.083546940148650e+02, 1.151253415150070e+01, 6.757789170678891e+04, 6.864475116148994e-05, 1.926565012459513e+04, 2.194740446229368e+02, 1.199814331677240e+00, -1.129119714508009e+00, 1.437024156401844e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.812256876668020e-07
23, 2.161332233645680e-01, 5.318680220508413e-02, 3.047377414584762e-01, 1.084388201089911e+02, 9.825634085993553e+00, 6.737513737459536e+04, 6.841326804143908e-05, 1.916925252275353e+04, 2.191337543090079e+02, 1.204011372058724e+00, -1.136920273762775e+00, 1.435163815723858e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.770447334854054e-07
24, 2.477205499415170e-01, 5.581770438388051e-02, 3.033373898138528e-01, 1.084517581111163e+02, 8.164136514900029e+00, 6.710469552729830e+04, 6.809236653666651e-05, 1.904301307946638e+04, 2.186956101655777e+02, 1.209396915082353e+00, -1.147135655046515e+00, 1.432766677914584e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.714650952920624e-07
25, 2.821206241823702e-01, 5.815429609329972e-02, 3.015257520935787e-01, 1.083609192876770e+02, 6.497829173474073e+00, 6.675030291868656e+04, 6.767508457268497e-05, 1.888366732828092e+04, 2.181686161079200e+02, 1.215857554701474e+00, -1.160030021196410e+00, 1.429880685899703e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.643712843395819e-07
26, 3.191821463559336e-01, 6.010287845101837e-02, 2.995644620409021e-01, 1.082238783562240e+02, 4.871270530277223e+00, 6.636643431290009e+04, 6.723973579371502e-05, 1.871110683226839e+04, 2.175903009691315e+02, 1.222935874478256e+00, -1.173993733451300e+00, 1.426710184096786e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.571380965134829e-07
27, 3.586507769421795e-01, 6.159898740635998e-02, 2.973586535950331e-01, 1.079656493508715e+02, 3.223722423715691e+00, 6.592766744955853e+04, 6.671031802933921e-05, 1.852399497773563e+04, 2.170123341680612e+02, 1.230006696383100e+00, -1.189134951496853e+00, 1.423537967064818e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.488473513426603e-07
28, 4.001711345753199e-01, 6.252108213542754e-02, 2.949242096670745e-01, 1.076445420571541e+02, 1.496461607309151e+00, 6.544328854005921e+04, 6.602543794873661e-05, 1.831794921131672e+04, 2.163698637406904e+02, 1.237873659001103e+00, -1.205808314520816e+00, 1.420007452533163e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.392907175774776e-07
29, 4.432887109486596e-01, 6.277558118924523e-02, 2.918109011298042e-01, 1.075465458361757e+02, -2.909806600701592e-01, 6.486075162153737e+04, 6.520331604479552e-05, 1.801701339083550e+04, 2.150857483780275e+02, 1.253550636033287e+00, -1.230160245011813e+00, 1.412937456384887e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.289400466208631e-07
30, 4.874671731036448e-01, 6.228492835555042e-02, 2.858871177337041e-01, 1.073698681256282e+02, -2.236177767571692e+00, 6.375829956337375e+04, 6.415661820489037e-05, 1.743489816035800e+04, 2.124492362025748e+02, 1.285599131275923e+00, -1.277265403871501e+00, 1.398364728696245e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.149153955972518e-07
31, 5.321105316958483e-01, 6.092586420438818e-02, 2.777212706042322e-01, 1.056816839077515e+02, -4.336527262132594e+00, 6.209020777035053e+04, 6.314516583525890e-05, 1.677949906765034e+04, 2.104748424505019e+02, 1.309504392460455e+00, -1.330300742515993e+00, 1.387401259855716e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.839479032076505e-08
32, 5.765925007174687e-01, 5.862783111384113e-02, 2.748805781706888e-01, 1.001029570072538e+02, -6.228726561483846e+00, 6.098795893344668e+04, 6.267027661126533e-05, 1.707607859832482e+04, 2.164085597946186e+02, 1.237245548199782e+00, -1.306301325947741e+00, 1.420220223031974e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.547131826223769e-08
33, 6.202957300924687e-01, 5.543746676996089e-02, 3.242030429008985e-01, 9.926237716375137e+01, -8.157143768909842e+00, 7.013951335009659e+04, 7.475469039039069e-05, 2.193645591881948e+04, 2.357109305118863e+02, 9.981375147396291e-01, -9.129963000474088e-01, 1.524374698859391e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.691055155023543e-07
34, 6.626546414612793e-01, 5.155581002833122e-02, 4.003590183514074e-01, 1.046932388652334e+02, -1.036673253792957e+01, 8.517579828454647e+04, 9.237043008273724e-05, 2.854121023907761e+04, 2.483436811142261e+02, 8.317874639992022e-01, -3.785351054317456e-01, 1.590497074025217e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.254773290080993e-06
35, 7.031825441317479e-01, 4.723135472635809e-02, 4.181465534398632e-01, 1.054798901336372e+02, -1.193653665045712e+01, 8.868705374587972e+04, 9.508598788426400e-05, 3.008509005749116e+04, 2.506415915932542e+02, 7.998874617461971e-01, -2.536033044771759e-01, 1.602359419867815e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.627691116806670e-06
36, 7.414788488147288e-01, 4.263628898248030e-02, 4.141563020060795e-01, 1.042299610817196e+02, -1.310424036936188e+01, 8.783308774566586e+04, 9.306632031670199e-05, 2.980403650860306e+04, 2.506923940931658e+02, 7.991244032203922e-01, -2.763463480797178e-01, 1.602621111159810e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.442111639697120e-06
37, 7.772431809194356e-01, 3.792001256443990e-02, 4.142897044309947e-01, 1.029538203527776e+02, -1.413260687265427e+01, 8.777511452760508e+04, 9.331430588573621e-05, 2.989667961499756e+04, 2.513906737811023e+02, 7.891664640271030e-01, -2.688496051403715e-01, 1.606215597223928e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.449525654832597e-06
38, 8.102751511369248e-01, 3.319243524163935e-02, 4.210334279104318e-01, 1.019015487503225e+02, -1.500523628375012e+01, 8.901589501105549e+04, 9.520393310306993e-05, 3.056681384931893e+04, 2.529087991332799e+02, 7.673465160061017e-01, -2.146218888527722e-01, 1.614014589682449e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.645085741357260e-06
39, 8.404820047001530e-01, 2.860797152427551e-02, 4.282215289827678e-01, 1.007338626802869e+02, -1.566038808098585e+01, 9.033661587073978e+04, 9.685186394455032e-05, 3.128082273507155e+04, 2.544720067645314e+02, 7.444300501155668e-01, -1.568438060442918e-01, 1.622022745693356e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.850695065009477e-06
40, 8.678503743440311e-01, 2.424164914142805e-02, 4.336862742730168e-01, 9.931615877278324e+01, -1.618315505879917e+01, 9.130523085549603e+04, 9.799587453667573e-05, 3.185254455998591e+04, 2.558578816405248e+02, 7.235796267002421e-01, -1.105796886047750e-01, 1.629103526856844e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.008568884258876e-06
41, 8.924384527215591e-01, 2.014188841296963e-02, 4.387851835131119e-01, 9.771572614408214e+01, -1.657388815548355e+01, 9.218864087432111e+04, 9.915872449991637e-05, 3.239806865591073e+04, 2.572157229607593e+02, 7.025443966006670e-01, -6.643550914524059e-02, 1.636023938404543e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.172417256171963e-06
42, 9.143638170350368e-01, 1.635238209430078e-02, 4.439569297789719e-01, 9.583498494913687e+01, -1.685245085424473e+01, 9.306404017812264e+04, 1.004246133254061e-04, 3.296018003234774e+04, 2.586301080008418e+02, 6.798418784490636e-01, -2.094907570802624e-02, 1.643214599113492e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.356578170726381e-06
43, 9.337803393653721e-01, 1.287205356870495e-02, 4.488779262849825e-01, 9.340628635097437e+01, -1.697687706918010e+01, 9.384781905412048e+04, 1.016593684868453e-04, 3.352335934384690e+04, 2.601654539662895e+02, 6.540810101619193e-01, 2.462377575799288e-02, 1.650999630686793e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.542102754213716e-06
44, 9.508741282050370e-01, 9.716652407726485e-03, 4.536575627549854e-01, 9.001900670456075e+01, -1.685850648462518e+01, 9.453170764066886e+04, 1.031110032806584e-04, 3.411490239632162e+04, 2.619668410554133e+02, 6.221849347465255e-01, 7.249184036147376e-02, 1.660106490668778e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.751813012494612e-06
45, 9.658416344814342e-01, 6.867913716054304e-03, 4.572778182217130e-01, 8.400003079418856e+01, -1.618949672879508e+01, 9.482292745757075e+04, 1.043696547834539e-04, 3.472844499714281e+04, 2.645669240320509e+02, 5.737233998426934e-01, 1.221401233228417e-01, 1.673199881934115e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.906129756201939e-06
46, 9.788872956336915e-01, 4.317553622899137e-03, 4.596535466958119e-01, 7.136970550175639e+01, -1.414131336591746e+01, 9.455658064928636e+04, 1.063741734020926e-04, 3.551932724002165e+04, 2.691934330887693e+02, 4.812429116044681e-01, 1.861388502751594e-01, 1.696350005301561e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.066334393673714e-06
47, 9.902099327751225e-01, 2.038144568038185e-03, 4.576930690336830e-01, 4.674994061380380e+01, -9.597521534692428e+00, 9.318863096349356e+04, 1.062562215290073e-04, 3.628016994784080e+04, 2.761374577579915e+02, 3.130109266856260e-01, 2.477067576973002e-01, 1.730748088657221e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.838694010574502e-06
48, 0.000000000000000e+00, 0.000000000000000e+00, 5.267206863752689e-01, -1.252269948783026e-02, 7.758715353969741e+01, 1.084838107600218e+05, 1.159317350422273e-04, 4.110777145361782e+04, 2.718778979629386e+02, 4.456292126106002e-01, 6.383595424635813e-01, 1.709696919847125e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.895420204405969e-06
49, 1.000000000000000e+00, 0.000000000000000e+00, 4.623918065164764e-01, 1.464890970719091e+01, -3.118463626003416e+00, 9.360746922432336e+04, 1.056288551342663e-04, 3.734596375122746e+04, 2.813609921645353e+02, 9.632490706228219e-02, 3.339515143909517e-01, 1.756354195870831e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.768331906173464e-06
50, 9.900132357879567e-01, 5.126793109677517e-04, 4.830903258826562e-01, 5.986578872186217e+01, -2.612147750657660e+00, 9.882287202409816e+04, 1.119270294324164e-04, 3.804257961842175e+04, 2.743291531930114e+02, 3.735756572310883e-01, 3.903221423531346e-01, 1.721830161232663e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.305933585356323e-06
51, 9.784719799789527e-01, 9.349346661390466e-04, 4.947181817162205e-01, 8.296751863355423e+01, -2.213608283384235e+00, 1.021850898120389e+05, 1.130593062871883e-04, 3.808921439836809e+04, 2.682097052631219e+02, 5.109973646355952e-01, 3.940958603435687e-01, 1.691443339417202e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.132284609760364e-06
52, 9.651834468733791e-01, 1.175276190292356e-03, 4.986534884058749e-01, 8.885602060500381e+01, -7.201447644881310e-01, 1.033265781880803e+05, 1.134843428126722e-04, 3.816373835667226e+04, 2.666136579652772e+02, 5.443926072265425e-01, 4.001263895429018e-01, 1.683464528502902e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.429353761755030e-06
53, 9.499506417691184e-01, 1.166614396423364e-03, 4.990913399299327e-01, 8.992852306253972e+01, 1.041242223184203e+00, 1.035129816491282e+05, 1.133618874112196e-04, 3.816401302038420e+04, 2.663816756322678e+02, 5.507386018201603e-01, 4.001486155165687e-01, 1.682302962868418e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.435449848179963e-06
54, 9.325768810573078e-01, 7.980478365237113e-04, 4.988796778944892e-01, 9.072031023534069e+01, 2.845764413386946e+00, 1.035402951606009e+05, 1.133196608666756e-04, 3.811340864177504e+04, 2.661413303776143e+02, 5.563105184132866e-01, 3.960536749127554e-01, 1.681099023339721e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.429930209717020e-06
55, 9.128739411562219e-01, 3.732605991077696e-06, 4.979756975545690e-01, 9.152800113710352e+01, 4.622525985953810e+00, 1.034226259984980e+05, 1.131172438313267e-04, 3.799589673752834e+04, 2.658023984073540e+02, 5.630807725559763e-01, 3.865445320014720e-01, 1.679400377244674e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.372519196069954e-06
56, 8.906721109709848e-01, -1.318221995945638e-03, 4.963507184770181e-01, 9.232363899185439e+01, 6.359369986865994e+00, 1.031573465760553e+05, 1.127787211287162e-04, 3.781211420949417e+04, 2.653827263638144e+02, 5.709090602280341e-01, 3.716727253119552e-01, 1.677295676382236e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.266787643163712e-06
57, 8.658307521092924e-01, -3.236622355238484e-03, 4.941783784060647e-01, 9.318229059818059e+01, 7.978888914648754e+00, 1.027852719279309e+05, 1.123491994189509e-04, 3.757425258497190e+04, 2.648725519561175e+02, 5.800542567506299e-01, 3.524248014935830e-01, 1.674734999394492e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.129780465804007e-06
58, 8.382510329734354e-01, -5.806832835831156e-03, 4.913332064531186e-01, 9.412555459792353e+01, 9.514501311260380e+00, 1.022846325063010e+05, 1.117443540291956e-04, 3.727064483095032e+04, 2.642537355661271e+02, 5.908531084543386e-01, 3.278566563301443e-01, 1.671625929631428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.945597945985614e-06
59, 8.078944882501937e-01, -9.092987933494615e-03, 4.879968385172307e-01, 9.521247143396045e+01, 1.090508108435185e+01, 1.016955628855202e+05, 1.110542451553055e-04, 3.691412883836904e+04, 2.635153756140551e+02, 6.034690984773596e-01, 2.990071406547247e-01, 1.667911795998314e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.739864279531415e-06
60, 7.747874167229367e-01, -1.307557705218133e-02, 4.840696781591660e-01, 9.643049835023399e+01, 1.216889470919660e+01, 1.009988408184727e+05, 1.102485189978898e-04, 3.649641103912766e+04, 2.626471090785827e+02, 6.180194608139297e-01, 2.652051333173721e-01, 1.663537985055265e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.507410490375969e-06
61, 7.390487323219403e-01, -1.778085236615096e-02, 4.791611507606522e-01, 9.778851354072428e+01, 1.330594168275394e+01, 1.001190700565433e+05, 1.092050205666569e-04, 3.598233957045130e+04, 2.616002434363800e+02, 6.352167897441060e-01, 2.236061217653641e-01, 1.658255532491506e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.223013720352975e-06
62, 7.008818916652761e-01, -2.313179387239814e-02, 4.733713199664781e-01, 9.936415865784710e+01, 1.415500191026491e+01, 9.908069048812977e+04, 1.079928624343252e-04, 3.537616701416557e+04, 2.603389680281287e+02, 6.554989142673100e-01, 1.745542278013444e-01, 1.651878098455083e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.909549825365431e-06
63, 6.605779333574239e-01, -2.895947299138570e-02, 4.667150390109874e-01, 1.011063693194487e+02, 1.463579658728101e+01, 9.788458102370627e+04, 1.065871341042551e-04, 3.468142265777561e+04, 2.588662629156427e+02, 6.786460490805147e-01, 1.183350437614815e-01, 1.644413423348283e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.571587745241327e-06
64, 6.185196006040973e-01, -3.505426175564084e-02, 4.591121998049652e-01, 1.029514394193023e+02, 1.469049133523010e+01, 9.651239590554259e+04, 1.049694613464966e-04, 3.389377472615989e+04, 2.571766001300792e+02, 7.045730566342229e-01, 5.459803946796851e-02, 1.635824780350310e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.213458675673172e-06
65, 5.751681000617012e-01, -4.114689257208663e-02, 4.504932641114783e-01, 1.048578328171509e+02, 1.420028921838818e+01, 9.494895782176963e+04, 1.031351412270705e-04, 3.300867048295309e+04, 2.552525420320473e+02, 7.333731975896258e-01, -1.702519559056348e-02, 1.626012875167815e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.843206778255540e-06
