"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          10,      -2.216078611,      0.3646588649,      0.1648138027,        3.23612591,      -5.892532153,     0.01256420002,      0.8336022431,                 0,                 0,                 0,      0.1185652023,    -0.02104533555,      0.8334312525,                 0,       66.34741899
          0,           0,          11,       -2.28268248,      0.2944130556,      0.0746352433,       3.170039658,      -5.948754425,     0.01225746206,      0.8399035629,                 0,                 0,                 0,      0.1200012737,     -0.0216058064,      0.8397150883,                 0,       68.52181622
          0,           0,          12,      -2.346049143,      0.2421936448,     0.00956077859,       3.107748196,      -6.004851529,     0.01231424203,      0.8485274716,                 0,                 0,                 0,      0.1223669618,    -0.02189666942,      0.8483342775,                 0,        68.9061876
          0,           0,          13,      -2.410469983,      0.2002905171,    -0.03777589976,       3.045111619,      -6.063037913,     0.01246459662,      0.8573894949,                 0,                 0,                 0,      0.1244469447,    -0.02210363136,      0.8571951595,                 0,       68.78598008
          0,           0,          14,       -2.47515054,      0.1615329812,    -0.09119712964,       2.982537576,      -6.119792686,     0.01250639603,      0.8644572755,                 0,                 0,                 0,      0.1255564944,    -0.02234674119,      0.8642588815,                 0,       69.12121396
          0,           0,          15,      -2.540413401,      0.1212221799,     -0.1612249545,       2.918925253,      -6.172774919,     0.01237514634,      0.8687324685,                 0,                 0,                 0,      0.1256631854,    -0.02265020094,      0.8685253102,                 0,       70.19977339
          0,           0,          16,      -2.606373315,     0.07719535328,     -0.2450611434,       2.853773822,      -6.226174796,     0.01212041422,      0.8704096238,                 0,                 0,                 0,      0.1251521034,    -0.02297232579,      0.8701908354,                 0,       71.81352121
          0,           0,          17,      -2.670916743,      0.0297398426,     -0.3347111373,       2.789192171,      -6.282542256,     0.01182722302,      0.8703626451,                 0,                 0,                 0,      0.1244548701,     -0.0232633852,      0.8701320773,                 0,       73.58977197
          0,           0,          18,      -2.732809699,    -0.01942114772,     -0.4229285332,       2.726759205,      -6.340259618,     0.01156579936,      0.8695491697,                 0,                 0,                 0,      0.1238600854,    -0.02349180833,       0.869308726,                 0,        75.1827991
          0,           0,          19,      -2.793427738,    -0.06830767597,     -0.5051250162,       2.665638056,      -6.395934359,      0.0113707495,      0.8686619114,                 0,                 0,                 0,      0.1234784394,     -0.0236509377,       0.868414327,                 0,       76.39442868
          0,           0,          20,       -2.85518811,     -0.1155118655,     -0.5796365834,       2.603694461,       -6.44681892,      0.0112468598,      0.8680899389,                 0,                 0,                 0,      0.1233130306,    -0.02375167269,      0.8678378258,                 0,       77.18509474
          0,           0,          21,      -2.919286016,     -0.1604177911,     -0.6479046984,       2.539618689,      -6.491794812,     0.01118272796,      0.8679966446,                 0,                 0,                 0,      0.1233267307,    -0.02381199207,      0.8677420224,                 0,       77.61940089
          0,           0,          22,      -2.985957277,     -0.2030954041,     -0.7129436537,       2.472962979,      -6.531675012,      0.0111637002,      0.8684171305,                 0,                 0,                 0,      0.1234867011,    -0.02384795255,      0.8681613997,                 0,       77.78936326
          0,           0,          23,      -3.053170646,     -0.2439057808,     -0.7751667875,       2.405672018,      -6.568963464,     0.01117595539,      0.8693235442,                 0,                 0,                 0,       0.123767423,     -0.0238722414,      0.8690675707,                 0,       77.78516587
          0,           0,          24,      -3.117767628,     -0.2830537506,     -0.8311413395,       2.341004769,      -6.606472013,     0.01121059207,       0.870668306,                 0,                 0,                 0,      0.1241495937,    -0.02389183508,      0.8704126358,                 0,       77.66479238
          0,           0,          25,      -3.176028476,     -0.3205972718,     -0.8762492072,       2.282831345,      -6.645483946,      0.0112606811,      0.8723651381,                 0,                 0,                 0,       0.124602576,    -0.02391017959,       0.872110108,                 0,       77.47001539
          0,           0,          26,      -3.225621468,     -0.3566356379,     -0.9112751095,       2.233489129,      -6.685030272,     0.01131675875,      0.8742596235,                 0,                 0,                 0,      0.1250728826,    -0.02393050698,      0.8740053141,                 0,       77.25353548
          0,           0,          27,      -3.267147634,     -0.3912760129,     -0.9433997837,       2.192213647,      -6.722710936,     0.01136697798,       0.876147659,                 0,                 0,                 0,      0.1254952011,    -0.02395642807,      0.8758938396,                 0,       77.07832814
          0,           0,          28,      -3.303680044,     -0.4246799886,     -0.9809311403,       2.155802939,      -6.756827057,     0.01140073719,      0.8778225165,                 0,                 0,                 0,      0.1258138493,     -0.0239902034,      0.8775686967,                 0,       76.99699604
          0,           0,          29,      -3.338404237,     -0.4570958858,       -1.02870717,       2.121093975,      -6.787744919,     0.01141186698,      0.8791257339,                 0,                 0,                 0,      0.1259989187,    -0.02403161038,      0.8788713037,                 0,       77.03610072
          0,           0,          30,      -3.372894692,     -0.4888348168,      -1.086908945,       2.086622514,      -6.817464832,     0.01140029751,      0.8799807149,                 0,                 0,                 0,      0.1260525902,    -0.02407763147,      0.8797251236,                 0,       77.18927632
          0,           0,          31,      -3.407126939,     -0.5201183768,      -1.151614134,       2.052492157,      -6.848110107,     0.01137162241,      0.8804054624,                 0,                 0,                 0,      0.1260050084,    -0.02412340323,      0.8801483702,                 0,        77.4212712
          0,           0,          32,      -3.440813183,     -0.5509775321,      -1.216503957,       2.018991832,      -6.880100022,      0.0113347986,      0.8804929842,                 0,                 0,                 0,      0.1259018215,    -0.02416372478,      0.8802343366,                 0,       77.68051427
          0,           0,          33,      -3.474803777,     -0.5812591056,      -1.276874823,       1.985248683,      -6.911801641,     0.01129902637,      0.8803781948,                 0,                 0,                 0,      0.1257901783,    -0.02419484122,      0.8801181986,                 0,       77.91628819
          0,           0,          34,      -3.510894878,     -0.6107220932,      -1.332554563,       1.949478343,      -6.940566126,     0.01127121258,      0.8801999326,                 0,                 0,                 0,      0.1257064175,    -0.02421544734,      0.8799389602,                 0,       78.09274526
          0,           0,          35,      -3.550691613,     -0.6391041672,      -1.385651907,       1.910134223,      -6.965067171,     0.01125509333,      0.8800679505,                 0,                 0,                 0,       0.125671387,    -0.02422623379,      0.8798064357,                 0,       78.19286117
          0,           0,          36,      -3.594347344,      -0.666210032,      -1.435368296,       1.867135049,      -6.986461426,     0.01125179393,      0.8800522266,                 0,                 0,                 0,      0.1256918311,    -0.02422889674,      0.8797905916,                 0,       78.21439246
          0,           0,          37,      -3.640204491,     -0.6920367806,      -1.476206437,       1.822153618,      -7.007394889,     0.01126016615,       0.880182663,                 0,                 0,                 0,      0.1257631829,    -0.02422578872,      0.8799212594,                 0,       78.16782196
          0,           0,          38,      -3.685334744,     -0.7167355706,      -1.502439296,       1.778034609,      -7.030011524,     0.01127705923,       0.880455701,                 0,                 0,                 0,      0.1258732234,    -0.02421991449,      0.8801947565,                 0,        78.0749381
          0,           0,          39,      -3.726948499,     -0.7405867926,      -1.514731824,       1.737411035,      -7.054786866,     0.01129858156,      0.8808438278,                 0,                 0,                 0,      0.1260064751,    -0.02421405355,      0.8805834353,                 0,       77.96056726
          0,           0,          40,      -3.763392241,      -0.763951935,      -1.520084485,       1.701758585,       -7.08059154,     0.01132114413,      0.8813039999,                 0,                 0,                 0,      0.1261468198,     -0.0242100571,      0.8810441429,                 0,       77.84584225
          0,           0,          41,      -3.794302347,     -0.7871144167,       -1.52610074,       1.671328689,      -7.105701247,     0.01134167375,      0.8817872818,                 0,                 0,                 0,      0.1262797962,    -0.02420902341,      0.8815278595,                 0,       77.74754428
          0,           0,          42,      -3.819989721,     -0.8102437534,      -1.537285618,       1.645792831,      -7.129034714,     0.01135799187,      0.8822499891,                 0,                 0,                 0,       0.126395076,    -0.02421136851,      0.8819908485,                 0,       77.67658218
          0,           0,          43,      -3.840951108,     -0.8334139597,      -1.554398552,       1.624702651,       -7.15082335,     0.01136906621,      0.8826603319,                 0,                 0,                 0,      0.1264872666,    -0.02421684253,      0.8824013042,                 0,       77.63701222
          0,           0,          44,      -3.858020294,     -0.8566066909,       -1.57592083,       1.607320749,      -7.172340926,     0.01137486242,       0.883000791,                 0,                 0,                 0,      0.1265555227,    -0.02422477364,      0.8827417203,                 0,       77.62738204
          0,           0,          45,      -3.872678707,      -0.879735237,      -1.599673119,        1.59229208,       -7.19507736,     0.01137611608,      0.8832676856,                 0,                 0,                 0,       0.126602591,     -0.0242342785,      0.8830084485,                 0,       77.64228843
          0,           0,          46,      -3.886973244,     -0.9026712073,       -1.62403224,       1.577702656,      -7.219991743,     0.01137403567,      0.8834686491,                 0,                 0,                 0,      0.1266335381,    -0.02424445729,      0.8832091649,                 0,       77.67415847
          0,           0,          47,      -3.903000125,     -0.9252724084,      -1.648443312,       1.561571104,      -7.247237533,     0.01136999755,      0.8836187365,                 0,                 0,                 0,      0.1266543776,    -0.02425454158,      0.8833589676,                 0,       77.71494519
          0,           0,          48,      -3.922321683,     -0.9474057884,      -1.673078381,       1.542414248,      -7.276321532,      0.0113652709,      0.8837358993,                 0,                 0,                 0,      0.1266707687,    -0.02426398678,      0.8834758446,                 0,       77.75757458
          0,           0,          49,      -3.945647725,     -0.9689706859,      -1.698098533,       1.519561795,      -7.306447599,     0.01136081706,      0.8838369596,                 0,                 0,                 0,      0.1266870438,    -0.02427251035,      0.8835766433,                 0,        77.7969538
          0,           0,          50,      -3.972808865,     -0.9899133533,       -1.72312696,       1.493182798,      -7.336920826,      0.0113572146,      0.8839348187,                 0,                 0,                 0,      0.1267057727,    -0.02428005421,      0.8836742777,                 0,       77.83024709
          0,           0,          51,         -4.002938,      -1.010223048,      -1.747287524,       1.464103491,      -7.367333809,      0.0113546664,      0.8840371333,                 0,                 0,                 0,      0.1267277774,    -0.02428672425,      0.8837764064,                 0,       77.85672445
          0,           0,          52,      -4.034799347,      -1.029923237,      -1.769716803,       1.433483996,       -7.39754152,     0.01135308307,      0.8841463006,                 0,                 0,                 0,       0.126752466,    -0.02429270641,      0.8838854212,                 0,       77.87719824
          0,           0,          53,      -4.067177233,      -1.049055371,      -1.790119054,       1.402446904,      -7.427512744,     0.01135218237,      0.8842604807,                 0,                 0,                 0,      0.1267783714,    -0.02429820855,      0.8839994722,                 0,       77.89343511
          0,           0,          54,      -4.099172701,      -1.067662188,      -1.808909557,        1.37180731,      -7.457198388,     0.01135161398,      0.8843752819,                 0,                 0,                 0,      0.1268037696,    -0.02430340367,      0.8841141572,                 0,       77.90744852
          0,           0,          55,      -4.130311711,      -1.085778659,       -1.82687366,       1.341987473,      -7.486495597,     0.01135107243,      0.8844855008,                 0,                 0,                 0,      0.1268271521,    -0.02430838729,      0.8842242647,                 0,       77.92087545
          0,           0,          56,      -4.160464829,      -1.103436187,      -1.844711127,       1.313102048,      -7.515292504,     0.01135037011,      0.8845866111,                 0,                 0,                 0,      0.1268475614,     -0.0243131644,      0.8843252645,                 0,         77.934605
          0,           0,          57,      -4.189659155,      -1.120668892,      -1.862751685,       1.285132678,      -7.543535511,     0.01134946599,      0.8846758309,                 0,                 0,                 0,      0.1268647556,     -0.0243176639,      0.8844143754,                 0,       77.94867455
          0,           0,          58,      -4.217908937,      -1.137512807,      -1.880902038,       1.258077003,        -7.5712507,      0.0113484522,      0.8847525906,                 0,                 0,                 0,      0.1268791677,    -0.02432177075,      0.8844910318,                 0,       77.96240183
          0,           0,          59,      -4.245182672,      -1.154004525,      -1.898810701,       1.231970965,      -7.598517704,     0.01134750978,      0.8848183782,                 0,                 0,                 0,      0.1268917086,    -0.02432536406,       0.884556728,                 0,       77.97467423
          0,           0,          60,      -4.271413253,      -1.170174035,       -1.91607586,       1.206873454,      -7.625427224,     0.01134685745,      0.8848761431,                 0,                 0,                 0,      0.1269034905,    -0.02432834414,      0.8846144196,                 0,       77.98424782
          0,           0,          61,      -4.296550519,      -1.186038756,       -1.93238711,        1.18281829,      -7.652056344,      0.0113466919,      0.8849294766,                 0,                 0,                 0,      0.1269155552,    -0.02433065922,      0.8846677031,                 0,       77.99008593
          0,           0,          62,      -4.320564388,      -1.201599654,       -1.94754132,       1.159813328,       -7.67847305,     0.01134714247,       0.884981808,                 0,                 0,                 0,      0.1269286672,     -0.0243323183,      0.8847200101,                 0,       77.99160102
          0,           0,          63,      -4.343418878,      -1.216843594,      -1.961419634,       1.137866178,      -7.704742731,      0.0113482549,      0.8850357834,                 0,                 0,                 0,      0.1269432065,    -0.02433338232,      0.8847739866,                 0,       77.98871203
          0,           0,          64,      -4.365047854,      -1.231751246,      -1.973989298,        1.11700892,      -7.730927172,     0.01134998723,      0.8850929033,                 0,                 0,                 0,      0.1269591467,    -0.02433395368,      0.8848311298,                 0,       77.98184134
          0,           0,          65,      -4.385374383,      -1.246307603,      -1.985343898,       1.097284815,       -7.75707205,     0.01135222307,      0.8851534153,                 0,                 0,                 0,      0.1269761075,    -0.02433415867,      0.8848916828,                 0,       77.97181312
          0,           0,          66,      -4.404361853,      -1.260509449,      -1.995728626,       1.078708179,      -7.783201667,       0.011354798,      0.8852164592,                 0,                 0,                 0,      0.1269934668,    -0.02433412689,      0.8849547792,                 0,        77.9596836
          0,           0,          67,      -4.422070122,      -1.274368973,      -2.005508229,       1.061219557,      -7.809339082,     0.01135752811,      0.8852803936,                 0,                 0,                 0,      0.1270105039,    -0.02433397594,      0.8850187717,                 0,       77.94657294
          0,           0,          68,      -4.438673571,      -1.287911463,      -2.015080931,       1.044670406,       -7.83554885,     0.01136024523,      0.8853432193,                 0,                 0,                 0,      0.1270265417,     -0.0243337933,      0.8850816559,                 0,       77.93346017
          0,           0,          69,      -4.454447022,      -1.301170265,      -2.024779665,       1.028831339,      -7.861975508,     0.01136281751,      0.8854030074,                 0,                 0,                 0,      0.1270410589,    -0.02433363294,      0.8851414991,                 0,       77.92107961
          0,           0,          70,      -4.469728175,      -1.314180862,      -2.034809003,       1.013417958,      -7.888846264,     0.01136516376,      0.8854582416,                 0,                 0,                 0,      0.1270537564,    -0.02433351487,       0.885196783,                 0,        77.9098533
          0,           0,          71,      -4.484874037,      -1.326976524,      -2.045235597,      0.9981226665,      -7.916426106,      0.0113672565,      0.8855080226,                 0,                 0,                 0,      0.1270645712,    -0.02433343032,      0.8852466079,                 0,        77.8998893
          0,           0,          72,      -4.500221912,      -1.339586476,      -2.056017519,      0.9826460472,      -7.944941688,     0.01136911504,      0.8855521243,                 0,                 0,                 0,      0.1270736474,    -0.02433335086,      0.8852907486,                 0,       77.89103386
          0,           0,          73,      -4.516054941,      -1.352036213,      -2.067045613,      0.9667284696,      -7.974452368,     0.01137079206,      0.8855909179,                 0,                 0,                 0,      0.1270812774,    -0.02433323882,      0.8853295784,                 0,       77.88295776
          0,           0,          74,      -4.532572542,      -1.364348378,       -2.07817933,      0.9501800516,      -8.004922633,     0.01137235741,      0.8856252098,                 0,                 0,                 0,      0.1270878307,    -0.02433305692,      0.8853639055,                 0,       77.87525291
          0,           0,          75,      -4.549868489,      -1.376543916,      -2.089270249,       0.932904359,      -8.036236646,     0.01137388293,      0.8856560382,                 0,                 0,                 0,      0.1270936857,    -0.02433277521,      0.8853947703,                 0,       77.86751836
          0,           0,          76,      -4.567921347,      -1.388641422,      -2.100176939,      0.9149099214,      -8.068125172,     0.01137543074,      0.8856844754,                 0,                 0,                 0,      0.1270991759,    -0.02433237486,      0.8854232467,                 0,       77.85942316
          0,           0,          77,      -4.586601869,      -1.400654585,      -2.110778405,      0.8963047776,      -8.100293275,     0.01137704675,      0.8857114641,                 0,                 0,                 0,      0.1271045532,    -0.02433184797,      0.8854502787,                 0,       77.85073609
          0,           0,          78,      -4.605700731,      -1.412590809,      -2.120990462,      0.8772715303,      -8.132479063,     0.01137875308,      0.8857377088,                 0,                 0,                 0,      0.1271099723,    -0.02433120085,      0.8854765708,                 0,       77.84136827
          0,           0,          79,      -4.624969604,      -1.424449583,      -2.130777288,      0.8580302651,      -8.164485468,     0.01138055333,      0.8857636284,                 0,                 0,                 0,       0.127115494,    -0.02433044678,      0.8855025419,                 0,       77.83133232
          0,           0,          80,      -4.644161011,       -1.43622151,      -2.140156533,      0.8388024142,      -8.196184445,     0.01138243526,      0.8857893655,                 0,                 0,                 0,      0.1271211016,    -0.02432960375,       0.885528334,                 0,       77.82072509
          0,           0,          81,      -4.663062023,      -1.447889805,       -2.14918772,      0.8197803811,      -8.227504597,     0.01138437525,      0.8858148383,                 0,                 0,                 0,      0.1271267252,    -0.02432869205,      0.8855538643,                 0,       77.80970133
          0,           0,          82,      -4.681513523,      -1.459433087,      -2.157950464,      0.8011104113,      -8.258417413,     0.01138634437,      0.8858398211,                 0,                 0,                 0,      0.1271322715,    -0.02432773149,      0.8855789061,                 0,        77.7984393
          0,           0,          83,      -4.699414737,      -1.470828778,      -2.166520826,      0.7828885579,      -8.288930874,     0.01138831455,      0.8858640331,                 0,                 0,                 0,        0.12713765,    -0.02432673881,      0.8856031778,                 0,        77.7871062
          0,           0,          84,      -4.716718208,      -1.482056568,      -2.174953917,      0.7651648215,      -8.319088755,     0.01139026267,      0.8858872155,                 0,                 0,                 0,      0.1271427907,    -0.02432572666,      0.8856264199,                 0,       77.77583727
          0,           0,          85,      -4.733421289,      -1.493101132,       -2.18327751,       0.747950071,      -8.348968328,     0.01139217256,      0.8859091842,                 0,                 0,                 0,      0.1271476538,     -0.0243247038,      0.8856484478,                 0,        77.7647266
          0,           0,          86,      -4.749557653,      -1.503953755,      -2.191495383,      0.7312226394,      -8.378670702,     0.01139403496,      0.8859298523,                 0,                 0,                 0,      0.1271522285,    -0.02432367596,      0.8856691741,                 0,       77.75382953
          0,           0,          87,      -4.765188983,      -1.514612651,      -2.199596379,      0.7149346571,      -8.408304356,     0.01139584613,      0.8859492266,                 0,                 0,                 0,      0.1271565273,    -0.02432264717,      0.8856886057,                 0,       77.74317209
          0,           0,          88,      -4.780395514,      -1.525081984,       -2.20756438,      0.6990197081,      -8.437967893,      0.0113976057,      0.8859673854,                 0,                 0,                 0,      0.1271605756,    -0.02432162094,      0.8857068207,                 0,       77.73276324
          0,           0,          89,      -4.795264555,      -1.535369739,      -2.215385891,      0.6834028834,       -8.46773685,      0.0113993148,       0.885984449,                 0,                 0,                 0,      0.1271644032,      -0.024320601,      0.8857239393,                 0,       77.72260568
          0,           0,          90,      -4.809877102,      -1.545484593,      -2.223055262,      0.6680132806,      -8.497659683,     0.01140097487,      0.8860005495,                 0,                 0,                 0,      0.1271680363,    -0.02431959123,      0.8857400936,                 0,       77.71270086
          0,           0,          91,      -4.824298583,      -1.555434129,      -2.230575266,      0.6527927167,      -8.527765496,     0.01140258468,       0.886015803,                 0,                 0,                 0,      0.1271714918,    -0.02431859754,      0.8857553996,                 0,       77.70306715
          0,           0,          92,       -4.83857699,      -1.565223529,      -2.237953611,      0.6376987579,      -8.558072155,     0.01140414272,      0.8860302933,                 0,                 0,                 0,      0.1271747766,    -0.02431762481,      0.8857699409,                 0,       77.69372195
          0,           0,          93,      -4.852736923,      -1.574853255,      -2.245204445,      0.6227116212,      -8.588596397,     0.01140564602,      0.8860440692,                 0,                 0,                 0,      0.1271778892,    -0.02431667799,      0.8857837662,                 0,       77.68468948
          0,           0,          94,      -4.866782255,      -1.584319029,      -2.252345193,      0.6078324323,      -8.619358035,     0.01140709092,      0.8860571485,                 0,                 0,                 0,      0.1271808232,    -0.02431576144,      0.8857968931,                 0,       77.67599599
          0,           0,          95,      -4.880701266,      -1.593612834,      -2.259393159,      0.5930787423,      -8.650381077,     0.01140847409,      0.8860695276,                 0,                 0,                 0,       0.127183571,    -0.02431487835,      0.8858093179,                 0,        77.6676636
          0,           0,          96,      -4.894471754,      -1.602724494,      -2.266362912,      0.5784795162,      -8.681691979,     0.01140979339,      0.8860811956,                 0,                 0,                 0,      0.1271861282,    -0.02431403041,      0.8858210297,                 0,       77.65970557
          0,           0,          97,      -4.908065496,      -1.611643545,      -2.273264496,      0.5640703158,      -8.713314382,     0.01141104848,      0.8860921467,                 0,                 0,                 0,      0.1271884964,    -0.02431321774,      0.8858320224,                 0,        77.6521236
          0,           0,          98,      -4.921451822,      -1.620361047,      -2.280102736,      0.5498891195,      -8.745260827,      0.0114122409,      0.8861023897,                 0,                 0,                 0,      0.1271906843,    -0.02431243914,      0.8858423051,                 0,       77.64490757
          0,           0,          99,      -4.934600228,      -1.628870979,      -2.286877615,      0.5359730995,      -8.777523528,     0.01141337394,      0.8861119528,                 0,                 0,                 0,      0.1271927074,    -0.02431169247,      0.8858519061,                 0,       77.63803741
          0,           0,         100,      -4.947482075,      -1.637171035,      -2.293585431,      0.5223564861,      -8.810066464,     0.01141445212,      0.8861208832,                 0,                 0,                 0,      0.1271945862,    -0.02431097512,      0.8858608728,                 0,       77.63148629
          0,           0,         101,      -4.960071544,      -1.645262735,      -2.300220473,      0.5090694182,      -8.842821966,     0.01141548058,       0.886129243,                 0,                 0,                 0,      0.1271963435,    -0.02431028445,      0.8858692672,                 0,        77.6252245
          0,           0,         102,      -4.972346643,         -1.653151,      -2.306776707,      0.4961370385,      -8.875693027,     0.01141646444,      0.8861371016,                 0,                 0,                 0,       0.127198002,    -0.02430961814,      0.8858771591,                 0,       77.61922319
          0,           0,         103,       -4.98428982,      -1.660843348,      -2.313249266,      0.4835791189,      -8.908560958,     0.01141740825,      0.8861445284,                 0,                 0,                 0,      0.1271995814,    -0.02430897443,      0.8858846179,                 0,       77.61345733
          0,           0,         104,      -4.995888386,      -1.668348903,      -2.319635558,      0.4714099511,      -8.941297211,     0.01141831563,      0.8861515849,                 0,                 0,                 0,      0.1272010972,    -0.02430835222,      0.8858917052,                 0,       77.60790762
          0,           0,         105,      -5.007134946,      -1.675677462,      -2.325935869,      0.4596381671,      -8.973777075,     0.01141918908,        0.88615832,                 0,                 0,                 0,      0.1272025591,    -0.02430775095,        0.88589847,                 0,       77.60256127
          0,           0,         106,      -5.018028397,      -1.682838983,       -2.33215281,      0.4482661215,      -9.005891314,     0.01142002996,      0.8861647675,                 0,                 0,                 0,       0.127203972,    -0.02430717062,      0.8859049462,                 0,       77.59741177
          0,           0,         107,      -5.028573334,      -1.689843113,      -2.338290641,      0.4372907132,      -9.037557276,     0.01142083878,      0.8861709468,                 0,                 0,                 0,      0.1272053366,    -0.02430661152,       0.885911153,                 0,       77.59245743
          0,           0,         108,      -5.038778463,      -1.696698653,      -2.344355658,      0.4267044933,       -9.06872848,     0.01142161541,       0.886176865,                 0,                 0,                 0,      0.1272066503,    -0.02430607406,      0.8859170977,                 0,       77.58769954
          0,           0,         109,      -5.048656271,      -1.703413656,      -2.350355084,      0.4164958289,      -9.099398098,     0.01142235945,      0.8861825208,                 0,                 0,                 0,      0.1272079093,    -0.02430555859,       0.885922779,                 0,       77.58314073
          0,           0,         110,      -5.058222435,      -1.709995679,      -2.356295906,       0.406649372,      -9.129600641,     0.01142307046,      0.8861879085,                 0,                 0,                 0,      0.1272091093,    -0.02430506532,       0.885928191,                 0,       77.57878334
          0,           0,         111,      -5.067494953,      -1.716452033,      -2.362184234,       0.397146816,      -9.159410789,     0.01142374823,      0.8861930219,                 0,                 0,                 0,      0.1272102471,     -0.0243045942,      0.8859333275,                 0,       77.57462821
          0,           0,         112,      -5.076493366,       -1.72279001,      -2.368025016,      0.3879676238,      -9.188936642,     0.01142439291,      0.8861978573,                 0,                 0,                 0,      0.1272113207,    -0.02430414495,       0.885938185,                 0,       77.57067397
          0,           0,         113,      -5.085238085,      -1.729017052,      -2.373822007,      0.3790897205,      -9.218307181,     0.01142500504,      0.8862024156,                 0,                 0,                 0,      0.1272123301,    -0.02430371703,      0.8859427642,                 0,       77.56691679
          0,           0,         114,      -5.093749809,      -1.735140838,      -2.379577904,      0.3704901736,      -9.247656142,      0.0114255856,      0.8862067024,                 0,                 0,                 0,      0.1272132771,    -0.02430330973,      0.8859470709,                 0,       77.56335066
          0,           0,         115,      -5.102049007,      -1.741169273,        -2.3852946,      0.3621458486,      -9.277105748,     0.01142613583,      0.8862107283,                 0,                 0,                 0,      0.1272141645,    -0.02430292221,      0.8859511157,                 0,       77.55996789
          0,           0,         116,      -5.110155473,        -1.7471104,      -2.390973463,       0.354034025,      -9.306753647,      0.0114266572,       0.886214507,                 0,                 0,                 0,      0.1272149961,    -0.02430255358,      0.8859549124,                 0,       77.55675974
          0,           0,         117,      -5.118087966,      -1.752972255,      -2.396615614,      0.3461329313,      -9.336665209,     0.01142715124,      0.8862180545,                 0,                 0,                 0,      0.1272157762,    -0.02430220292,      0.8859584769,                 0,        77.5537171
          0,           0,         118,      -5.125863951,      -1.758762695,      -2.402222145,       0.338422158,      -9.366871689,     0.01142761948,      0.8862213868,                 0,                 0,                 0,      0.1272165087,    -0.02430186938,      0.8859618254,                 0,       77.55083096
          0,           0,         119,      -5.133499459,      -1.764489235,      -2.407794254,      0.3308829154,      -9.397373373,     0.01142806338,      0.8862245194,                 0,                 0,                 0,      0.1272171973,     -0.0243015521,      0.8859649733,                 0,       77.54809278
          0,           0,         120,      -5.141009058,      -1.770158899,      -2.413333305,      0.3234981425,      -9.428146069,     0.01142848427,      0.8862274659,                 0,                 0,                 0,      0.1272178451,    -0.02430125031,      0.8859679344,                 0,       77.54549463
