"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.585853657,      0.8222400968,      0.9100233821,       3.896453527,     0.08324770582,      0.4326583653,                 0,                 0,                 0,      0.1321272753,     0.06574124891,      0.4356621739,                 0,       5.197240705
          0,           0,           1,      -1.660745248,      0.8817435638,      0.8356136857,       3.820063857,     0.03595560884,      0.6116914433,                 0,                 0,                 0,      0.1447989486,     0.01127144242,      0.6126436012,                 0,       17.01240677
          0,           0,           2,      -1.732750334,      0.7626089774,      0.7107765652,       3.748200849,     0.02450578719,      0.6965041583,                 0,                 0,                 0,      0.1313695812,   -0.003587551738,      0.6969258967,                 0,       28.42202753
          0,           0,           3,      -1.811133567,      0.7190834232,      0.5897454517,        3.66998883,     0.02027481007,      0.7417779575,                 0,                 0,                 0,      0.1255386439,   -0.009639904758,      0.7419923708,                 0,       36.58618527
          0,           0,           4,      -1.912022169,      0.6264573831,      0.4653110245,       3.568214627,     0.01656320974,      0.7707847053,                 0,                 0,                 0,      0.1229064749,    -0.01451764027,      0.7708259466,                 0,       46.53595031
          0,           0,           5,      -2.001831905,      0.5472438664,      0.3604740982,       3.478767614,      0.0138922031,      0.7914275236,                 0,                 0,                 0,      0.1207786453,    -0.01801850962,       0.791344332,                 0,       56.96918752
          0,           0,           6,      -2.075804337,      0.4874387372,      0.2633639772,       3.406634051,       0.012424616,      0.8092852732,                 0,                 0,                 0,      0.1204312327,    -0.02020468187,      0.8091284171,                 0,       65.13563662
          0,           0,           7,      -2.143308804,      0.4315312172,      0.1732500187,       3.340565398,     0.01171362934,      0.8256376668,                 0,                 0,                 0,      0.1213740018,    -0.02157419335,      0.8254388652,                 0,       70.48521364
          0,           0,           8,      -2.206728921,      0.3844528829,     0.09545750908,       3.277454264,     0.01127092929,      0.8393408347,                 0,                 0,                 0,      0.1223159066,    -0.02256885607,       0.839113054,                 0,       74.46953246
          0,           0,           9,      -2.264779356,      0.3487191771,     0.02708666291,       3.219407197,     0.01088761331,      0.8495024793,                 0,                 0,                 0,      0.1227453654,    -0.02336143768,       0.849250991,                 0,       78.02467404
          0,           0,          10,      -2.321028848,      0.3152453649,    -0.03801739342,       3.163427592,     0.01057106837,      0.8568523634,                 0,                 0,                 0,       0.122953196,    -0.02397397117,      0.8565821436,                 0,       81.05636381
          0,           0,          11,      -2.376154692,      0.2789948565,    -0.09938219338,       3.108268848,     0.01035579172,      0.8626538973,                 0,                 0,                 0,       0.123241007,    -0.02442291057,      0.8623702862,                 0,       83.30158821
          0,           0,          12,      -2.428765476,      0.2391945904,     -0.1546147669,        3.05510616,     0.01021586636,      0.8674916546,                 0,                 0,                 0,      0.1235624588,    -0.02475771376,      0.8671984723,                 0,       84.91611227
          0,           0,          13,      -2.477813272,       0.198336518,     -0.2057869524,       3.005444785,     0.01009695285,       0.871360265,                 0,                 0,                 0,      0.1237556922,    -0.02503245956,       0.871059146,                 0,       86.29932991
          0,           0,          14,      -2.525984258,       0.159050826,     -0.2546823524,       2.956835135,    0.009984707534,      0.8743859353,                 0,                 0,                 0,      0.1238336464,    -0.02526656689,      0.8740778334,                 0,        87.5725135
          0,           0,          15,      -2.581264431,      0.1163176124,     -0.3019331654,       2.901887588,    0.009886560216,      0.8767943937,                 0,                 0,                 0,      0.1238866344,    -0.02546171022,      0.8764803787,                 0,        88.6854856
          0,           0,          16,      -2.639600823,     0.07324613963,     -0.3536772608,       2.844060795,    0.009832336747,      0.8788585001,                 0,                 0,                 0,      0.1240270891,    -0.02559908587,      0.8785406221,                 0,        89.3844996
          0,           0,          17,      -2.698505203,      0.0337135561,     -0.4099885704,        2.78551408,    0.009805933127,       0.880781199,                 0,                 0,                 0,      0.1242350306,     -0.0257029647,      0.8804606944,                 0,       89.82125287
          0,           0,          18,      -2.755437015,   -0.001532030039,     -0.4714702714,       2.728757819,    0.009809507369,      0.8827476836,                 0,                 0,                 0,      0.1245294587,    -0.02577865485,      0.8824257251,                 0,       89.98899235
          0,           0,          19,      -2.817350433,    -0.03594303223,     -0.5382429416,       2.667366592,    0.009835490607,      0.8847308117,                 0,                 0,                 0,      0.1248706879,    -0.02583262506,       0.884408289,                 0,       89.95289072
          0,           0,          20,       -2.87993658,    -0.07016955772,     -0.6045336313,       2.605475389,    0.009861267656,      0.8865119626,                 0,                 0,                 0,      0.1251600147,    -0.02587866035,      0.8861890314,                 0,       89.89837753
          0,           0,          21,      -2.936386533,     -0.1025341101,     -0.6654100252,       2.549705564,    0.009868701631,      0.8878793764,                 0,                 0,                 0,      0.1253280892,    -0.02592634764,      0.8875556336,                 0,        89.9692188
          0,           0,          22,      -2.985421431,     -0.1325137072,       -0.72107932,        2.50136307,    0.009854026822,      0.8887786826,                 0,                 0,                 0,       0.125371344,    -0.02597725813,      0.8884536175,                 0,       90.19446553
          0,           0,          23,      -3.026628855,     -0.1604836083,     -0.7753304991,       2.460667712,    0.009823901698,      0.8892822075,                 0,                 0,                 0,      0.1253289526,    -0.02602765394,       0.888955519,                 0,       90.52230313
          0,           0,          24,      -3.061144445,     -0.1870368348,     -0.8310699393,       2.426287704,    0.009790421404,      0.8895411515,                 0,                 0,                 0,      0.1252588523,    -0.02607154407,      0.8892129032,                 0,       90.85831087
          0,           0,          25,      -3.094847996,     -0.2129102179,     -0.8899728723,       2.392535396,    0.009764443202,      0.8897151117,                 0,                 0,                 0,      0.1252101302,    -0.02610451284,      0.8893856749,                 0,       91.11785417
          0,           0,          26,      -3.134698267,     -0.2387990152,     -0.9512493466,        2.35287546,    0.009750866267,      0.8899092214,                 0,                 0,                 0,      0.1252042879,    -0.02612590256,      0.8895790796,                 0,       91.26463199
          0,           0,          27,      -3.183945825,     -0.2650285758,      -1.012978774,          2.304332,    0.009747942786,      0.8901539226,                 0,                 0,                 0,       0.125234458,    -0.02613868664,      0.8898234642,                 0,       91.31710579
          0,           0,          28,      -3.239086093,      -0.291350624,      -1.073070929,       2.250300315,     0.00975027937,      0.8904195461,                 0,                 0,                 0,      0.1252781021,    -0.02614705822,       0.890088966,                 0,       91.32246496
          0,           0,          29,      -3.295378437,     -0.3175188213,      -1.130425867,       2.195280624,    0.009751357559,      0.8906464364,                 0,                 0,                 0,      0.1253086454,    -0.02615512599,      0.8903157153,                 0,       91.33563516
          0,           0,          30,      -3.348584305,     -0.3434110929,      -1.186078869,       2.143199153,    0.009746715091,      0.8907807602,                 0,                 0,                 0,      0.1253082373,    -0.02616517877,      0.8904497429,                 0,       91.39292078
          0,           0,          31,      -3.396805956,     -0.3690589567,      -1.241080315,       2.095779285,     0.00973516121,      0.8907982908,                 0,                 0,                 0,      0.1252731341,    -0.02617742985,      0.8904667936,                 0,       91.50318846
