"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.087219083,       1.309482788,       1.418372664,       4.395088101,      0.1031840921,      0.3753553323,                 0,                 0,                 0,      0.1205531329,     0.08797110099,      0.3792092664,                 0,       3.637724815
          0,           0,           1,      -1.244657858,       1.268283944,       1.295830563,       4.234470813,     0.03671269729,      0.5885509115,                 0,                 0,                 0,      0.1569562403,     0.01296062219,      0.5895523894,                 0,       16.03126316
          0,           0,           2,      -1.276296005,       1.219920378,       1.219536231,        4.19948633,     0.02278631651,      0.7068329767,                 0,                 0,                 0,      0.1448017698,   -0.005721940396,      0.7071770164,                 0,       31.02006314
          0,           0,           3,      -1.333057494,       1.211970472,       1.142459581,        4.14324752,     0.02033329072,      0.7583184569,                 0,                 0,                 0,      0.1279278322,    -0.01024815604,      0.7585217861,                 0,       37.29442849
          0,           0,           4,      -1.417160836,       1.181352141,       1.056913708,       4.061161348,     0.01804035297,      0.7870960365,                 0,                 0,                 0,      0.1248975541,    -0.01369914493,      0.7871835609,                 0,       43.62974704
          0,           0,           5,      -1.496903618,       1.129576615,      0.9693559318,       3.984819076,     0.01533877482,      0.8070829635,                 0,                 0,                 0,      0.1251708292,    -0.01720412447,      0.8070453556,                 0,       52.61717268
          0,           0,           6,      -1.564888475,        1.07166014,      0.8942640454,       3.919498251,     0.01350710992,      0.8202507301,                 0,                 0,                 0,      0.1236558141,    -0.01956504334,      0.8201285944,                 0,       60.72733064
          0,           0,           7,      -1.629972888,       1.011609812,      0.8303793256,       3.852820513,     0.01240563625,      0.8296365204,                 0,                 0,                 0,       0.122138883,    -0.02104392732,      0.8294623613,                 0,       66.87577353
          0,           0,           8,      -1.711152243,      0.9422493458,       0.748663965,       3.770235801,      0.0118757887,      0.8388195841,                 0,                 0,                 0,      0.1223403227,    -0.02194347856,      0.8386166065,                 0,       70.63274748
          0,           0,           9,      -1.795272364,      0.8717012873,      0.6482662358,       3.687453622,     0.01178144661,      0.8492317478,                 0,                 0,                 0,      0.1239031478,    -0.02245741858,      0.8490165065,                 0,       72.08212847
          0,           0,          10,      -1.868018716,      0.8065597746,      0.5511152981,       3.616321785,     0.01185289906,      0.8599649658,                 0,                 0,                 0,      0.1257197653,    -0.02281863925,      0.8597438824,                 0,       72.55313335
          0,           0,          11,      -1.931625769,      0.7474625125,      0.4681179369,       3.553686258,     0.01185179668,      0.8689557354,                 0,                 0,                 0,       0.126893072,    -0.02318212435,      0.8687273014,                 0,       73.31848147
          0,           0,          12,      -1.992158752,      0.6947181613,      0.3949405163,       3.494129454,     0.01166701686,      0.8746839238,                 0,                 0,                 0,      0.1270231153,    -0.02359763543,      0.8744433872,                 0,        74.9706574
          0,           0,          13,      -2.049346023,      0.6473706055,      0.3213116938,       3.437558616,     0.01133447772,      0.8769159544,                 0,                 0,                 0,      0.1262905584,    -0.02401986897,      0.8766602007,                 0,       77.36712496
          0,           0,          14,      -2.106642189,      0.6025714293,      0.2451675893,       3.380338099,     0.01096371348,      0.8767463391,                 0,                 0,                 0,      0.1252599804,    -0.02438349538,       0.876475779,                 0,       79.96800909
          0,           0,          15,      -2.169199362,      0.5576271928,       0.172529462,       3.317813042,     0.01066239536,       0.875886843,                 0,                 0,                 0,      0.1245028882,    -0.02464992564,      0.8756048364,                 0,       82.14728621
          0,           0,          16,      -2.240215737,      0.5114070746,      0.1054445051,       3.247176883,     0.01049301108,      0.8757937462,                 0,                 0,                 0,      0.1243197076,    -0.02481541989,      0.8755049881,                 0,        83.4644831
          0,           0,          17,      -2.318266099,      0.4656472484,     0.03953299333,       3.169736722,     0.01045062688,      0.8770530464,                 0,                 0,                 0,      0.1246564442,    -0.02490852723,      0.8767615566,                 0,       83.92348673
          0,           0,          18,      -2.396241163,      0.4223201371,    -0.02826366896,       3.092159438,     0.01048472524,      0.8794130255,                 0,                 0,                 0,      0.1252448905,    -0.02496957834,      0.8791209923,                 0,       83.87563867
          0,           0,          19,       -2.46783682,      0.3807873504,    -0.09882494104,       3.020500682,     0.01053065442,       0.882081904,                 0,                 0,                 0,      0.1257734203,    -0.02503125879,      0.8817895532,                 0,       83.76325622
          0,           0,          20,      -2.533244757,      0.3393481418,     -0.1749180284,       2.954757537,     0.01053568328,      0.8842134908,                 0,                 0,                 0,      0.1260254983,    -0.02511215014,      0.8839196105,                 0,       83.92559528
          0,           0,          21,      -2.595991943,      0.2976473389,     -0.2594538823,       2.891640799,     0.01048442672,      0.8853433887,                 0,                 0,                 0,      0.1259581082,    -0.02520890692,      0.8850465243,                 0,       84.44366221
          0,           0,          22,      -2.658543283,      0.2564844845,     -0.3495753758,       2.828682682,     0.01039310535,      0.8854641299,                 0,                 0,                 0,      0.1256640234,    -0.02530502069,      0.8851634865,                 0,       85.19726296
          0,           0,          23,      -2.720220111,      0.2167010894,     -0.4365233118,       2.766321714,     0.01029138808,      0.8848931694,                 0,                 0,                 0,      0.1252911829,    -0.02538364208,      0.8845888902,                 0,       85.98385005
          0,           0,          24,      -2.779103358,      0.1784740843,     -0.5128680566,       2.706355071,     0.01020882999,      0.8841142784,                 0,                 0,                 0,      0.1249847945,    -0.02543473895,      0.8838073045,                 0,       86.60289958
          0,           0,          25,      -2.835445098,      0.1413024381,     -0.5804743829,       2.648879817,     0.01016269964,       0.883550317,                 0,                 0,                 0,      0.1248330389,    -0.02545810068,       0.883241942,                 0,       86.94051269
          0,           0,          26,      -2.890058587,      0.1047233581,     -0.6449574295,       2.593604891,     0.01015828368,      0.8834527908,                 0,                 0,                 0,      0.1248640413,    -0.02545858214,      0.8831443171,                 0,       86.96870637
          0,           0,          27,      -2.941918734,     0.06880553859,     -0.7056815712,       2.541969193,     0.01018869219,      0.8838739761,                 0,                 0,                 0,      0.1250473009,    -0.02544517472,      0.8835663858,                 0,       86.75048374
          0,           0,          28,      -2.988852527,     0.03407440094,     -0.7564857683,       2.496115682,     0.01023932359,      0.8847025594,                 0,                 0,                 0,      0.1253154463,    -0.02542798149,      0.8843963365,                 0,        86.4024417
          0,           0,          29,      -3.030196052,    0.001072331576,     -0.7971840975,       2.456160208,     0.01029082682,      0.8857064091,                 0,                 0,                 0,        0.12558109,    -0.02541698147,      0.8854014464,                 0,       86.06756528
          0,           0,          30,      -3.067831201,    -0.03001896245,     -0.8387791562,        2.41968484,     0.01032645995,      0.8866136882,                 0,                 0,                 0,      0.1257689207,    -0.02541794625,      0.8863094245,                 0,       85.85843476
          0,           0,          31,      -3.104252667,    -0.05944226362,     -0.8926597602,        2.38405263,     0.01033870109,      0.8872331076,                 0,                 0,                 0,       0.125845607,    -0.02543068149,      0.8869288339,                 0,       85.81669009
          0,           0,          32,      -3.139802984,    -0.08766395185,     -0.9587861994,       2.349009625,     0.01032873457,      0.8874896675,                 0,                 0,                 0,      0.1258169736,    -0.02545098086,      0.8871847836,                 0,       85.92433678
          0,           0,          33,      -3.173673284,     -0.1152280922,      -1.025649777,       2.315466224,     0.01030338033,       0.887417904,                 0,                 0,                 0,      0.1257149401,    -0.02547342199,      0.8871120565,                 0,       86.12881166
          0,           0,          34,      -3.206576565,     -0.1426546548,      -1.080267015,       2.282787689,     0.01027172894,      0.8871252157,                 0,                 0,                 0,      0.1255817268,    -0.02549325051,      0.8868183303,                 0,       86.36571518
          0,           0,          35,      -3.240586435,     -0.1703034124,        -1.1237977,       2.248974217,     0.01024241603,      0.8867451438,                 0,                 0,                 0,      0.1254568783,    -0.02550722034,      0.8864373858,                 0,       86.57577869
          0,           0,          36,      -3.276925341,     -0.1982940375,       -1.17026511,       2.212874054,     0.01022155788,      0.8863984393,                 0,                 0,                 0,      0.1253680199,    -0.02551408721,      0.8860901223,                 0,       86.71852661
          0,           0,          37,      -3.314608066,      -0.226562107,      -1.229202813,       2.175531448,     0.01021138633,      0.8861643864,                 0,                 0,                 0,      0.1253252856,    -0.02551481672,      0.8858558496,                 0,       86.78198611
          0,           0,          38,      -3.351196134,     -0.2549943278,      -1.296592008,        2.13937483,     0.01021034958,      0.8860635732,                 0,                 0,                 0,      0.1253220543,    -0.02551178923,      0.8857550765,                 0,       86.78092423
          0,           0,          39,      -3.384829157,     -0.2835405477,      -1.357340102,       2.106157083,     0.01021529242,      0.8860749657,                 0,                 0,                 0,      0.1253445026,     -0.0255073096,       0.885766659,                 0,       86.74004907
          0,           0,          40,      -3.415940986,     -0.3122293818,      -1.400367961,       2.075354069,     0.01022286265,      0.8861583143,                 0,                 0,                 0,      0.1253780983,    -0.02550310498,       0.885850245,                 0,       86.68396948
          0,           0,          41,      -3.446451124,     -0.3411068449,      -1.431812141,        2.04504206,     0.01023043525,       0.886272209,                 0,                 0,                 0,      0.1254115427,     -0.0255001292,      0.8859643524,                 0,       86.63093873
          0,           0,          42,      -3.477980995,     -0.3701388509,      -1.466767354,       2.013675447,     0.01023644701,      0.8863842909,                 0,                 0,                 0,      0.1254383281,    -0.02549863991,      0.8860765854,                 0,       86.59101055
          0,           0,          43,       -3.51081458,     -0.3991318937,      -1.513692135,       1.981039344,     0.01024045731,      0.8864758153,                 0,                 0,                 0,       0.125456866,    -0.02549832187,      0.8861681972,                 0,       86.56603784
          0,           0,          44,      -3.544103467,     -0.4277281802,       -1.57062445,       1.948022916,     0.01024288269,      0.8865430203,                 0,                 0,                 0,      0.1254690875,    -0.02549860724,      0.8862354454,                 0,       86.55210132
          0,           0,          45,       -3.57664464,     -0.4555252434,       -1.62850577,       1.915841832,      0.0102443289,      0.8865903786,                 0,                 0,                 0,      0.1254775265,    -0.02549907104,      0.8862828235,                 0,        86.5445055
          0,           0,          46,      -3.607500632,     -0.4822681202,      -1.678024625,       1.885404255,     0.01024518636,      0.8866235554,                 0,                 0,                 0,      0.1254835413,     -0.0254995515,      0.8863160078,                 0,       86.54050051
          0,           0,          47,       -3.63639522,      -0.508022919,      -1.717176608,       1.856940101,     0.01024548555,      0.8866451929,                 0,                 0,                 0,      0.1254868454,    -0.02550012468,      0.8863376397,                 0,       86.54008523
          0,           0,          48,      -3.663722852,     -0.5331922571,      -1.751975681,       1.830015999,     0.01024500075,      0.8866539587,                 0,                 0,                 0,      0.1254860708,    -0.02550096241,      0.8863463789,                 0,       86.54503603
          0,           0,          49,      -3.690360155,     -0.5583767804,      -1.789707872,       1.803731505,     0.01024346572,        0.88664621,                 0,                 0,                 0,      0.1254798013,    -0.02550218386,      0.8863385746,                 0,       86.55724867
          0,           0,          50,      -3.717282074,     -0.5841583084,      -1.833361718,       1.777096791,     0.01024077103,      0.8866188007,                 0,                 0,                 0,       0.125467506,     -0.0255037716,       0.886311079,                 0,       86.57734833
          0,           0,          51,      -3.745153653,     -0.6109141961,      -1.880311547,        1.74942845,     0.01023710254,      0.8865716222,                 0,                 0,                 0,      0.1254500944,    -0.02550553552,       0.886263791,                 0,       86.60376492
          0,           0,          52,      -3.774104268,     -0.6387432303,      -1.924244514,       1.720573487,     0.01023296559,      0.8865095686,                 0,                 0,                 0,      0.1254300086,    -0.02550716797,      0.8862016211,                 0,       86.63271276
          0,           0,          53,      -3.803761316,     -0.6674942321,        -1.9598103,       1.690880894,     0.01022900097,      0.8864412332,                 0,                 0,                 0,      0.1254103724,    -0.02550837503,      0.8861331814,                 0,       86.65960982
          0,           0,          54,      -3.833443318,      -0.696840013,      -1.987288535,       1.661019558,     0.01022578061,      0.8863763704,                 0,                 0,                 0,      0.1253940034,     -0.0255089784,      0.8860682415,                 0,       86.68055811
          0,           0,          55,      -3.862466113,     -0.7263747988,      -2.011397965,       1.631683805,     0.01022366298,      0.8863233007,                 0,                 0,                 0,      0.1253827031,    -0.02550895527,      0.8860151296,                 0,       86.69332141
          0,           0,          56,      -3.890422693,     -0.7557044679,      -2.036587652,       1.603318184,     0.01022272137,      0.8862869392,                 0,                 0,                 0,      0.1253769198,    -0.02550843053,      0.8859787596,                 0,       86.69774978
          0,           0,          57,      -3.917324935,      -0.784512762,      -2.064681975,       1.575968658,     0.01022275034,      0.8862678502,                 0,                 0,                 0,      0.1253757772,    -0.02550763217,      0.8859596873,                 0,       86.69563679
          0,           0,          58,      -3.943550012,     -0.8125999604,      -2.095991832,       1.549322933,     0.01022335594,      0.8862626059,                 0,                 0,                 0,       0.125377481,    -0.02550681569,      0.8859544717,                 0,       86.68998821
          0,           0,          59,      -3.969594328,     -0.8398875624,      -2.131289687,       1.522941833,      0.0102240897,      0.8862653688,                 0,                 0,                 0,      0.1253799451,    -0.02550619389,       0.885957262,                 0,        86.6840369
          0,           0,          60,      -3.995800435,     -0.8663999372,      -2.171884393,       1.496517113,     0.01022456028,      0.8862697466,                 0,                 0,                 0,      0.1253813439,    -0.02550590014,      0.8859616552,                 0,       86.68047548
          0,           0,          61,      -4.022207215,     -0.8922365303,      -2.217778728,       1.470010933,     0.01022451793,      0.8862703487,                 0,                 0,                 0,      0.1253805044,    -0.02550596672,      0.8859622551,                 0,       86.68089336
          0,           0,          62,      -4.048598469,     -0.9175438391,       -2.26566508,       1.443602961,     0.01022389452,      0.8862638645,                 0,                 0,                 0,       0.125377085,    -0.02550632828,      0.8859557511,                 0,       86.68554461
          0,           0,          63,      -4.074665572,     -0.9424902079,      -2.309417851,       1.417537268,     0.01022277935,      0.8862493746,                 0,                 0,                 0,      0.1253714527,     -0.0255068585,      0.8859412279,                 0,        86.6935834
          0,           0,          64,      -4.100210904,     -0.9672480234,      -2.344405483,       1.391940995,     0.01022137899,      0.8862283179,                 0,                 0,                 0,      0.1253644987,    -0.02550740901,      0.8859201319,                 0,       86.70340064
          0,           0,          65,      -4.125209144,     -0.9919697284,      -2.371576331,       1.366786315,     0.01021992497,        0.88620339,                 0,                 0,                 0,      0.1253572291,    -0.02550785711,      0.8858951656,                 0,       86.71329711
          0,           0,          66,      -4.149753837,      -1.016772259,      -2.395532302,       1.341959666,     0.01021860529,      0.8861774902,                 0,                 0,                 0,      0.1253504653,    -0.02550813179,      0.8858692337,                 0,       86.72196111
          0,           0,          67,      -4.173946325,      -1.041725059,      -2.419766727,       1.317369495,     0.01021752967,      0.8861529939,                 0,                 0,                 0,      0.1253446996,    -0.02550821918,      0.8858447139,                 0,       86.72869298
          0,           0,          68,      -4.197854525,      -1.066842392,      -2.444221297,        1.29297466,     0.01021672262,      0.8861312964,                 0,                 0,                 0,      0.1253400606,    -0.02550815104,      0.8858230016,                 0,       86.73342025
          0,           0,          69,      -4.221535434,      -1.092088166,      -2.466682095,       1.268748993,     0.01021614114,      0.8861127651,                 0,                 0,                 0,      0.1253363877,    -0.02550798511,      0.8858044619,                 0,       86.73654295
          0,           0,          70,      -4.245072804,      -1.117394587,      -2.486117425,       1.244634935,     0.01021570523,      0.8860969845,                 0,                 0,                 0,      0.1253333602,    -0.02550778462,      0.8857886766,                 0,       86.73869934
          0,           0,          71,      -4.268585517,      -1.142686312,      -2.504189398,       1.220531793,      0.0102153276,      0.8860831244,                 0,                 0,                 0,      0.1253306256,    -0.02550760329,      0.8857748125,                 0,         86.740549
          0,           0,          72,       -4.29218853,      -1.167901386,      -2.523776897,       1.196334517,     0.01021493545,      0.8860702865,                 0,                 0,                 0,      0.1253278918,    -0.02550747767,      0.8857619692,                 0,       86.74262216
          0,           0,          73,      -4.315948226,      -1.193004709,      -2.546635236,       1.171980231,     0.01021448198,      0.8860577433,                 0,                 0,                 0,      0.1253249735,    -0.02550742521,      0.8857494179,                 0,       86.74524516
          0,           0,          74,      -4.339866161,      -1.217992823,      -2.572388566,       1.147467094,     0.01021394774,      0.8860450353,                 0,                 0,                 0,      0.1253217934,    -0.02550744681,      0.8857366987,                 0,        86.7485382
          0,           0,          75,      -4.363884618,      -1.242890552,      -2.599023042,       1.122850571,      0.0102133341,      0.8860319484,                 0,                 0,                 0,      0.1253183515,    -0.02550753246,      0.8857235978,                 0,       86.75246888
          0,           0,          76,      -4.387901633,      -1.267741822,      -2.624157321,       1.098227473,     0.01021265458,      0.8860184337,                 0,                 0,                 0,      0.1253146894,     -0.0255076667,      0.8857100666,                 0,       86.75691774
          0,           0,          77,      -4.411787609,      -1.292597417,      -2.646257344,       1.073721255,     0.01021192783,      0.8860045218,                 0,                 0,                 0,      0.1253108633,    -0.02550783212,      0.8856961368,                 0,       86.76172965
          0,           0,          78,      -4.435407615,      -1.317503674,      -2.664996815,       1.049460963,     0.01021117358,      0.8859902713,                 0,                 0,                 0,      0.1253069327,    -0.02550801138,      0.8856818675,                 0,       86.76674273
