"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
30, 2.738594298285612e-02, 2.065238298923912e-02, 3.076907562718989e-01, 9.931694168983279e+01, 3.750465688488751e+01, 6.761635717432402e+04, 7.076923278059542e-05, 1.972071070549301e+04, 2.232741569834788e+02, 1.151829469044195e+00, -1.092295903977585e+00, 1.457714852620711e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.009166970235571e-07
31, 2.864759881922692e-02, 2.112882278091616e-02, 3.032197576477016e-01, 9.977458896545188e+01, 3.622616135358025e+01, 6.678351776882522e+04, 6.953130479360936e-05, 1.928163323035977e+04, 2.215218994289812e+02, 1.173262849032007e+00, -1.127826350760255e+00, 1.448193374072794e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.802053424289052e-07
32, 2.993293490687293e-02, 2.157715173433335e-02, 2.939792571246187e-01, 9.900692964628142e+01, 3.334957114913617e+01, 6.490273410800229e+04, 6.767564086619154e-05, 1.853569491230454e+04, 2.196456111189919e+02, 1.196124642454065e+00, -1.188188184864301e+00, 1.437961624534050e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.461424193502524e-07
33, 3.124039761024328e-02, 2.200216593512324e-02, 2.917347045682134e-01, 9.890544152134491e+01, 3.215119658854420e+01, 6.444065976455002e+04, 6.765946939652245e-05, 1.836131763083653e+04, 2.192532770422765e+02, 1.200944857787794e+00, -1.202298912629203e+00, 1.435817379281345e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.422498512351430e-07
34, 3.256049032723054e-02, 2.243128574835585e-02, 2.952566414067362e-01, 9.943651715004658e+01, 3.232335600760259e+01, 6.514864089199409e+04, 6.875455732953730e-05, 1.865408844741634e+04, 2.200922253816943e+02, 1.190713529701448e+00, -1.178607699786068e+00, 1.440400516230391e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.575415823028615e-07
35, 3.389333223859920e-02, 2.286454991587617e-02, 2.994393715300829e-01, 9.969302982319492e+01, 3.240703597547866e+01, 6.595015002619544e+04, 6.966394741917450e-05, 1.904039981823761e+04, 2.215121265195446e+02, 1.173332038061473e+00, -1.147347121915750e+00, 1.448140178107880e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.727620005788829e-07
36, 3.523904359430233e-02, 2.330199752708809e-02, 3.034132686466388e-01, 1.000825686220592e+02, 3.253377377443313e+01, 6.673045018153780e+04, 7.017733649505127e-05, 1.939192782761966e+04, 2.226469562269837e+02, 1.159523151928724e+00, -1.118901237220397e+00, 1.454310493967633e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.850915405844807e-07
37, 3.659774572197820e-02, 2.374366802171642e-02, 3.053622293963381e-01, 1.011538571278388e+02, 3.288120660348189e+01, 6.720504563301882e+04, 7.026100028249123e-05, 1.947227633332110e+04, 2.221425493961441e+02, 1.165773458049226e+00, -1.112399381699282e+00, 1.451569615626309e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.918351853891697e-07
38, 3.796956103549252e-02, 2.418960119258368e-02, 2.984210145345667e-01, 1.008606551127658e+02, 3.091950703971459e+01, 6.582930976828045e+04, 6.863750387966777e-05, 1.887320917589324e+04, 2.203163338377628e+02, 1.188021454359706e+00, -1.160876301973494e+00, 1.441623531239585e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.628415968815726e-07
39, 3.936886408461095e-02, 2.459316798316229e-02, 2.917971115473491e-01, 9.999227254019812e+01, 2.871172032212662e+01, 6.445629697405359e+04, 6.746481875696657e-05, 1.836447589384514e+04, 2.192440899828802e+02, 1.201092306869919e+00, -1.202043343846680e+00, 1.435767148881526e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.407630691615411e-07
40, 4.078267106900520e-02, 2.499733623420632e-02, 2.936260853781290e-01, 1.004694252957782e+02, 2.872108910843665e+01, 6.484228677339242e+04, 6.830186167643853e-05, 1.849956024898787e+04, 2.194810934227599e+02, 1.198255750743541e+00, -1.191112226302758e+00, 1.437062678464321e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.511540770102038e-07
41, 4.221011354891291e-02, 2.540540249568219e-02, 2.966374720837046e-01, 1.008211879488677e+02, 2.882196959799685e+01, 6.543615528312123e+04, 6.906070298169305e-05, 1.876095646698540e+04, 2.203227326899322e+02, 1.187969546822569e+00, -1.169959867234613e+00, 1.441658443442396e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.629284748789619e-07
42, 4.365131976573239e-02, 2.581740342825311e-02, 2.999895184877772e-01, 1.009986314766808e+02, 2.887273962663753e+01, 6.607525935181987e+04, 6.977059626979069e-05, 1.907360761424106e+04, 2.214915224839886e+02, 1.173653957821769e+00, -1.144659924563364e+00, 1.448028022748592e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.751289681888876e-07
43, 4.510641910290507e-02, 2.623337601906075e-02, 3.030868646366937e-01, 1.013322459334066e+02, 2.896819295640925e+01, 6.668610830883755e+04, 7.014610126000681e-05, 1.934494042186197e+04, 2.223466685678750e+02, 1.163253978663078e+00, -1.122703489930406e+00, 1.452679097142989e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.845909103086894e-07
44, 4.657554209482077e-02, 2.665335758427103e-02, 3.042959319278565e-01, 1.022000276966266e+02, 2.915734282192252e+01, 6.699928997207154e+04, 7.014644594212387e-05, 1.937602403864886e+04, 2.218190615067738e+02, 1.169765000781538e+00, -1.120188182599452e+00, 1.449810402519276e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.886437207639270e-07
45, 4.805924267121690e-02, 2.707582367151187e-02, 2.982611494878453e-01, 1.018203971128798e+02, 2.745764425440408e+01, 6.579714060049773e+04, 6.876580573027514e-05, 1.886142136118602e+04, 2.202967424648133e+02, 1.188306603467636e+00, -1.161830179926381e+00, 1.441516637779282e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.637422623649992e-07
46, 4.956855802720152e-02, 2.746047065184799e-02, 2.932542519027680e-01, 1.010920382456473e+02, 2.576373247226352e+01, 6.475630406899775e+04, 6.791899348534497e-05, 1.848004093929161e+04, 2.195275126215476e+02, 1.197688992112380e+00, -1.192691742068596e+00, 1.437316348480605e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.469914692120902e-07
47, 5.109240878285858e-02, 2.784882195916243e-02, 2.952817486936484e-01, 1.015648150308335e+02, 2.588331617777589e+01, 6.518158172699577e+04, 6.872193741381386e-05, 1.863203891403675e+04, 2.198133797082149e+02, 1.194248186211996e+00, -1.180391962966703e+00, 1.438878034221740e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.577937299172774e-07
48, 5.263093122719268e-02, 2.824091232652400e-02, 2.978157687689713e-01, 1.018550503288669e+02, 2.595763720445171e+01, 6.568056882775156e+04, 6.933920959888462e-05, 1.885270756921132e+04, 2.205242670578075e+02, 1.185555862957249e+00, -1.162535305876962e+00, 1.442757792463514e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.678056133933476e-07
49, 5.418426285471555e-02, 2.863677679422332e-02, 3.006015549717881e-01, 1.019965140987314e+02, 2.599369238709765e+01, 6.621089369780694e+04, 6.994063767783615e-05, 1.911316411769951e+04, 2.214989702082781e+02, 1.173609433574216e+00, -1.141458985502183e+00, 1.448068563979314e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.782551044112514e-07
50, 5.575254237467972e-02, 2.903645071212610e-02, 3.032301530816350e-01, 1.022417003620801e+02, 2.605628412897121e+01, 6.672500076304078e+04, 7.027077106000136e-05, 1.934752784830202e+04, 2.222713261041628e+02, 1.164204857904154e+00, -1.122494113629779e+00, 1.452269627792263e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.864037892784946e-07
51, 5.733590972035405e-02, 2.943996974203694e-02, 3.045175701856785e-01, 1.029802772878500e+02, 2.624391272667916e+01, 6.704039667854241e+04, 7.032283825231410e-05, 1.939873414737276e+04, 2.219174128770128e+02, 1.168586477899428e+00, -1.118350465214386e+00, 1.450345381246650e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.908781641062339e-07
52, 5.893450605834046e-02, 2.984736986007372e-02, 2.997341228069230e-01, 1.027074887436005e+02, 2.492278253700672e+01, 6.609401998866379e+04, 6.920385021958218e-05, 1.898435360534123e+04, 2.206429078447598e+02, 1.184120907570817e+00, -1.151882419437174e+00, 1.443404762171790e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.705843055478921e-07
53, 6.055742215079987e-02, 3.022169193665501e-02, 2.951806338356243e-01, 1.020398540620026e+02, 2.345035418227762e+01, 6.515147271780232e+04, 6.839966837587557e-05, 1.863323805407624e+04, 2.199028291494837e+02, 1.193146559206502e+00, -1.180294927742236e+00, 1.439366514199193e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.545044787873150e-07
54, 6.219656473490299e-02, 3.059702672693075e-02, 2.964664688289796e-01, 1.023716065721441e+02, 2.344105726731089e+01, 6.542260226100927e+04, 6.898980054535367e-05, 1.872844970261510e+04, 2.200678465359934e+02, 1.191170123361760e+00, -1.172590336632264e+00, 1.440267442375621e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.623585852477536e-07
55, 6.385146013928503e-02, 3.097596863567988e-02, 2.985768711940387e-01, 1.026397092173623e+02, 2.350267285988840e+01, 6.584097937068602e+04, 6.952624417422076e-05, 1.890963729442508e+04, 2.206263505797265e+02, 1.184346872747865e+00, -1.157928513940196e+00, 1.443314481454159e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.711455054873900e-07
56, 6.552225542450776e-02, 3.135855133718166e-02, 3.009149659704878e-01, 1.027799891859176e+02, 2.353482349522592e+01, 6.628820433882470e+04, 7.004404896178651e-05, 1.912607524780793e+04, 2.214177419887289e+02, 1.174645869062630e+00, -1.140414208105933e+00, 1.447626371181896e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.802127353443483e-07
57, 6.720909893923976e-02, 3.174480880066910e-02, 3.032001302674041e-01, 1.029619581075550e+02, 2.357657135131750e+01, 6.673137825342041e+04, 7.037791479517855e-05, 1.933304289734086e+04, 2.221269105851364e+02, 1.165991219074275e+00, -1.123666245675767e+00, 1.451484593230022e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.877636345838551e-07
58, 6.891213243916113e-02, 3.213477348569697e-02, 3.045682648815740e-01, 1.035008767273481e+02, 2.369959462675448e+01, 6.704098438119495e+04, 7.047493297256563e-05, 1.941306020215819e+04, 2.220443349836924e+02, 1.167045106522869e+00, -1.117191191154598e+00, 1.451035617277241e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.923787587831455e-07
59, 7.063153055013327e-02, 3.252848537851279e-02, 3.016525272973721e-01, 1.034694878926634e+02, 2.287483571795683e+01, 6.647843540109848e+04, 6.974127890712845e-05, 1.914625633928242e+04, 2.211094204237641e+02, 1.178459976157820e+00, -1.138781140510214e+00, 1.445947279402667e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.794870022319108e-07
60, 7.237309924632773e-02, 3.289991907632159e-02, 2.975511925195786e-01, 1.029342427022601e+02, 2.162222975059457e+01, 6.563936303998370e+04, 6.895578033764123e-05, 1.881972787296275e+04, 2.203342388083717e+02, 1.187912662342852e+00, -1.165204045242635e+00, 1.441721219837923e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.639178123828461e-07
61, 7.413372524318035e-02, 3.326414028185527e-02, 2.974284440342640e-01, 1.029986739859303e+02, 2.130732159676272e+01, 6.561703758311979e+04, 6.917413194404122e-05, 1.880789719039803e+04, 2.202866042670093e+02, 1.188517947828345e+00, -1.166161392091596e+00, 1.441461320640428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.658081218739081e-07
62, 7.591123837162278e-02, 3.363185493315009e-02, 2.991449138417674e-01, 1.032644901337621e+02, 2.136227801281277e+01, 6.596238008628001e+04, 6.966952408394375e-05, 1.895049379708101e+04, 2.206831899634301e+02, 1.183682922595217e+00, -1.154622378063145e+00, 1.443624393594602e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.737494722073775e-07
63, 7.770579563256813e-02, 3.400309550903001e-02, 3.011038486236561e-01, 1.034125535819663e+02, 2.139299769486210e+01, 6.634015827661964e+04, 7.011963798826286e-05, 1.912877400518708e+04, 2.213100697193791e+02, 1.175999317722858e+00, -1.140195822830282e+00, 1.447040112911041e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.816575402721655e-07
64, 7.951755538931847e-02, 3.437789477015683e-02, 3.031164895760862e-01, 1.035408808723795e+02, 2.141959273669107e+01, 6.672669001293930e+04, 7.046839855764316e-05, 1.931429540610719e+04, 2.219727446984116e+02, 1.167893410399241e+00, -1.125183305368670e+00, 1.450646311425154e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.888420473799614e-07
65, 8.134667737746767e-02, 3.475628576107870e-02, 3.046080624158102e-01, 1.039016249747423e+02, 2.149405379716431e+01, 6.704091373069602e+04, 7.061065434187444e-05, 1.942487235073437e+04, 2.221504128695086e+02, 1.165756878547600e+00, -1.116235344088547e+00, 1.451612365422249e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.937265858944510e-07
