15
0 0 0
0.005412 0.009416 0
0.029228 0.021348 0
0.071136 0.032644 0
0.113495 0.040585 0
0.20215 0.051885 0
0.308658 0.059629 0
0.426635 0.062779 0
0.549009 0.060194 0
0.668445 0.050993 0
0.777785 0.037847 0
0.853553 0.026554 0
0.928864 0.013769 0
0.97847 0.004401 0
1 0 0
15
1 0 0
0.97847 0.000935 0
0.928864 0.000694 0
0.853553 -0.004314 0
0.777785 -0.01269 0
0.668445 -0.027814 0
0.549009 -0.044642 0
0.426635 -0.056979 0
0.308658 -0.058459 0
0.20215 -0.051694 0
0.113495 -0.040929 0
0.071136 -0.03317 0
0.029228 -0.021722 0
0.005412 -0.009443 0
0 0 0
