"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
25, 4.077658305062581e-02, 2.499559583840414e-02, 8.504294172960268e-01, 3.008912758583978e+02, 8.678353776877231e+01, 2.008981516292781e+05, 5.729633730478233e+04, 2.347031569084434e+02, 1.198987711251597e+00, -1.168061704371475e+00
26, 4.402475823548882e-02, 2.592415914162843e-02, 8.608777554990287e-01, 3.036780554319049e+02, 8.665015306485178e+01, 2.032397912086601e+05, 5.812686379508201e+04, 2.352153990525127e+02, 1.193127009507094e+00, -1.146028189647202e+00
27, 4.742002395066493e-02, 2.689477155271397e-02, 8.585301364763969e-01, 3.047705717174426e+02, 8.314615268470250e+01, 2.027875488140490e+05, 5.786635769044165e+04, 2.348015437694800e+02, 1.197862284179408e+00, -1.152939305860106e+00
28, 5.099130694531326e-02, 2.782305629238906e-02, 8.544775696846827e-01, 3.042644585802090e+02, 7.834567783294256e+01, 2.018063226578632e+05, 5.761720494641311e+04, 2.348993770175077e+02, 1.196743076438106e+00, -1.159549222242382e+00
29, 5.472699861466274e-02, 2.877509226975092e-02, 8.632278507516277e-01, 3.066811912219902e+02, 7.804134318315703e+01, 2.037730907594498e+05, 5.830706454623680e+04, 2.353022495017579e+02, 1.192133011550137e+00, -1.141247540323830e+00
30, 5.862847604808664e-02, 2.976937852521476e-02, 8.607656051002197e-01, 3.074285993868839e+02, 7.473894449083485e+01, 2.032789743507566e+05, 5.805363125509322e+04, 2.349496651683543e+02, 1.196167737933708e+00, -1.147971017801373e+00
31, 6.272352735598910e-02, 3.071769188857484e-02, 8.580809687462139e-01, 3.069695850367461e+02, 7.071615906419541e+01, 2.026043908747298e+05, 5.791314613600582e+04, 2.351144026832843e+02, 1.194282788595417e+00, -1.151698028289427e+00
32, 6.700010044914098e-02, 3.169695182641320e-02, 8.660839754548799e-01, 3.092409985821346e+02, 7.046224525657243e+01, 2.044122284990638e+05, 5.853506009883525e+04, 2.354433403389035e+02, 1.190518032583487e+00, -1.135198915236105e+00
33, 7.146356100540578e-02, 3.271176263924763e-02, 8.630872267648724e-01, 3.095557958352090e+02, 6.718795773633302e+01, 2.037776058260951e+05, 5.825985536152605e+04, 2.351500406024215e+02, 1.193874970949102e+00, -1.142499979925208e+00
34, 7.613872788191026e-02, 3.367891575346700e-02, 8.616018030392123e-01, 3.094212184359808e+02, 6.402555046439532e+01, 2.034014964934379e+05, 5.818498285968805e+04, 2.352527218670663e+02, 1.192699863899744e+00, -1.144486315570078e+00
35, 8.101299116475510e-02, 3.468725599843666e-02, 8.670174492774053e-01, 3.111450644362170e+02, 6.320478040154508e+01, 2.046315921543286e+05, 5.859910362024023e+04, 2.354471728757021e+02, 1.190474160420628e+00, -1.133499867838638e+00
36, 8.609954986055014e-02, 3.570416472155676e-02, 8.654309576165494e-01, 3.111552755471403e+02, 6.028998931802594e+01, 2.042596230406250e+05, 5.848940618559231e+04, 2.354372254355673e+02, 1.190588031399502e+00, -1.136410094146601e+00
37, 9.141092485918553e-02, 3.670058784245282e-02, 8.671220156167182e-01, 3.118521200520037e+02, 5.848389364837506e+01, 2.046301917074790e+05, 5.863225091819345e+04, 2.355519477807066e+02, 1.189274697153578e+00, -1.132620484115118e+00
38, 9.694175112430199e-02, 3.773818039986729e-02, 8.678871582869968e-01, 3.126445568139493e+02, 5.659844568687662e+01, 2.048272409140048e+05, 5.866750273299822e+04, 2.354857789933860e+02, 1.190032214066239e+00, -1.131685268454172e+00
39, 1.027113632106211e-01, 3.874666096457639e-02, 8.666208101142578e-01, 3.125027982110050e+02, 5.395826584165447e+01, 2.045141763428995e+05, 5.859609786855808e+04, 2.355428510342900e+02, 1.189378842389374e+00, -1.133579609152997e+00
40, 1.087184673959741e-01, 3.977072124493261e-02, 8.699118334120727e-01, 3.136674975257528e+02, 5.285859189626208e+01, 2.052656271852495e+05, 5.884381763544430e+04, 2.356437620303983e+02, 1.188223490186461e+00, -1.127007709045137e+00
41, 1.149687649679985e-01, 4.081357194525201e-02, 8.686719328822077e-01, 3.137182363283882e+02, 5.048289577383019e+01, 2.049853186484865e+05, 5.874768636955749e+04, 2.355945954325968e+02, 1.188786426036302e+00, -1.129558030662953e+00
42, 1.214772691504956e-01, 4.182300119209757e-02, 8.691826564372795e-01, 3.141521763419990e+02, 4.871388169621345e+01, 2.051022568065824e+05, 5.878580635782875e+04, 2.356089442149292e+02, 1.188622142111307e+00, -1.128546723579225e+00
43, 1.282385388942080e-01, 4.287163283367652e-02, 8.692873043069325e-01, 3.146705658198218e+02, 4.694821030281652e+01, 2.051487633021153e+05, 5.877107146416933e+04, 2.355215315803016e+02, 1.189622916596778e+00, -1.128937634044090e+00
44, 1.352703604285369e-01, 4.388118826345736e-02, 8.680765516232750e-01, 3.146213065093978e+02, 4.476845964688658e+01, 2.048713983274561e+05, 5.868084606307170e+04, 2.354879488575081e+02, 1.190007373912841e+00, -1.131331275579678e+00
45, 1.425700362783445e-01, 4.491038087573893e-02, 8.693802996381923e-01, 3.153337032894294e+02, 4.340971052102582e+01, 2.051832622727370e+05, 5.876480632914973e+04, 2.354712339937138e+02, 1.190198721397602e+00, -1.129103845412801e+00
46, 1.501469968477980e-01, 4.592996010117009e-02, 8.681912754495178e-01, 3.152957056544782e+02, 4.135779974766152e+01, 2.049156479430105e+05, 5.867142715950951e+04, 2.354190378599391e+02, 1.190796226245203e+00, -1.131581155087133e+00
47, 1.580073991797215e-01, 4.693473303343801e-02, 8.686621336554146e-01, 3.158131377984025e+02, 3.988512155838259e+01, 2.050427671942516e+05, 5.868726274108598e+04, 2.353549348104760e+02, 1.191529985479777e+00, -1.131161043839740e+00
48, 1.661524144496922e-01, 4.795195145810945e-02, 8.673301465674753e-01, 3.157947741583746e+02, 3.792738788408167e+01, 2.047525018415742e+05, 5.857313036620249e+04, 2.352579663189822e+02, 1.192639841933024e+00, -1.134188927226824e+00
49, 1.745935246307392e-01, 4.892634502921836e-02, 8.671405517435992e-01, 3.161436102872376e+02, 3.637533255317778e+01, 2.047323475727986e+05, 5.853572273006045e+04, 2.351591240176395e+02, 1.193771023876375e+00, -1.135181335911390e+00
50, 1.833264322356424e-01, 4.992840751671458e-02, 8.658167443183187e-01, 3.161887589949554e+02, 3.454720339660427e+01, 2.044540925308513e+05, 5.841206342966526e+04, 2.350211315476703e+02, 1.195350050625140e+00, -1.138461964582328e+00
51, 1.923649182303094e-01, 5.086790177087673e-02, 8.649213889829577e-01, 3.163290105676306e+02, 3.287806817783755e+01, 2.042732691534752e+05, 5.832105259401638e+04, 2.348978608889449e+02, 1.196760422099526e+00, -1.140876443362667e+00
52, 2.017020921882594e-01, 5.183844277617148e-02, 8.639419806384884e-01, 3.164613810756948e+02, 3.122921491055385e+01, 2.040761847141446e+05, 5.822078391978034e+04, 2.347598461949365e+02, 1.198339268420189e+00, -1.143536528665143e+00
53, 2.113504781282555e-01, 5.274154089925648e-02, 8.627507419014159e-01, 3.165056072094566e+02, 2.954463733677901e+01, 2.038286228412797e+05, 5.810667994589084e+04, 2.346232604308246e+02, 1.199901548046286e+00, -1.146563658585930e+00
54, 2.213033377407397e-01, 5.366812658358843e-02, 8.618230743011693e-01, 3.166139595449089e+02, 2.796711386373892e+01, 2.036417909482772e+05, 5.801186746563041e+04, 2.344925631544305e+02, 1.201396273314418e+00, -1.149078993381704e+00
55, 2.315701483145486e-01, 5.452770770985241e-02, 8.606651545495481e-01, 3.166724827049126e+02, 2.636560865133476e+01, 2.034049226059032e+05, 5.789718576671042e+04, 2.343438601503246e+02, 1.203096686968611e+00, -1.152121450101955e+00
56, 2.421444748408925e-01, 5.540337659408760e-02, 8.593424946673999e-01, 3.166721036696529e+02, 2.474479433081123e+01, 2.031300755489507e+05, 5.777046688130093e+04, 2.341908562142344e+02, 1.204846025830317e+00, -1.155483248262668e+00
57, 2.530333809778518e-01, 5.620485209579626e-02, 8.580527146776462e-01, 3.167214286313009e+02, 2.319228048155794e+01, 2.028683955202657e+05, 5.764056346156788e+04, 2.340154835123505e+02, 1.206850801376655e+00, -1.158929530765215e+00
58, 2.642293162658808e-01, 5.702070351284177e-02, 8.562945264865638e-01, 3.166870469606645e+02, 2.155333991822981e+01, 2.025057211544116e+05, 5.746944338153210e+04, 2.337998176663963e+02, 1.209315743624452e+00, -1.163469273744065e+00
59, 2.757375834051358e-01, 5.775011449663908e-02, 8.544020601627268e-01, 3.165461440754883e+02, 1.988957261349770e+01, 2.021061042276407e+05, 5.729449837063684e+04, 2.336043791698556e+02, 1.211549086618756e+00, -1.168110490512609e+00
60, 2.875493961257672e-01, 5.848588386043890e-02, 8.531005868926790e-01, 3.166205308702016e+02, 1.841402618017054e+01, 2.018479487929711e+05, 5.715752022069883e+04, 2.334014142467231e+02, 1.213868035042966e+00, -1.171744462599970e+00
61, 2.996665380093843e-01, 5.914207602430923e-02, 8.509635684721303e-01, 3.163955044686657e+02, 1.673421644551311e+01, 2.013929888798525e+05, 5.696367099523973e+04, 2.331939867431380e+02, 1.216237560433961e+00, -1.176887200144561e+00
62, 3.120807444592376e-01, 5.978311842326392e-02, 8.495034540403521e-01, 3.164592024818593e+02, 1.527824637005156e+01, 2.011042544151803e+05, 5.680910765002033e+04, 2.329609688298492e+02, 1.218898937986828e+00, -1.180987699987132e+00
63, 3.247895166522020e-01, 6.035536562293838e-02, 8.469212519377719e-01, 3.161297842837785e+02, 1.354071976915299e+01, 2.005521471447469e+05, 5.657724585985542e+04, 2.327175397438002e+02, 1.221678706043277e+00, -1.187138894713926e+00
64, 3.377849527469291e-01, 6.088376820362956e-02, 8.452852970442428e-01, 3.161669323065659e+02, 1.209239008383937e+01, 2.002277537320409e+05, 5.640495544670934e+04, 2.324578897325085e+02, 1.224643143859100e+00, -1.191709686132675e+00
65, 3.510602142514431e-01, 6.136059066765901e-02, 8.424283223288691e-01, 3.157428711207473e+02, 1.030960032546498e+01, 1.996133516361601e+05, 5.615196618515611e+04, 2.322000740112759e+02, 1.227586092512664e+00, -1.198421383693947e+00
66, 3.646074143976753e-01, 6.175916081333171e-02, 8.406200742713190e-01, 3.157530225774211e+02, 8.880533845620755e+00, 1.992540474805275e+05, 5.596227747466450e+04, 2.319134672479418e+02, 1.230857080407508e+00, -1.203453744545118e+00
67, 3.784157641291718e-01, 6.213046600651756e-02, 8.371346225035025e-01, 3.153754382638810e+02, 7.063386747825012e+00, 1.985231794653731e+05, 5.563494545500576e+04, 2.315169049410569e+02, 1.235381976204077e+00, -1.212137723875235e+00
68, 3.924767954441626e-01, 6.238322991211300e-02, 8.336549976100281e-01, 3.148351392228969e+02, 5.224248121319279e+00, 1.977772444930709e+05, 5.532444946016357e+04, 2.311857643590880e+02, 1.239159566557954e+00, -1.220375050624096e+00
69, 4.067770821326789e-01, 6.260078791657532e-02, 8.317150301406726e-01, 3.148359382622416e+02, 3.792979425070297e+00, 1.973940413831622e+05, 5.511866904798349e+04, 2.308630971258941e+02, 1.242839827235509e+00, -1.225834317480353e+00
70, 4.213051133548950e-01, 6.273116768395419e-02, 8.280639961004017e-01, 3.141655921452270e+02, 1.898636550114976e+00, 1.966027509644139e+05, 5.480148785013181e+04, 2.305466377150261e+02, 1.246448690803044e+00, -1.234248999823123e+00
71, 4.360469033198423e-01, 6.277706784707673e-02, 8.257837185074351e-01, 3.141223714546794e+02, 4.458422401918057e-01, 1.961499827235152e+05, 5.456195276428036e+04, 2.301727649313073e+02, 1.250711596199994e+00, -1.240603763822503e+00
72, 4.509882001292173e-01, 6.277400057478050e-02, 8.208576669865721e-01, 3.134459381818659e+02, -1.601541242781708e+00, 1.951106881790987e+05, 5.410567420874174e+04, 2.296176667118729e+02, 1.257039606068227e+00, -1.252708639933321e+00
73, 4.661130536010221e-01, 6.262324285684784e-02, 8.157052139885528e-01, 3.125029131353301e+02, -3.748323759027421e+00, 1.939999637912168e+05, 5.365208890528744e+04, 2.291309430419610e+02, 1.262587117525365e+00, -1.264742065211264e+00
74, 4.814054407065057e-01, 6.240871281511538e-02, 8.123684343752861e-01, 3.123024400967647e+02, -5.392873059026768e+00, 1.933272255760452e+05, 5.331176466081134e+04, 2.286127056344497e+02, 1.268492931471993e+00, -1.273770722742688e+00
75, 4.968481939018848e-01, 6.209336190002265e-02, 8.061054314622386e-01, 3.112087431984540e+02, -7.741391833439125e+00, 1.919869390493049e+05, 5.275057315978112e+04, 2.279636913247785e+02, 1.275888082876163e+00, -1.288658894698075e+00
76, 5.124218744743868e-01, 6.163660769879964e-02, 8.004062763200810e-01, 3.103111673392488e+02, -9.870536842480927e+00, 1.907804296158717e+05, 5.222679147772704e+04, 2.273072071006927e+02, 1.283367585536649e+00, -1.302554600059235e+00
77, 5.281096295080703e-01, 6.109914127564639e-02, 7.944651746564402e-01, 3.095294270837417e+02, -1.201336685912767e+01, 1.895419928282177e+05, 5.166148100794022e+04, 2.265282306235802e+02, 1.292242204657166e+00, -1.317552046504729e+00
78, 5.438900642455665e-01, 6.041569854544226e-02, 7.870243853666087e-01, 3.078606528620959e+02, -1.458718409959915e+01, 1.879169166775046e+05, 5.102749747253014e+04, 2.258636937747867e+02, 1.299813096230003e+00, -1.334371360187744e+00
79, 5.597431235428405e-01, 5.959947164315602e-02, 7.825643475288622e-01, 3.073608893049420e+02, -1.669809257508196e+01, 1.870039065937611e+05, 5.058641844670003e+04, 2.251874687766746e+02, 1.307517613596661e+00, -1.346072999236836e+00
80, 5.756510777554313e-01, 5.869117665392527e-02, 7.740001576926934e-01, 3.064176890620853e+02, -1.905621344751255e+01, 1.852467657534846e+05, 4.974342975414314e+04, 2.238850128008580e+02, 1.322359848024780e+00, -1.368437130889211e+00
81, 5.915890453103916e-01, 5.761875840694759e-02, 7.659847784697125e-01, 3.043928182951930e+02, -2.146110341680407e+01, 1.834780922089164e+05, 4.907859532544478e+04, 2.232041834235067e+02, 1.330120527279266e+00, -1.386074905656206e+00
82, 6.075391436296786e-01, 5.643583148206231e-02, 7.766647328600971e-01, 2.974006656307079e+02, -2.258500638395522e+01, 1.847904813962387e+05, 5.100869214879795e+04, 2.287920600931097e+02, 1.266449105544555e+00, -1.334870257432067e+00
83, 6.234830083505070e-01, 5.516822562915789e-02, 9.332956569147984e-01, 2.905306324144876e+02, -2.435921895589316e+01, 2.154060039779866e+05, 6.794707629968024e+04, 2.536190518623884e+02, 9.784847533307899e-01, -8.855021265501962e-01
84, 6.393956484087845e-01, 5.376480236002349e-02, 1.176812048184827e+00, 2.990384249159416e+02, -2.748387266982582e+01, 2.661513398357448e+05, 9.113449589719335e+04, 2.697776920255965e+02, 7.749872620899645e-01, -2.703497417835891e-01
85, 6.552603271718704e-01, 5.227452100397860e-02, 1.209601391600967e+00, 3.020216848358132e+02, -2.911279386616460e+01, 2.731879655411532e+05, 9.405287355759350e+04, 2.708695189201550e+02, 7.602829809077100e-01, -1.929264230785925e-01
86, 6.710588966048384e-01, 5.071696375112462e-02, 1.180307457480176e+00, 3.030652045753028e+02, -3.090595751075707e+01, 2.671945725867268e+05, 9.115248631220170e+04, 2.690318594551794e+02, 7.849405845827729e-01, -2.698724637212853e-01
87, 6.867679586979071e-01, 4.905803410352713e-02, 1.162682503990810e+00, 3.028656201276613e+02, -3.280586459929319e+01, 2.635426986393460e+05, 8.945333900400222e+04, 2.680191120611625e+02, 7.983439443359268e-01, -3.149501194868615e-01
88, 7.023703254202325e-01, 4.732352395614584e-02, 1.165257730168067e+00, 3.024811776194590e+02, -3.427559043718509e+01, 2.640595198300208e+05, 8.971836890084969e+04, 2.682191130530840e+02, 7.957069113088857e-01, -3.079189889898029e-01
89, 7.178496392956834e-01, 4.553639108521203e-02, 1.170907384667026e+00, 3.020036593469912e+02, -3.570222077517594e+01, 2.652068529471945e+05, 9.028629817436947e+04, 2.686146204215846e+02, 7.904778649967097e-01, -2.928520667945479e-01
90, 7.331856977909859e-01, 4.368095189134605e-02, 1.173881901079431e+00, 3.010590167907749e+02, -3.731241769391322e+01, 2.657682974921276e+05, 9.062793114351263e+04, 2.689478052746619e+02, 7.860578386838635e-01, -2.837886893540564e-01
91, 7.483600952594345e-01, 4.175458194961772e-02, 1.177916438765703e+00, 2.999437482450469e+02, -3.866680861545239e+01, 2.665360587031994e+05, 9.108507501652255e+04, 2.693785946665483e+02, 7.803222522923096e-01, -2.716608567385784e-01
92, 7.633599872974990e-01, 3.979083551127557e-02, 1.183762835340919e+00, 2.989681763342047e+02, -3.973717210748455e+01, 2.676887444987904e+05, 9.170738341172096e+04, 2.698795309306075e+02, 7.736225589424155e-01, -2.551512795621839e-01
93, 7.781696660818218e-01, 3.779274607467949e-02, 1.189328765837107e+00, 2.976846531005162e+02, -4.106611394035502e+01, 2.687653147912032e+05, 9.232065643156932e+04, 2.704128379094357e+02, 7.664532218254733e-01, -2.388814070528168e-01
94, 7.927699312512116e-01, 3.573350109938056e-02, 1.195876550966181e+00, 2.961268362463070e+02, -4.231557367850227e+01, 2.700278227096162e+05, 9.304608760883917e+04, 2.710454440899179e+02, 7.578982222800617e-01, -2.196360263063774e-01
95, 8.071514654639742e-01, 3.365113121501262e-02, 1.203649728432988e+00, 2.946454306064702e+02, -4.319330738264500e+01, 2.715495233715352e+05, 9.388436107241547e+04, 2.717211713838191e+02, 7.486968966381129e-01, -1.973969876743757e-01
96, 8.213016189468467e-01, 3.155109595303900e-02, 1.210892010711553e+00, 2.931276263467032e+02, -4.406072713844469e+01, 2.729608166937037e+05, 9.467185946713312e+04, 2.723615761523066e+02, 7.399138495827514e-01, -1.765049900343108e-01
97, 8.352079611079555e-01, 2.943393730629608e-02, 1.217859793962480e+00, 2.914004898340901e+02, -4.503955053265322e+01, 2.743043536442177e+05, 9.544377497603642e+04, 2.730113235357732e+02, 7.309376949201939e-01, -1.560263997304926e-01
98, 8.488576503938567e-01, 2.729182555699101e-02, 1.225597237139404e+00, 2.895100287063241e+02, -4.589022204485018e+01, 2.757989244010499e+05, 9.629832907919778e+04, 2.737167177624340e+02, 7.211155001532481e-01, -1.333554426513282e-01
99, 8.622438234558840e-01, 2.514841093194147e-02, 1.233854272042633e+00, 2.876300465563432e+02, -4.652290304164390e+01, 2.774036728732593e+05, 9.720045601946581e+04, 2.744320176713297e+02, 7.110694786079340e-01, -1.094223984273128e-01
100, 8.753573810696751e-01, 2.300572049600010e-02, 1.241676561279744e+00, 2.856661685219390e+02, -4.715042517907453e+01, 2.789153244937032e+05, 9.806368881620445e+04, 2.751250205571689e+02, 7.012502276135280e-01, -8.652119929692427e-02
101, 8.881902514089458e-01, 2.086581860552238e-02, 1.249517737482452e+00, 2.835947356779870e+02, -4.780243248794294e+01, 2.804275050140189e+05, 9.893212685003283e+04, 2.758196896430681e+02, 6.913179840915057e-01, -6.348190743933232e-02
102, 9.007349171889681e-01, 1.872809921668885e-02, 1.257691243705776e+00, 2.812985186143847e+02, -4.847356167300868e+01, 2.819985648233691e+05, 9.984258248089701e+04, 2.765490136005449e+02, 6.807892464946839e-01, -3.932790659439345e-02
103, 9.129850336353803e-01, 1.659309107787962e-02, 1.266543480061224e+00, 2.788032220796449e+02, -4.905104754102554e+01, 2.837022913636912e+05, 1.008264371425285e+05, 2.773222165474235e+02, 6.695082230233598e-01, -1.322666066570507e-02
104, 9.249368275073513e-01, 1.447014192419594e-02, 1.275820109762732e+00, 2.760931559998233e+02, -4.951819971165971e+01, 2.854850740095847e+05, 1.018600834165051e+05, 2.781281387534584e+02, 6.576124022919224e-01, 1.419553557169030e-02
105, 9.365860660599490e-01, 1.236017138180480e-02, 1.285591469481898e+00, 2.731339546803449e+02, -4.995585482029900e+01, 2.873613692155860e+05, 1.029504194642694e+05, 2.789687033001319e+02, 6.450468633620267e-01, 4.312168740840035e-02
106, 9.479295853216768e-01, 1.026478464285626e-02, 1.295943038762147e+00, 2.696869238599471e+02, -5.029925627600635e+01, 2.893353175702298e+05, 1.041192566469295e+05, 2.798823365854783e+02, 6.311936755824580e-01, 7.413044098244455e-02
107, 9.589652422742014e-01, 8.186142088572761e-03, 1.307942397413863e+00, 2.658254549737091e+02, -5.058352687966708e+01, 2.916386672578756e+05, 1.054589698940550e+05, 2.808828689540134e+02, 6.157725232526827e-01, 1.096724639059903e-01
108, 9.696912950825918e-01, 6.123872655572431e-03, 1.321717319673270e+00, 2.615256665492641e+02, -5.084530188502325e+01, 2.943003422780616e+05, 1.069794258784960e+05, 2.819629379883842e+02, 5.988076902210603e-01, 1.500095148153467e-01
109, 9.801060813986406e-01, 4.073833707482322e-03, 1.343573112738029e+00, 2.562920715502851e+02, -5.092518398613595e+01, 2.986279160761020e+05, 1.092873726396564e+05, 2.833603147998342e+02, 5.763202961485403e-01, 2.112383612625157e-01
110, 9.902099327751225e-01, 2.038144568038185e-03, 1.353104194763588e+00, 2.242726521081610e+02, -4.549897439788340e+01, 2.989639308671820e+05, 1.118450924403661e+05, 2.879493070240661e+02, 4.971603232566975e-01, 2.790935802684327e-01
111, 0.000000000000000e+00, 0.000000000000000e+00, 1.505917467026609e+00, -1.325596592395100e+00, 2.262349095513653e+02, 3.314296786927952e+05, 1.257741561139911e+05, 2.909514907460483e+02, 4.393460904057453e-01, 6.486257181745977e-01
112, 1.000000000000000e+00, 0.000000000000000e+00, 1.328832032673599e+00, 1.460406812115490e+02, -1.405844419838314e+01, 2.904856310616097e+05, 1.129544869926347e+05, 2.961172749923131e+02, 3.200560375848814e-01, 3.085253461277216e-01
