"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
18, 1.612947402842262e-02, 1.600556573967363e-02, 2.995996687287580e-01, 9.491842488854437e+01, 4.370061335521365e+01, 6.594841194814023e+04, 6.846863716350319e-05, 1.909013709934845e+04, 2.219719329102799e+02, 1.167769743066949e+00, -1.143322347428999e+00, 1.450641896632580e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.607898803842787e-07
19, 1.756408757330181e-02, 1.665252253534783e-02, 3.035832298995566e-01, 9.547442788907786e+01, 4.305521170817616e+01, 6.671268830396015e+04, 6.989674883030965e-05, 1.945864345338644e+04, 2.232878687786458e+02, 1.151666304283906e+00, -1.113502563580489e+00, 1.457789231798006e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.812815029207366e-07
20, 1.903274104564990e-02, 1.731483005908318e-02, 3.109379562895181e-01, 9.690032036673658e+01, 4.369755984223853e+01, 6.823841815297310e+04, 7.106349321885318e-05, 2.002758370836918e+04, 2.243805256931698e+02, 1.138433583694793e+00, -1.067463532664479e+00, 1.463709926465070e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.103712683158367e-07
21, 2.053616880733600e-02, 1.799281948048516e-02, 3.100804112034998e-01, 9.832821320498650e+01, 4.302185885369060e+01, 6.818057365247828e+04, 7.040037510258154e-05, 1.984233873903129e+04, 2.229199173874815e+02, 1.156420462410975e+00, -1.082453681095163e+00, 1.455792601647350e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.037283434617046e-07
22, 2.208942398562475e-02, 1.865225558927139e-02, 2.991749603356262e-01, 9.791378490911904e+01, 3.922746171350141e+01, 6.597087614328791e+04, 6.819482268872643e-05, 1.895062704942569e+04, 2.206625780912614e+02, 1.183938664874252e+00, -1.154611595193130e+00, 1.443512013025967e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.596826678119627e-07
23, 2.370599394609915e-02, 1.926272179803978e-02, 2.953842845125865e-01, 9.742612490934265e+01, 3.679195793714161e+01, 6.513374603058569e+04, 6.794362347801356e-05, 1.871018426023368e+04, 2.206586842474641e+02, 1.183935399465294e+00, -1.174068388605434e+00, 1.443490782402047e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.495816078693187e-07
24, 2.536058678297986e-02, 1.988754660666698e-02, 3.017842130942174e-01, 9.824652760718226e+01, 3.710048175364161e+01, 6.641023185359637e+04, 6.940080574904154e-05, 1.925501197797402e+04, 2.222683477553007e+02, 1.164341744196005e+00, -1.129980560540416e+00, 1.452253439896225e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.740673156338231e-07
25, 2.705400615483592e-02, 2.052703350118316e-02, 3.065662770997743e-01, 9.969503639051010e+01, 3.764693972440940e+01, 6.745407014411944e+04, 6.997513953454897e-05, 1.957285990548573e+04, 2.224130434998535e+02, 1.162697778481893e+00, -1.104260090889792e+00, 1.453039779998301e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911515347265402e-07
26, 2.878706819541561e-02, 2.118149067862733e-02, 3.012572471222962e-01, 9.999060008732133e+01, 3.574181001762044e+01, 6.643024545168350e+04, 6.863968424739405e-05, 1.908640467662240e+04, 2.207074381530982e+02, 1.183518200826194e+00, -1.143624377604876e+00, 1.443756594363853e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.683618013970096e-07
27, 3.058267688191267e-02, 2.178836201630109e-02, 2.940354371372167e-01, 9.922268375870024e+01, 3.288686441960822e+01, 6.492549989961978e+04, 6.740705716864537e-05, 1.853797551097401e+04, 2.196306640705321e+02, 1.196600666996161e+00, -1.188003637274758e+00, 1.437879963940498e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.439828308684692e-07
28, 3.242758644063813e-02, 2.238808295641668e-02, 2.961706273845103e-01, 9.944141971698758e+01, 3.232511367878568e+01, 6.532373770765364e+04, 6.829657475331157e-05, 1.874624507867676e+04, 2.204969824611487e+02, 1.186008021207629e+00, -1.171150322744181e+00, 1.442608983294929e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.546003648144758e-07
29, 3.431535994449941e-02, 2.300173759065419e-02, 3.014022322242781e-01, 1.001616961397226e+02, 3.255924160879709e+01, 6.637137170074243e+04, 6.922314780080878e-05, 1.918797307615076e+04, 2.217752008729967e+02, 1.170475487765667e+00, -1.135405393897848e+00, 1.449571790972443e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.723827465825200e-07
30, 3.624687721265446e-02, 2.362961192001030e-02, 3.040866083620803e-01, 1.013762645309714e+02, 3.278577944093854e+01, 6.699286605536731e+04, 6.947005267746925e-05, 1.933081674393478e+04, 2.214538598828200e+02, 1.174490379347460e+00, -1.123846387517706e+00, 1.447822999626772e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.817628981044176e-07
31, 3.822482501329790e-02, 2.426611890525952e-02, 2.980471340181144e-01, 1.011228962072193e+02, 3.069545562775737e+01, 6.578566622893293e+04, 6.812931203975689e-05, 1.882011549406490e+04, 2.199721398080177e+02, 1.192534801610845e+00, -1.165172678680419e+00, 1.439744957965006e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.579258117001186e-07
32, 4.026877312258786e-02, 2.485042704751305e-02, 2.938488551872591e-01, 1.004174458840181e+02, 2.870740596267625e+01, 6.488315948500219e+04, 6.756638419015356e-05, 1.852918954465627e+04, 2.196659617404243e+02, 1.196227895338079e+00, -1.188714603622080e+00, 1.438072802744981e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.449170354963303e-07
33, 4.235968923253160e-02, 2.544816204002889e-02, 2.980391812283565e-01, 1.009682849811307e+02, 2.886365962874397e+01, 6.571701335590545e+04, 6.871698714948380e-05, 1.888663374496041e+04, 2.207555048374253e+02, 1.182945128992253e+00, -1.159789976748824e+00, 1.444018634612528e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.619601956487292e-07
34, 4.449851182021085e-02, 2.605959216740668e-02, 3.020174915520979e-01, 1.017442332072135e+02, 2.908561384547601e+01, 6.653673343991248e+04, 6.931845293231278e-05, 1.919932026883464e+04, 2.214542923313319e+02, 1.174477122165390e+00, -1.134487171377631e+00, 1.447825353823646e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.753666332160336e-07
35, 4.668619118589658e-02, 2.668498909416832e-02, 3.018549735132888e-01, 1.023343006056775e+02, 2.859096434427248e+01, 6.655023232184726e+04, 6.909993376893854e-05, 1.913984359496961e+04, 2.208871205990666e+02, 1.181434990333532e+00, -1.139300064124931e+00, 1.444736024355042e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.739109830926678e-07
36, 4.893089659935727e-02, 2.729796349804175e-02, 2.974774112389218e-01, 1.019391584677888e+02, 2.689597441435754e+01, 6.565557470663730e+04, 6.823869469178212e-05, 1.878940334263126e+04, 2.200337706380628e+02, 1.191809767636554e+00, -1.167657926783303e+00, 1.440081425706863e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.576221215553070e-07
37, 5.123713886699575e-02, 2.788570622566540e-02, 2.967386745745531e-01, 1.016937277366077e+02, 2.591680995282417e+01, 6.546962839760190e+04, 6.836242265910572e-05, 1.876495960764480e+04, 2.202945873789367e+02, 1.188594540195526e+00, -1.169635930380145e+00, 1.441504879057271e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.567380067933478e-07
38, 5.359556371217465e-02, 2.848674761270936e-02, 3.004704934388870e-01, 1.021693897119096e+02, 2.603761655873287e+01, 6.621125496651177e+04, 6.918337157590202e-05, 1.908507880668793e+04, 2.212699678229491e+02, 1.176719467434843e+00, -1.143731667898310e+00, 1.446821732880486e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.708480066083046e-07
39, 5.600717417345688e-02, 2.910134328219691e-02, 3.033920577405205e-01, 1.030229567520709e+02, 2.625477463740188e+01, 6.684217864500092e+04, 6.960137725976153e-05, 1.928575827238963e+04, 2.214434590791580e+02, 1.174662772034531e+00, -1.127492549564296e+00, 1.447766378321164e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.814966811256067e-07
40, 5.847298388774804e-02, 2.972975155812466e-02, 3.009229328499589e-01, 1.030924257880976e+02, 2.522379381810065e+01, 6.636570536153489e+04, 6.898192929772427e-05, 1.905978856117618e+04, 2.206445160835291e+02, 1.184407567153546e+00, -1.145778171700409e+00, 1.443413531153914e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.710884896349059e-07
41, 6.100560633502650e-02, 3.032431822336310e-02, 2.975893320567602e-01, 1.025681864487222e+02, 2.377983269951675e+01, 6.566272550300242e+04, 6.842801030283418e-05, 1.881474697956798e+04, 2.202476934729391e+02, 1.189213780961374e+00, -1.165607102510921e+00, 1.441249001096944e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.592222684443690e-07
42, 6.359817461493003e-02, 3.091797071037085e-02, 2.993311869145687e-01, 1.027273565971114e+02, 2.352268349172867e+01, 6.599507612762770e+04, 6.902375689309459e-05, 1.897733597109238e+04, 2.208582485875932e+02, 1.181750070536427e+00, -1.152450291155357e+00, 1.444578669365064e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.675204756254312e-07
43, 6.624838275003717e-02, 3.152482170931660e-02, 3.024729220945352e-01, 1.032414963288537e+02, 2.364039498222277e+01, 6.663140456820172e+04, 6.957618859637215e-05, 1.923525335453731e+04, 2.215346963669901e+02, 1.173532710237091e+00, -1.131579441736277e+00, 1.448263028909900e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.788808443431613e-07
44, 6.895728927766710e-02, 3.214511360660807e-02, 3.035768880306099e-01, 1.038763288714250e+02, 2.353704302876297e+01, 6.689624011304283e+04, 6.966925183246921e-05, 1.928474916815024e+04, 2.212970553417104e+02, 1.176476291295407e+00, -1.127574206963061e+00, 1.446969243326520e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.829420378602966e-07
45, 7.172868133653572e-02, 3.276660815827794e-02, 3.003658797660205e-01, 1.036023644283957e+02, 2.232153873203096e+01, 6.624729648631647e+04, 6.898619757459977e-05, 1.902023891541725e+04, 2.205950261333412e+02, 1.185019417121793e+00, -1.148978555831899e+00, 1.443143672662494e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.699692328865189e-07
46, 7.457123952972371e-02, 3.335464898794498e-02, 2.989069461637641e-01, 1.032155730750483e+02, 2.135258186881597e+01, 6.591849430076200e+04, 6.886419577899807e-05, 1.893405605979447e+04, 2.206673077383790e+02, 1.184107692321051e+00, -1.155952530901685e+00, 1.443537800529133e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.654071913757839e-07
47, 7.747600695685669e-02, 3.395555905970164e-02, 3.017557720088275e-01, 1.036027830167003e+02, 2.143221922783450e+01, 6.648679920090051e+04, 6.954258859874027e-05, 1.917621921866364e+04, 2.213796747545567e+02, 1.175432123573944e+00, -1.136356524009477e+00, 1.447419115323031e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.771681150670328e-07
48, 8.044407854437167e-02, 3.456956488129435e-02, 3.040883469452932e-01, 1.042688142445875e+02, 2.156980046012076e+01, 6.698820749261293e+04, 6.990001347982230e-05, 1.933873819370133e+04, 2.215433413701168e+02, 1.173480110796050e+00, -1.123205378435456e+00, 1.448310083419079e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.860927338268570e-07
49, 8.347655565513783e-02, 3.519689429197611e-02, 3.024557225806611e-01, 1.043206276046461e+02, 2.082180893172457e+01, 6.667528307293057e+04, 6.948347974512015e-05, 1.918713954002433e+04, 2.209931301830044e+02, 1.180192842437015e+00, -1.135472844205957e+00, 1.445313709423643e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.789771279949613e-07
50, 8.658300884124823e-02, 3.579486246112441e-02, 3.000286990193887e-01, 1.038790779916972e+02, 1.973944049420674e+01, 6.616077246898314e+04, 6.906726571518344e-05, 1.901134972604813e+04, 2.207397251856063e+02, 1.183256455366420e+00, -1.149697875058477e+00, 1.443932613017320e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.697276364634513e-07
51, 8.975922037231701e-02, 3.639072522871788e-02, 3.013472061492233e-01, 1.039943114111643e+02, 1.950949922215908e+01, 6.641232573128329e+04, 6.949214987089989e-05, 1.913467234597851e+04, 2.211995330604565e+02, 1.177639637153751e+00, -1.139718525097046e+00, 1.446438129769033e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.760638519557241e-07
52, 9.300342167085332e-02, 3.699934299408621e-02, 3.037189709523943e-01, 1.044847098719852e+02, 1.960136255935219e+01, 6.690286903127187e+04, 6.992016440614611e-05, 1.931922327319080e+04, 2.215889436963606e+02, 1.172921045038689e+00, -1.124784539025411e+00, 1.448558282411364e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.853138852632136e-07
53, 9.631673704727994e-02, 3.762092667980604e-02, 3.038881518966738e-01, 1.048460784514568e+02, 1.931853116724089e+01, 6.696475160740502e+04, 6.987172970984163e-05, 1.930557885866733e+04, 2.213091679483645e+02, 1.176358542390927e+00, -1.125888654293359e+00, 1.447035202389764e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.857940379005060e-07
54, 9.970417432217722e-02, 3.823401084212757e-02, 3.015324237026383e-01, 1.045378087256820e+02, 1.836452736219210e+01, 6.648016865503760e+04, 6.939687174634076e-05, 1.911996268464385e+04, 2.208937189961246e+02, 1.181405370387946e+00, -1.140908840858709e+00, 1.444771984945183e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.761373678285247e-07
55, 1.031693806804409e-01, 3.882474143131696e-02, 3.012247277626628e-01, 1.043392440902812e+02, 1.778738538250832e+01, 6.639349864899919e+04, 6.946341723562464e-05, 1.911905333224977e+04, 2.211088416586347e+02, 1.178761611227259e+00, -1.140982426270565e+00, 1.445944126544772e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.756693036852241e-07
56, 1.067073030361474e-01, 3.942786827041814e-02, 3.035016030469135e-01, 1.047260785199866e+02, 1.785307717048532e+01, 6.685573420135479e+04, 6.994087917816980e-05, 1.930491359864156e+04, 2.215833981093903e+02, 1.172997378147736e+00, -1.125942487585389e+00, 1.448528100725272e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.850165184552897e-07
57, 1.103190749026323e-01, 4.004358459496493e-02, 3.046708339543611e-01, 1.052589750328423e+02, 1.783015840779424e+01, 6.712515767869468e+04, 7.010521150036550e-05, 1.936830564436632e+04, 2.214578574482149e+02, 1.174564798783282e+00, -1.120812760294357e+00, 1.447844761808450e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.898913961584623e-07
58, 1.140070763197128e-01, 4.066441990958925e-02, 3.024418318380245e-01, 1.050296096609090e+02, 1.697730871188058e+01, 6.667471262821229e+04, 6.961528324608187e-05, 1.918451317145605e+04, 2.209730287893523e+02, 1.180462739763125e+00, -1.135685371729986e+00, 1.445204178794434e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.803379835533933e-07
59, 1.177791319368125e-01, 4.124944269729341e-02, 3.012451156268947e-01, 1.046546478433861e+02, 1.623154491610211e+01, 6.640381681023046e+04, 6.947268009174162e-05, 1.911506018653798e+04, 2.210477003335730e+02, 1.179528042888352e+00, -1.141305554327101e+00, 1.445611035335449e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.759302567050662e-07
60, 1.216286165380089e-01, 4.184647424751951e-02, 3.033803738458649e-01, 1.049870245481074e+02, 1.628278290366300e+01, 6.683411439042898e+04, 6.995864455668181e-05, 1.929255508872624e+04, 2.215300329850500e+02, 1.173665687358250e+00, -1.126942546581187e+00, 1.448237645922098e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.850198500591049e-07
61, 1.255566562922566e-01, 4.245568922219414e-02, 3.049338307136278e-01, 1.055801504832322e+02, 1.636695527764857e+01, 6.718264405689608e+04, 7.021133878761039e-05, 1.938615767832904e+04, 2.214708010502930e+02, 1.174427274378652e+00, -1.119368161610532e+00, 1.447915223781411e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.916644424653166e-07
62, 1.295644545517758e-01, 4.307670374995787e-02, 3.028255503747733e-01, 1.053820702711679e+02, 1.558554115944945e+01, 6.675987448085241e+04, 6.972771328135837e-05, 1.920901429972763e+04, 2.209748816340187e+02, 1.180463040237875e+00, -1.133702723829625e+00, 1.445214274953844e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.824113359891599e-07
63, 1.336613212330917e-01, 4.365432733334260e-02, 3.012669186151662e-01, 1.049367787579713e+02, 1.479546773882824e+01, 6.641522558206659e+04, 6.948510060670263e-05, 1.911048677438255e+04, 2.209788195059201e+02, 1.180392686987667e+00, -1.141675637937412e+00, 1.445235732314710e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.762420376898760e-07
64, 1.378402518040643e-01, 4.424352123172590e-02, 3.032262615329451e-01, 1.052538079455775e+02, 1.483983014736116e+01, 6.681120481108587e+04, 6.995171286555414e-05, 1.927223515086822e+04, 2.214091781293557e+02, 1.175164206541279e+00, -1.128586849720337e+00, 1.447579746866865e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.848235241779961e-07
65, 1.421023455675670e-01, 4.484444043752377e-02, 3.046991522515923e-01, 1.058172998152512e+02, 1.491880940177112e+01, 6.714175097079309e+04, 7.019706483432204e-05, 1.936086606795937e+04, 2.213522190153546e+02, 1.175895107466723e+00, -1.121414775857857e+00, 1.447269623816661e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.911780811208600e-07
