"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.792512769,      0.6196632116,      0.6996370952,       3.689794415,     0.06839973438,      0.4820532207,                 0,                 0,                 0,      0.1352045209,     0.04891442515,      0.4844184248,                 0,       7.047589075
          0,           0,           1,      -1.974138247,      0.5357127997,      0.4809589766,        3.50670792,     0.03282337143,      0.6822131279,                 0,                 0,                 0,      0.1424032127,    0.005299290329,      0.6829817297,                 0,       20.78437096
          0,           0,           2,      -2.080661068,      0.3969768563,      0.3581432142,       3.400833874,     0.02184347551,      0.7565530106,                 0,                 0,                 0,       0.128734394,   -0.008668040063,      0.7568186443,                 0,       34.63519394
          0,           0,           3,      -2.212181456,      0.2964845728,      0.2179490868,       3.267733476,      0.0172321905,      0.7940092591,                 0,                 0,                 0,      0.1248165708,    -0.01478529629,      0.7940585916,                 0,       46.07709387
          0,           0,           4,      -2.332169976,      0.1928371013,     0.09972072705,       3.146824625,     0.01448343205,      0.8178852531,                 0,                 0,                 0,      0.1240041341,    -0.01849417124,      0.8178043915,                 0,       56.47040358
          0,           0,           5,      -2.434631934,      0.1127448704,    -0.01671733835,       3.044746228,      0.0125372691,      0.8319148038,                 0,                 0,                 0,      0.1224375333,    -0.02100423034,       0.831744099,                 0,       66.35534396
          0,           0,           6,       -2.52626212,     0.04673376966,     -0.1242589031,       2.954418372,     0.01148218675,      0.8425228175,                 0,                 0,                 0,      0.1220117997,    -0.02248602387,       0.842300966,                 0,       73.37651235
          0,           0,           7,      -2.602376401,     0.00271004485,     -0.2117076636,        2.87980242,     0.01108673028,      0.8532936961,                 0,                 0,                 0,      0.1229743578,      -0.023315292,      0.8530471526,                 0,       76.96531571
          0,           0,           8,      -2.664945659,     -0.0290365572,     -0.2886618736,       2.818460215,     0.01081621767,       0.862269345,                 0,                 0,                 0,      0.1237039862,    -0.02394735894,      0.8620046043,                 0,       79.72004369
          0,           0,           9,      -2.718365892,    -0.05722625889,     -0.3602211228,       2.765901343,     0.01044705527,      0.8676718751,                 0,                 0,                 0,      0.1235542552,    -0.02453397672,      0.8673878647,                 0,       83.05420546
          0,           0,          10,      -2.763494479,      -0.084455315,     -0.4279743598,       2.721168296,     0.01011894826,      0.8708201574,                 0,                 0,                 0,      0.1232413427,    -0.02498871235,      0.8705203638,                 0,       86.05836645
          0,           0,          11,      -2.802384234,     -0.1110083194,     -0.4914525064,       2.682464005,    0.009958542067,       0.873790702,                 0,                 0,                 0,      0.1233825995,    -0.02526871951,      0.8734820292,                 0,       87.74283385
          0,           0,          12,      -2.841852426,     -0.1378741525,      -0.546194906,        2.64315723,    0.009918518993,      0.8771367118,                 0,                 0,                 0,      0.1238528177,    -0.02544357495,      0.8768237068,                 0,        88.4342423
          0,           0,          13,      -2.887960947,     -0.1651735588,     -0.5921890512,        2.59736279,    0.009890822638,      0.8801789521,                 0,                 0,                 0,       0.124245355,    -0.02559386989,      0.8798623585,                 0,       88.98945865
          0,           0,          14,      -2.938425159,     -0.1921280819,     -0.6343955775,       2.547640721,    0.009834599432,      0.8824041246,                 0,                 0,                 0,      0.1244102723,    -0.02573973563,      0.8820834567,                 0,       89.72446013
