"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
33, 1.000000000000000e+00, 0.000000000000000e+00, 4.626170521937837e-01, 1.538545495228783e+01, -3.211544017621683e+00, 9.363804319220291e+04, 1.048136738387686e-04, 3.734842214778050e+04, 2.812425113690998e+02, 1.010556447734141e-01, 3.341504495056988e-01, 1.755775916158252e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.694893640509247e-06
34, 9.900132357879567e-01, 5.126793109677517e-04, 4.821777023764217e-01, 5.786399320856906e+01, -2.454004211278005e+00, 9.855587303102810e+04, 1.100107429913866e-04, 3.803105142730887e+04, 2.747650908882747e+02, 3.614613489699863e-01, 3.893892733174081e-01, 1.723982593871642e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.992217337528577e-06
35, 9.770705301143123e-01, 9.671779903568109e-04, 4.924428869178453e-01, 7.889485311308800e+01, -1.857218724779738e+00, 1.015177861625782e+05, 1.112297672733280e-04, 3.807774617702252e+04, 2.693678197911523e+02, 4.870700232142178e-01, 3.931678441020457e-01, 1.697218936752443e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.702565203559828e-06
36, 9.604172400076002e-01, 1.209703227764103e-03, 4.967534591463555e-01, 8.570199402864154e+01, -3.456082781639163e-02, 1.027627760595091e+05, 1.117651442294169e-04, 3.814797632047686e+04, 2.675228914142485e+02, 5.261635294368804e-01, 3.988509148944759e-01, 1.688012619998219e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.020263541184680e-06
37, 9.391911519902876e-01, 9.834027051919862e-04, 4.974350731452151e-01, 8.820550888734303e+01, 2.259978135677823e+00, 1.030718099729114e+05, 1.115794144496710e-04, 3.809853887775963e+04, 2.668100980053157e+02, 5.416912680138596e-01, 3.948504035336898e-01, 1.684447759186626e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.043807615705944e-06
38, 9.124631819342717e-01, -1.827183325711764e-05, 4.965502611396494e-01, 9.004212314703294e+01, 4.708043887330764e+00, 1.030273809687829e+05, 1.113455575231262e-04, 3.793646025476848e+04, 2.661484469672151e+02, 5.552193037602312e-01, 3.817348915456338e-01, 1.681134679132141e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.998177063657022e-06
39, 8.793122584852979e-01, -2.147082740887550e-03, 4.941486301686063e-01, 9.172980681714934e+01, 7.138253441490925e+00, 1.026694395006536e+05, 1.108321828019224e-04, 3.764155477926292e+04, 2.653629601344506e+02, 5.701575704451681e-01, 3.578709406558991e-01, 1.677196508226822e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.855654916103705e-06
40, 8.389439816777504e-01, -5.739229985978443e-03, 4.903115599303169e-01, 9.347633653440469e+01, 9.457286928402890e+00, 1.020289708961548e+05, 1.100731871206342e-04, 3.721091218056638e+04, 2.643799578818997e+02, 5.878653447654844e-01, 3.230230497894979e-01, 1.672260374150929e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.633839766824513e-06
41, 7.908611365339520e-01, -1.109596910231514e-02, 4.848839560236290e-01, 9.542721367292587e+01, 1.155753433324604e+01, 1.010865292234026e+05, 1.090152571963430e-04, 3.662341950844583e+04, 2.631185230652738e+02, 6.096379062738008e-01, 2.754827447085924e-01, 1.665913523456908e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.331492686197471e-06
42, 7.350501232466757e-01, -1.832235397969490e-02, 4.774138242423429e-01, 9.768573426400296e+01, 1.331478804443020e+01, 9.976213213150295e+04, 1.075307820724082e-04, 3.583300333094526e+04, 2.614680119217007e+02, 6.370525219562507e-01, 2.115217320824653e-01, 1.657587597031659e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.934396810759793e-06
43, 6.721615887894239e-01, -2.727526749390323e-02, 4.676371598454887e-01, 1.003440272716599e+02, 1.439512802240339e+01, 9.801216235998069e+04, 1.056351301162815e-04, 3.480994323876579e+04, 2.593132129587333e+02, 6.714982699153593e-01, 1.287350162537257e-01, 1.646680948199436e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.464843708483331e-06
44, 6.035622260029354e-01, -3.718558612979680e-02, 4.546486015324591e-01, 1.032770651326034e+02, 1.436545122658077e+01, 9.565537518489061e+04, 1.030556832822968e-04, 3.347932732482653e+04, 2.565258936330487e+02, 7.142903217951718e-01, 2.106067494517606e-02, 1.632510249044892e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.903147757283223e-06
45, 5.313223486893193e-01, -4.686556797070335e-02, 4.382107263144446e-01, 1.060957608008375e+02, 1.272144976420808e+01, 9.262689477633261e+04, 9.931870356838893e-05, 3.183949992055014e+04, 2.531124918896460e+02, 7.645557385269031e-01, -1.116352696662521e-01, 1.615059373968668e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.256297431573156e-06
46, 4.580085256453756e-01, -5.463825351000120e-02, 4.244036042100848e-01, 1.085150195774464e+02, 8.882379977495470e+00, 9.009401105525730e+04, 9.568456301069097e-05, 3.045122106891626e+04, 2.499516419569715e+02, 8.094387580025887e-01, -2.239757349623040e-01, 1.598802980008277e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.777797778058619e-06
47, 3.864224330068770e-01, -5.872616852139663e-02, 4.210112293706359e-01, 1.101730865038576e+02, 3.251261808384868e+00, 8.953810877812261e+04, 9.430535744319555e-05, 3.004405317445253e+04, 2.485966017222136e+02, 8.282747503396396e-01, -2.569240368570097e-01, 1.591805156346994e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.649844692738642e-06
48, 3.192921336432053e-01, -5.873162245921132e-02, 4.271490958092140e-01, 1.101799319779940e+02, -2.339561197952764e+00, 9.072330303093450e+04, 9.506239127665774e-05, 3.060273960588998e+04, 2.495807933434634e+02, 8.146413844617678e-01, -2.117147522897151e-01, 1.596889535267122e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.783395289531761e-06
49, 2.587081578612334e-01, -5.601395767171941e-02, 4.363824487038834e-01, 1.084575483942419e+02, -6.423479114179075e+00, 9.239921494581109e+04, 9.652177663100256e-05, 3.154961464173423e+04, 2.518587997326214e+02, 7.825740644211014e-01, -1.350929828384496e-01, 1.608622776114544e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.011768576003643e-06
50, 2.058217061697872e-01, -5.201112269086675e-02, 4.455156490463599e-01, 1.061446919099747e+02, -9.379339907176318e+00, 9.402848963104100e+04, 9.824922801188082e-05, 3.251408101642227e+04, 2.542370644521363e+02, 7.482659308220456e-01, -5.704771032901545e-02, 1.620820607473864e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.283094652551702e-06
51, 1.609748183686363e-01, -4.737795719204232e-02, 4.545757898043412e-01, 1.038197622076339e+02, -1.207320232486479e+01, 9.565825306412225e+04, 1.001920300745133e-04, 3.345692768607750e+04, 2.563953242978588e+02, 7.162864167802924e-01, 1.924808100083389e-02, 1.631844694868496e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.608168432048999e-06
52, 1.238861553578875e-01, -4.248290850289203e-02, 4.637278412573329e-01, 1.012587049023777e+02, -1.475212018763319e+01, 9.730706105321090e+04, 1.021694062092200e-04, 3.440683489598578e+04, 2.584710445647320e+02, 6.846602046339573e-01, 9.611521603179626e-02, 1.642406838684412e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.978006154438522e-06
53, 9.385686133515969e-02, -3.759968651442880e-02, 4.729124132529607e-01, 9.820721615053777e+01, -1.744638964144686e+01, 9.894964469249989e+04, 1.040887624632074e-04, 3.537229912542288e+04, 2.605631047942718e+02, 6.517851092301343e-01, 1.742412356236156e-01, 1.653012456764133e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.382351533270466e-06
54, 6.997352437065717e-02, -3.290535108843431e-02, 4.828060041485918e-01, 9.450438431941578e+01, -2.036178267550779e+01, 1.007163101912368e+05, 1.061751003170436e-04, 3.641512199407977e+04, 2.627480201329265e+02, 6.161894231129410e-01, 2.586271687150856e-01, 1.664046660709251e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.870893027106764e-06
55, 5.128344850861601e-02, -2.842685637841067e-02, 4.934714841830841e-01, 8.981068598056410e+01, -2.338938251392877e+01, 1.026079002798873e+05, 1.083654276666768e-04, 3.755237176581947e+04, 2.650975142824228e+02, 5.761877982990380e-01, 3.506541907825212e-01, 1.675864418432951e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.450249984205013e-06
56, 3.684980810989467e-02, -2.427899925607087e-02, 5.052504570761462e-01, 8.378784777133744e+01, -2.644167693746893e+01, 1.046866167007440e+05, 1.107793162005661e-04, 3.881890843986494e+04, 2.676498161513210e+02, 5.302215797244031e-01, 4.531431965822761e-01, 1.688646935573359e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.168800290394015e-06
57, 2.587231722670213e-02, -2.040771270960080e-02, 5.184964531501954e-01, 7.597186567837339e+01, -2.922664890317747e+01, 1.070168394641048e+05, 1.135772749317646e-04, 4.025091449100983e+04, 2.704333869138313e+02, 4.762098240679402e-01, 5.690220964899181e-01, 1.702522692204640e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.103464200093017e-06
58, 1.762955554181052e-02, -1.688488586111466e-02, 5.322654699959011e-01, 6.592291500634326e+01, -3.098447557330980e+01, 1.094091074082053e+05, 1.164182454148286e-04, 4.176995043630775e+04, 2.733795425250592e+02, 4.128745324136174e-01, 6.919435143991211e-01, 1.717135872540736e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.191696899926275e-06
59, 1.155499815536101e-02, -1.367845588619407e-02, 5.471236097234286e-01, 5.318626000804476e+01, -3.118161773702213e+01, 1.119928647958226e+05, 1.196647277955188e-04, 4.340767141173167e+04, 2.763830328256154e+02, 3.381139048308968e-01, 8.244690053606057e-01, 1.731957042614449e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.585632184633283e-06
60, 7.195775922888337e-03, -1.076796919564245e-02, 5.622581279827753e-01, 3.762249939586003e+01, -2.816139521921387e+01, 1.146336035888906e+05, 1.233260727249232e-04, 4.506785327539650e+04, 2.792296132163660e+02, 2.495083091856262e-01, 9.588120466168157e-01, 1.745933580485644e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.032893399707731e-05
61, 4.183033311169553e-03, -8.160439890318425e-03, 5.743369508918371e-01, 2.044797924710384e+01, -1.982608974093779e+01, 1.167269739065924e+05, 1.265158224373646e-04, 4.640830949986334e+04, 2.814876438705049e+02, 1.474405731496327e-01, 1.067282672520513e+00, 1.756972227617420e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.199091195365415e-05
62, 2.172776101127133e-03, -5.897986249362244e-03, 5.819750660995225e-01, 3.916551540498856e+00, -5.284914825569873e+00, 1.180866612584115e+05, 1.300717031675058e-04, 4.721979455336040e+04, 2.826506966360751e+02, 3.353618771598037e-02, 1.132948592867395e+00, 1.762641468417416e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.371694528234755e-05
63, 1.025779421258294e-03, -3.898680851672817e-03, 5.804384918203266e-01, -7.416265052850011e+00, 1.543824956967376e+01, 1.178364197023355e+05, 1.297651898771627e-04, 4.703349238671956e+04, 2.822808184769906e+02, 8.760730229464016e-02, 1.117872895314657e+00, 1.760839726377460e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.351555129627442e-05
64, 4.345411398138929e-04, -2.280980069454986e-03, 5.676702113149169e-01, -1.100202397787830e+01, 3.823811444814922e+01, 1.155698047442909e+05, 1.238462638779572e-04, 4.567013397909635e+04, 2.802634900708248e+02, 2.088523629483704e-01, 1.007549009232679e+00, 1.750993067185890e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.076700322044542e-05
65, 1.871406774526362e-04, -9.823331241699839e-04, 5.546585240606331e-01, -1.150448964311353e+01, 6.044931949989249e+01, 1.135019790977968e+05, 1.209658075622518e-04, 4.403545662822663e+04, 2.765713297502131e+02, 3.327663059991073e-01, 8.752698104323134e-01, 1.732883674081638e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.362658406050972e-06
