"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
26, 9.466067951340125e-02, 3.731024742693559e-02, 8.715186667783011e-01, 3.150384009083614e+02, 5.737177395943158e+01, 2.058062671229522e+05, 5.879100525250099e+04, 2.349982011581432e+02, 1.195612266092306e+00, -1.128408799113662e+00
27, 1.045393856775487e-01, 3.905829284946092e-02, 8.744716673669523e-01, 3.162167585802297e+02, 5.448051801034270e+01, 2.064585834577452e+05, 5.903523414648238e+04, 2.351775665931766e+02, 1.193559819503564e+00, -1.121929510379969e+00
28, 1.151767077145212e-01, 4.084582259518996e-02, 8.746285864234966e-01, 3.169940607870585e+02, 5.114041495767184e+01, 2.065123659856524e+05, 5.902909300535954e+04, 2.351109129031019e+02, 1.194322571903449e+00, -1.122092432243311e+00
29, 1.266170185385060e-01, 4.262014493023433e-02, 8.731328003354271e-01, 3.172450214686427e+02, 4.744161512866904e+01, 2.061832205630855e+05, 5.890411055761535e+04, 2.350150336841731e+02, 1.195419671315786e+00, -1.125408163450937e+00
30, 1.388916757825727e-01, 4.439176312812258e-02, 8.737485232222185e-01, 3.177824884382835e+02, 4.439487433013712e+01, 2.063149389355026e+05, 5.895932862980746e+04, 2.350695739254172e+02, 1.194795607633672e+00, -1.123943251469320e+00
31, 1.520305341413954e-01, 4.617072733032802e-02, 8.744358274524063e-01, 3.184442564697284e+02, 4.159876053072009e+01, 2.064802597311399e+05, 5.900267671705491e+04, 2.350575019150867e+02, 1.194933741889477e+00, -1.122793245142259e+00
32, 1.660637219572006e-01, 4.794171330309952e-02, 8.728346826371217e-01, 3.187739909575840e+02, 3.845765467173896e+01, 2.061571755080099e+05, 5.883964565342094e+04, 2.348380140613306e+02, 1.197444928793055e+00, -1.127118389954674e+00
33, 1.810190338590401e-01, 4.966806913290502e-02, 8.700292880304796e-01, 3.187930854733782e+02, 3.512577233108495e+01, 2.055649473360599e+05, 5.858014249129764e+04, 2.345561888216590e+02, 1.200668489487609e+00, -1.134002898528959e+00
34, 1.969151295853534e-01, 5.134086786561977e-02, 8.681971205587854e-01, 3.189210168836784e+02, 3.212162851903544e+01, 2.051834480683658e+05, 5.840538687954682e+04, 2.343499737607530e+02, 1.203026632705570e+00, -1.138639090618716e+00
35, 2.137632827861302e-01, 5.296616682005938e-02, 8.668916288022557e-01, 3.191271692540308e+02, 2.934482849425850e+01, 2.049193466566998e+05, 5.827313469993346e+04, 2.341714348086805e+02, 1.205067908134179e+00, -1.142147684722411e+00
36, 2.315701483145434e-01, 5.452770770985198e-02, 8.650996804377106e-01, 3.192208669556712e+02, 2.655247674000633e+01, 2.045499032146040e+05, 5.809853397724676e+04, 2.339534034626204e+02, 1.207560242147346e+00, -1.146779767671142e+00
37, 2.503342472931563e-01, 5.600816535325955e-02, 8.628177856551881e-01, 3.192185171415744e+02, 2.374448314120770e+01, 2.040762291578177e+05, 5.787941377177330e+04, 2.336874449628943e+02, 1.210599762624541e+00, -1.152592933572621e+00
38, 2.700450900479437e-01, 5.738965916909425e-02, 8.601471170076742e-01, 3.191294966745173e+02, 2.093865584174623e+01, 2.035194806691291e+05, 5.762533437556121e+04, 2.333839928530602e+02, 1.214066912777629e+00, -1.159333551942967e+00
39, 2.906822992822700e-01, 5.865554321750571e-02, 8.571730614437733e-01, 3.189881163030363e+02, 1.814978355868374e+01, 2.029002612838467e+05, 5.734161614111032e+04, 2.330406916129469e+02, 1.217988303253268e+00, -1.166860476092084e+00
40, 3.122151107461367e-01, 5.978916863253993e-02, 8.537102835923842e-01, 3.187566322721461e+02, 1.534117976258249e+01, 2.021778856421564e+05, 5.701267571413166e+04, 2.326436785079647e+02, 1.222521892501786e+00, -1.175587125784652e+00
41, 3.346021580362044e-01, 6.076944819449440e-02, 8.497251510569501e-01, 3.184264601196362e+02, 1.248248888595143e+01, 2.013448500663413e+05, 5.663580581130389e+04, 2.321897030803398e+02, 1.227704316208383e+00, -1.185585324096297e+00
42, 3.577909098785473e-01, 6.157586566390818e-02, 8.452910597672282e-01, 3.179781825016286e+02, 9.589882579145595e+00, 2.004138243047469e+05, 5.622062004243535e+04, 2.316966212341385e+02, 1.233331348506989e+00, -1.196600026045626e+00
43, 3.817176586347658e-01, 6.219046859696448e-02, 8.406440350962283e-01, 3.174815842670299e+02, 6.678601610103938e+00, 1.994389392701462e+05, 5.578464593083676e+04, 2.311707545205111e+02, 1.239330630675073e+00, -1.208166233890294e+00
44, 4.063079174408235e-01, 6.259657746421252e-02, 8.355013882153359e-01, 3.168717237036584e+02, 3.740899899498018e+00, 1.983577973163928e+05, 5.530445542906360e+04, 2.305914975295351e+02, 1.245937000491819e+00, -1.220905483769557e+00
45, 4.314770582716460e-01, 6.277800598245367e-02, 8.297368626012567e-01, 3.162124232104641e+02, 7.219794432672748e-01, 1.971528063783592e+05, 5.475930850550868e+04, 2.299047349212861e+02, 1.253767108719990e+00, -1.235367999905202e+00
46, 4.571311540686958e-01, 6.271278661520892e-02, 8.228393971232616e-01, 3.152026300363664e+02, -2.470839503023765e+00, 1.956916006358321e+05, 5.412641036085384e+04, 2.291524441560882e+02, 1.262341924363473e+00, -1.252158518632889e+00
47, 4.831678944969871e-01, 6.237272237943300e-02, 8.160470214726744e-01, 3.140696284554514e+02, -5.898908628674918e+00, 1.942423948560598e+05, 5.351341801280505e+04, 2.284429987536456e+02, 1.270426589689023e+00, -1.268420945038729e+00
48, 5.094778112206622e-01, 6.172960716980463e-02, 8.083087465312380e-01, 3.127658153032675e+02, -9.560569375396144e+00, 1.925952011999813e+05, 5.281123396143503e+04, 2.276037337406636e+02, 1.279989098283774e+00, -1.287049589417583e+00
49, 5.359460100344278e-01, 6.075975155724235e-02, 7.964154521779198e-01, 3.119212420347364e+02, -1.343271929342031e+01, 1.901957705766628e+05, 5.159980296973696e+04, 2.257037167984025e+02, 1.301635575869789e+00, -1.319188338638439e+00
50, 5.624542676291762e-01, 5.944931014814590e-02, 7.745553529946184e-01, 3.075945403158952e+02, -1.716134725303915e+01, 1.854753036581052e+05, 4.968343831793931e+04, 2.234547180955289e+02, 1.327264353035060e+00, -1.370028678188865e+00
51, 5.888837987184102e-01, 5.780078637242128e-02, 7.735169652368076e-01, 3.019268511039791e+02, -2.053391540790344e+01, 1.846590868083026e+05, 5.018439581444819e+04, 2.260108048511127e+02, 1.298136926783279e+00, -1.356738488767477e+00
52, 6.151186094168857e-01, 5.584264213626044e-02, 8.642295381732366e-01, 2.889334005274201e+02, -2.303193387037533e+01, 2.013046722776376e+05, 6.107958507157178e+04, 2.462052546308748e+02, 1.066219411123644e+00, -1.067693749407091e+00
53, 6.410476422768580e-01, 5.361910393245706e-02, 1.113649736767462e+00, 3.021536533896228e+02, -2.761034461652028e+01, 2.533159345291709e+05, 8.479349846546570e+04, 2.652432133278597e+02, 8.344761005120237e-01, -4.385737080391766e-01
54, 6.665658126682888e-01, 5.117565284754434e-02, 1.202619388309715e+00, 3.062007496243153e+02, -3.078853114566569e+01, 2.720508148746116e+05, 9.307023350310451e+04, 2.695956917225087e+02, 7.774225545426452e-01, -2.189954459961284e-01
55, 6.915744933272093e-01, 4.854861704354275e-02, 1.185198447010750e+00, 3.064449005054163e+02, -3.355629691608508e+01, 2.684777566748227e+05, 9.135420988658353e+04, 2.685145583846146e+02, 7.918024008820972e-01, -2.645208230472219e-01
56, 7.159821906049477e-01, 4.576232511476637e-02, 1.165392469961480e+00, 3.050934152109630e+02, -3.601904450291244e+01, 2.642969897502734e+05, 8.952178656554388e+04, 2.676004740250816e+02, 8.038481751849075e-01, -3.131342347767608e-01
57, 7.397094669667053e-01, 4.286300320231791e-02, 1.170492737682293e+00, 3.035559089299740e+02, -3.822178947326363e+01, 2.652583706875083e+05, 9.010887141525043e+04, 2.681817202112754e+02, 7.962001024627481e-01, -2.975591232884580e-01
58, 7.626857428299314e-01, 3.988169299378661e-02, 1.183763760782568e+00, 3.018185882673418e+02, -4.020393442811425e+01, 2.679000891612733e+05, 9.149629942951901e+04, 2.692581354830925e+02, 7.819282435831557e-01, -2.607512478765316e-01
59, 7.848515310329318e-01, 3.685032505241977e-02, 1.194446127394253e+00, 2.997706663639880e+02, -4.195723950814718e+01, 2.699864909602093e+05, 9.265311546533628e+04, 2.702239298763129e+02, 7.689969422258309e-01, -2.300614102179436e-01
60, 8.061581020723072e-01, 3.379700113777717e-02, 1.203775181529269e+00, 2.975021371183780e+02, -4.350772141558463e+01, 2.717796010587050e+05, 9.369235093742461e+04, 2.711371936134309e+02, 7.566525529231364e-01, -2.024909349306567e-01
61, 8.265678935861362e-01, 3.074933667230764e-02, 1.214102833407575e+00, 2.950981597874746e+02, -4.485763833447049e+01, 2.737744137534721e+05, 9.483306280778909e+04, 2.721038268941879e+02, 7.434561256975355e-01, -1.722283339355228e-01
62, 8.460539657503534e-01, 2.773239555863975e-02, 1.225097815014952e+00, 2.925759659591706e+02, -4.601877959475924e+01, 2.759041696159523e+05, 9.604143596656773e+04, 2.730978145980397e+02, 7.297375379606126e-01, -1.401707077221098e-01
63, 8.645992915314457e-01, 2.476745506579408e-02, 1.235999742667372e+00, 2.899392082990437e+02, -4.703612526913624e+01, 2.780115630682220e+05, 9.724391979814066e+04, 2.740781545769238e+02, 7.160501464218775e-01, -1.082693228558650e-01
64, 8.821956080997073e-01, 2.186921561060452e-02, 1.246755537479999e+00, 2.871633156340130e+02, -4.794138355011201e+01, 2.800843349702032e+05, 9.843665845009054e+04, 2.750463601952964e+02, 7.023689563191861e-01, -7.662647346226661e-02
65, 8.988433250479180e-01, 1.905044285394443e-02, 1.257659642387959e+00, 2.842440018671520e+02, -4.875273688582659e+01, 2.821842293604194e+05, 9.964730216337595e+04, 2.760150516203980e+02, 6.885078037668657e-01, -4.450861040302002e-02
66, 9.145502552284008e-01, 1.631983358230380e-02, 1.268752418093006e+00, 2.811051774760008e+02, -4.948188156988632e+01, 2.843154741181515e+05, 1.008838767979245e+05, 2.769971020088691e+02, 6.742667214441044e-01, -1.170281102610214e-02
67, 9.293309541706712e-01, 1.368380798093154e-02, 1.280346203355712e+00, 2.776945321075456e+02, -5.015658977390851e+01, 2.865414945682976e+05, 1.021777845670506e+05, 2.780093544746321e+02, 6.593746057353149e-01, 2.262401203838972e-02
68, 9.432053141855538e-01, 1.114421666330185e-02, 1.292470943568713e+00, 2.737845767061307e+02, -5.067447773520429e+01, 2.888549626512488e+05, 1.035454450188596e+05, 2.790876095748388e+02, 6.432554712370399e-01, 5.890746242161067e-02
69, 9.561998506523430e-01, 8.710579353411884e-03, 1.306076705086144e+00, 2.695330280643087e+02, -5.103647187380971e+01, 2.914676192204496e+05, 1.050635629822983e+05, 2.802294578293843e+02, 6.258738937972879e-01, 9.918248662768944e-02
70, 9.683439024357601e-01, 6.384289237110225e-03, 1.321165285260443e+00, 2.649449953776988e+02, -5.133563794699327e+01, 2.943838886413671e+05, 1.067282584537185e+05, 2.814184809388155e+02, 6.074022853684261e-01, 1.433461498092599e-01
71, 9.796691334530003e-01, 4.161209946535680e-03, 1.343209659807592e+00, 2.589607243918209e+02, -5.137096523418667e+01, 2.987021390927008e+05, 1.091027836305683e+05, 2.829582560545509e+02, 5.828561838808608e-01, 2.063412933216549e-01
72, 9.902099327751225e-01, 2.038144568038185e-03, 1.353868729237179e+00, 2.265004038952490e+02, -4.593892348504414e+01, 2.992367856903997e+05, 1.118043159676369e+05, 2.876817797820594e+02, 5.020432858980003e-01, 2.780117977813290e-01
73, 0.000000000000000e+00, 0.000000000000000e+00, 1.505810852183849e+00, -1.261222896539679e+00, 2.257267745652915e+02, 3.313850800074292e+05, 1.257863603043720e+05, 2.910003245467457e+02, 4.383528659878720e-01, 6.489494901573051e-01
74, 1.000000000000000e+00, 0.000000000000000e+00, 1.329185958235145e+00, 1.469688410083006e+02, -1.431678207882100e+01, 2.905917175010300e+05, 1.129557600027528e+05, 2.960417635162133e+02, 3.220809784875908e-01, 3.085591185449902e-01
75, 9.900132357879567e-01, 5.126793109677517e-04, 1.428623516563182e+00, 2.669979823951119e+02, -1.231328945749326e+01, 3.169560921741083e+05, 1.167812659702330e+05, 2.847644227509567e+02, 5.530441708068656e-01, 4.100481656094035e-01
76, 9.792686529295750e-01, 9.086466494365681e-04, 1.425766785076290e+00, 2.739634423135892e+02, -7.874467308689217e+00, 3.167194733217839e+05, 1.161505856645550e+05, 2.837940306271266e+02, 5.692105874282644e-01, 3.933164852069519e-01
77, 9.677310709927170e-01, 1.146430808506373e-03, 1.426768651511010e+00, 2.711748123395939e+02, -3.331721836396786e+00, 3.167741435559476e+05, 1.164000842284460e+05, 2.842039314280955e+02, 5.624250818435765e-01, 3.999355760431679e-01
78, 9.553684015009127e-01, 1.202088086728375e-03, 1.426482485882256e+00, 2.701709570791694e+02, 1.007956580312742e+00, 3.166581178001181e+05, 1.164292116169198e+05, 2.843320774453973e+02, 5.602907667315404e-01, 4.007083132770940e-01
79, 9.421516285906651e-01, 1.050696491650271e-03, 1.426803932569336e+00, 2.705483512035906e+02, 5.361676516422312e+00, 3.167493708020660e+05, 1.164355268335493e+05, 2.842834387995643e+02, 5.611012490966757e-01, 4.008758532896251e-01
80, 9.280557988527762e-01, 6.609431018311256e-04, 1.424976718503329e+00, 2.709813481673551e+02, 9.657991363561443e+00, 3.163924793495230e+05, 1.162376416904976e+05, 2.841642022820204e+02, 5.630847449353046e-01, 3.956260445670030e-01
81, 9.130604883392119e-01, 1.372596934282441e-05, 1.422424594224016e+00, 2.719307907145149e+02, 1.366882873470145e+01, 3.159133966664665e+05, 1.159418617559413e+05, 2.839496661183011e+02, 5.666404457289601e-01, 3.877791286416122e-01
82, 8.971495471667457e-01, -8.926562825742297e-04, 1.419018705842346e+00, 2.731182133398545e+02, 1.737697757781754e+01, 3.152693902570756e+05, 1.155517969037955e+05, 2.836736052710311e+02, 5.711911686571198e-01, 3.774308739338381e-01
83, 8.803129620327633e-01, -2.069855821665216e-03, 1.414926520389492e+00, 2.745227064228970e+02, 2.088183189737313e+01, 3.144949407011068e+05, 1.150838132263391e+05, 2.833418349091503e+02, 5.766243635734133e-01, 3.650154659144814e-01
84, 8.625472678877044e-01, -3.524749405351230e-03, 1.410136875779027e+00, 2.761219959652415e+02, 2.416176305932246e+01, 3.135864127575530e+05, 1.145381551488427e+05, 2.829562292087413e+02, 5.828913487877584e-01, 3.505393890820653e-01
85, 8.438563721185690e-01, -5.259985863981182e-03, 1.404727193074464e+00, 2.779104754311439e+02, 2.722017683786750e+01, 3.125599723949521e+05, 1.139221649503188e+05, 2.825183005954227e+02, 5.899484150739414e-01, 3.341974309775292e-01
86, 8.242524493239447e-01, -7.275588192224380e-03, 1.398695900521184e+00, 2.798585341640185e+02, 3.005975449187409e+01, 3.114137892565026e+05, 1.132371936627603e+05, 2.820305413964835e+02, 5.977357463959733e-01, 3.160254339053143e-01
87, 8.037565062310845e-01, -9.567165125636290e-03, 1.392123307507060e+00, 2.819569473824532e+02, 3.268630201422459e+01, 3.101645305625749e+05, 1.124909590375097e+05, 2.814947244027262e+02, 6.062055669220078e-01, 2.962281465276550e-01
88, 7.823991378616322e-01, -1.212751900276340e-02, 1.384942839438361e+00, 2.841932810088621e+02, 3.513352216756060e+01, 3.087979383435641e+05, 1.116775046178262e+05, 2.809080580241815e+02, 6.153817662297568e-01, 2.746475465793582e-01
89, 7.602213103155298e-01, -1.494920518898824e-02, 1.376926746134511e+00, 2.865965994367944e+02, 3.742293542915727e+01, 3.072683506919691e+05, 1.107733488150939e+05, 2.802559195433211e+02, 6.254681280200564e-01, 2.506606774966516e-01
90, 7.372740289518219e-01, -1.801980109415595e-02, 1.367902012702596e+00, 2.892252722492561e+02, 3.948759089636708e+01, 3.055430721304201e+05, 1.097586569440673e+05, 2.795208066328164e+02, 6.367012812959704e-01, 2.237413335118519e-01
91, 7.136169047046448e-01, -2.131201976809186e-02, 1.357770588896064e+00, 2.920934418202121e+02, 4.122653542982658e+01, 3.036025513790681e+05, 1.086232136717957e+05, 2.786933434141682e+02, 6.491820792751418e-01, 1.936185061843994e-01
92, 6.893183264112479e-01, -2.478833854396070e-02, 1.346657261989662e+00, 2.951757157934640e+02, 4.252703947023404e+01, 3.014716333654360e+05, 1.073800582877876e+05, 2.777773965920205e+02, 6.628076001521772e-01, 1.606381223218490e-01
93, 6.644539843237990e-01, -2.839510613180063e-02, 1.334715421590371e+00, 2.983983222282431e+02, 4.333730962461648e+01, 2.991785074285009e+05, 1.060475728060464e+05, 2.767849040197622e+02, 6.773610631377592e-01, 1.252878489413683e-01
94, 6.391086652481033e-01, -3.208042035305660e-02, 1.321951909362531e+00, 3.016942479278998e+02, 4.366176830439961e+01, 2.967213424405112e+05, 1.046296640949574e+05, 2.757207936407348e+02, 6.927376960249491e-01, 8.767133360038336e-02
95, 6.133743326418967e-01, -3.578742752248271e-02, 1.308365563781829e+00, 3.050472987188360e+02, 4.347606541917031e+01, 2.940996409995033e+05, 1.031264779758759e+05, 2.745815966920560e+02, 7.089574181170023e-01, 4.779244487745669e-02
96, 5.873493149061568e-01, -3.945724019043630e-02, 1.293854180557211e+00, 3.084366947034044e+02, 4.274160680073719e+01, 2.912915510247964e+05, 1.015288356891221e+05, 2.733596550227250e+02, 7.260976056172022e-01, 5.407674180245473e-03
97, 5.611364980819680e-01, -4.302622847446270e-02, 1.278341247791967e+00, 3.118486057261080e+02, 4.137155118362142e+01, 2.882809471330649e+05, 9.982963380192002e+04, 2.720464236205785e+02, 7.442438019851000e-01, -3.967142954306709e-02
98, 5.348414520162208e-01, -4.642314586909452e-02, 1.261824635505046e+00, 3.152368060288012e+02, 3.924038461783267e+01, 2.850649963584849e+05, 9.803105775357419e+04, 2.706418988252598e+02, 7.633618616567650e-01, -8.738688751678229e-02
99, 5.085710582705603e-01, -4.956943638536424e-02, 1.244656122989547e+00, 3.185104759536450e+02, 3.619592330149790e+01, 2.817111785429364e+05, 9.617242985680398e+04, 2.691730368295345e+02, 7.830618686052839e-01, -1.366954955006807e-01
100, 4.824322645220492e-01, -5.237891983256229e-02, 1.227777293160727e+00, 3.215164518153251e+02, 3.212159532645000e+01, 2.784044338947617e+05, 9.435467849989809e+04, 2.677159135874074e+02, 8.023324073041112e-01, -1.849196662589191e-01
101, 4.565321262413827e-01, -5.476843001311935e-02, 1.212580134788606e+00, 3.240688067008421e+02, 2.703813125903849e+01, 2.754197138323332e+05, 9.272546684496342e+04, 2.663906176311509e+02, 8.196431686739405e-01, -2.281419588735790e-01
102, 4.309776945316711e-01, -5.667196600494591e-02, 1.200695580543786e+00, 3.260197517652568e+02, 2.110545655385947e+01, 2.730826568689242e+05, 9.145431506714804e+04, 2.653393339857435e+02, 8.332387654172150e-01, -2.618650751623492e-01
103, 4.058743546939699e-01, -5.804794141464051e-02, 1.193624394397073e+00, 3.272686395837009e+02, 1.459083806786557e+01, 2.716942418561880e+05, 9.069588344940862e+04, 2.646977409372371e+02, 8.414802718477363e-01, -2.819859435656983e-01
104, 3.813233502321191e-01, -5.888588086556319e-02, 1.192241257156648e+00, 3.277575298193873e+02, 7.843444617650639e+00, 2.714294279858317e+05, 9.054076994662901e+04, 2.645515937865410e+02, 8.433518741157366e-01, -2.861010388544649e-01
105, 3.574185078821566e-01, -5.920763651847095e-02, 1.196380708270744e+00, 3.274673688882611e+02, 1.265814561419333e+00, 2.722526931804545e+05, 9.097426196468579e+04, 2.648984913723011e+02, 8.389059716708946e-01, -2.746006798963029e-01
106, 3.342429358801284e-01, -5.906791596864028e-02, 1.204928235492918e+00, 3.264621938129704e+02, -4.775473918043582e+00, 2.739400619321149e+05, 9.188196366609287e+04, 2.656436457957373e+02, 8.293151737504801e-01, -2.505197396291438e-01
107, 3.118664276973782e-01, -5.854125300512560e-02, 1.216113117597877e+00, 3.248885490117501e+02, -1.001500558545290e+01, 2.761380786739775e+05, 9.307973110092012e+04, 2.666315223206278e+02, 8.165110835165531e-01, -2.187434787635841e-01
108, 2.903443538188037e-01, -5.771456938325678e-02, 1.228085548415266e+00, 3.229710251245003e+02, -1.437367869422527e+01, 2.784812899271348e+05, 9.437140765408475e+04, 2.676961699476396e+02, 8.025917394338946e-01, -1.844758489100428e-01
109, 2.697185127075461e-01, -5.666535841152082e-02, 1.239638510922559e+00, 3.209483134564285e+02, -1.801047677962875e+01, 2.807368402197428e+05, 9.562339258349856e+04, 2.687196550977279e+02, 7.890857679058895e-01, -1.512612209613874e-01
110, 2.500188921171321e-01, -5.545157462210820e-02, 1.250376752166478e+00, 3.189453340709869e+02, -2.118670460698610e+01, 2.828310637923144e+05, 9.678935093548897e+04, 2.696603118459671e+02, 7.765583196601000e-01, -1.203288415411966e-01
111, 2.312652604752347e-01, -5.411098563541492e-02, 1.260405716248501e+00, 3.169771629479260e+02, -2.410923718976904e+01, 2.847862091895917e+05, 9.787904749118125e+04, 2.705264388092498e+02, 7.649208624729850e-01, -9.141965515730252e-02
112, 2.134677889585094e-01, -5.267150950735593e-02, 1.269795559909116e+00, 3.150162293243298e+02, -2.688461522479160e+01, 2.866142939010463e+05, 9.890176468651521e+04, 2.713317287431789e+02, 7.540078277610304e-01, -6.428740273025911e-02
