"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
12, 3.168088082327567e-02, 2.214535290349009e-02, 1.373638496563969e+05, -9.134788431085816e+07, 1.518044432819139e+08, 2.152594072795404e+11, 4.040174590120016e+10, 1.024608665797286e+03, 2.009965493708852e+00, 1.071838455548021e+06
13, 3.916163814585372e-02, 2.453392782791977e-02, 1.005921640559001e+05, -8.156617863661280e+07, 2.267660961687200e+08, 3.226435177044030e+11, 1.358935961693555e+10, 4.706143716882196e+02, 5.508741578264026e+00, 3.605172455838989e+05
14, 4.791597525239030e-02, 2.703655029085426e-02, 9.443871895515300e+04, -4.638700095387985e+07, 1.919562917584230e+08, 3.021765510388275e+11, 3.827955557556876e+10, 1.412040472986956e+03, 2.775901640658184e+00, 1.015537648368908e+06
15, 5.811436095012064e-02, 2.963835698674454e-02, 3.370717140169957e+05, -6.905773193450254e+08, 2.981800035924475e+08, 9.090881588081635e+11, 2.791540035632863e+10, 2.885040383845879e+02, 6.553715320921576e+00, 7.405810162868018e+05
16, 6.992833626169295e-02, 3.236746626807386e-02, 1.549027627208184e+05, -2.231470613223766e+08, -2.348438382571961e+07, 1.651840761528057e+11, 1.070106474626109e+09, 2.406568198814242e+01, 1.472909078896312e+01, 2.838678175193094e+04
17, 8.354869810581300e-02, 3.521181842146304e-02, 6.548991881293246e+05, -1.297884162226534e+09, 3.362292682501916e+08, 1.530797571503906e+12, 6.336326503705989e+10, 3.370493090115993e+02, 5.562511027690230e+00, 1.680997797099037e+06
18, 9.917183375355525e-02, 3.814326015508651e-02, 6.586886773564084e+05, -1.303324042621426e+09, 3.067438657047452e+08, 1.536597553208645e+12, 7.030133313081517e+10, 3.718037004370635e+02, 5.258639584309959e+00, 1.865061794198758e+06
19, 1.169903793258496e-01, 4.112711198478147e-02, 8.201340618138919e+05, -1.632471049812513e+09, 3.714823305274211e+08, 1.811028572573794e+12, 4.087419264873891e+10, 1.736179737732845e+02, 7.728184463147207e+00, 1.084372266919377e+06
20, 1.371800427834744e-01, 4.415043733861430e-02, 4.852720826657275e+05, -9.022761865345690e+08, -8.345640127940487e+06, 9.095784015698944e+11, 2.827858700700341e+10, 2.030031342530368e+02, 6.509873480838484e+00, 7.502162037356866e+05
21, 1.598964638209474e-01, 4.717620680776372e-02, 7.134577146795043e+05, -1.366079580256748e+09, 4.565501208491018e+08, 1.529690160275158e+12, 3.031071279173632e+10, 1.479988212226612e+02, 8.277938044909433e+00, 8.041276369319113e+05
22, 1.852619943673668e-01, 5.012959712993098e-02, 4.275137076791326e+05, -8.138827070983508e+08, 1.489425991005748e+07, 7.931082614067461e+11, 7.252355505533673e+09, 5.909617685142953e+01, 1.235537549874894e+01, 1.923992204189620e+05
23, 2.133463719192982e-01, 5.292735348842507e-02, 3.119117819650843e+06, -3.207268709570420e+09, 4.557419797985950e+09, 6.627152808396474e+12, 6.594873063900255e+11, 7.365547019344731e+02, 3.283932034709732e+00, 1.749591519714963e+07
24, 2.441447452203067e-01, 5.555713434003640e-02, 3.087835715771676e+06, -3.187489256008175e+09, 4.719150536720265e+09, 6.688671544263175e+12, 5.749378556734519e+11, 6.486300484824638e+02, 3.612227170227015e+00, 1.525285421227897e+07
25, 2.775836486263054e-01, 5.786700950243211e-02, 4.916813508228198e+06, -6.745524219934811e+09, 4.785943388567263e+09, 9.929418377884080e+12, 1.189178546196137e+12, 8.425461041215439e+02, 2.890826107946943e+00, 3.154839861327143e+07
26, 3.134861795313083e-01, 5.984640197828445e-02, 3.764692376264439e+06, -4.125081676179169e+09, 5.633171204390710e+09, 8.206512825286393e+12, 6.928096418841206e+11, 6.410837577659939e+02, 3.653816710791785e+00, 1.837994259221967e+07
27, 3.515855400751353e-01, 6.137945938475254e-02, 7.380684112182778e+06, -1.257352113405994e+10, 5.781586218374212e+09, 1.711673857971758e+13, 1.656927925294581e+12, 7.820550855763437e+02, 3.344591847962090e+00, 4.395759079679354e+07
28, 3.915154952243604e-01, 6.236600720197330e-02, 2.692383031835076e+06, -2.950848556865491e+09, 2.834872380461067e+09, 6.250970087941277e+12, 1.256582200637154e+12, 1.625864708150039e+03, 1.880190384566643e+00, 3.333658891176512e+07
29, 4.328205050268192e-01, 6.277773018865437e-02, 1.314291022322639e+07, -2.453755892382054e+10, 6.662325283085270e+09, 2.904586248548725e+13, 1.780670306664372e+12, 4.719786141312203e+02, 4.441968296602144e+00, 4.724042357066933e+07
30, 4.749759861807958e-01, 6.253488512244681e-02, 1.302579596268853e+07, -2.455417307032010e+10, 6.631716446550535e+09, 2.901247340278205e+13, 1.672589374998441e+12, 4.473170044319564e+02, 4.605252190840071e+00, 4.437308239963084e+07
31, 5.174069749934747e-01, 6.147913427814694e-02, 4.789937803360844e+07, -9.556028411666364e+10, 1.730420055163284e+10, 9.909449707859945e+13, 2.585682678561224e+11, 1.880510216495493e+01, 2.332206408298102e+01, 6.859703538698564e+06
32, 5.595210386448828e-01, 5.961177220676848e-02, 4.800957354442596e+07, -9.566690701727756e+10, 1.705886084742186e+10, 9.913982474448250e+13, 3.172683163655227e+11, 2.302126589585270e+01, 2.104347325303993e+01, 8.416990871798187e+06
33, 6.007431041020992e-01, 5.696770778503513e-02, 1.853331704911629e+06, -3.923937500078012e+09, 5.207126281988881e+08, 4.427975642516996e+12, 8.035130959545207e+10, 1.510324089790671e+02, 8.669132206211343e+00, 2.131683397481114e+06
34, 6.405483864443513e-01, 5.366313605095058e-02, 1.951430093693360e+06, -4.038410533715736e+09, 5.824024488601447e+08, 4.504351441634622e+12, 9.550961249403259e+10, 1.705000184087427e+02, 7.987600810598485e+00, 2.533826729466035e+06
35, 6.784954366913822e-01, 4.993164017470575e-02, 6.302422752989600e+07, -1.043347477380255e+11, 5.047675581455367e+10, 1.432317872188889e+14, 1.466262487416457e+13, 8.104655098513917e+02, 3.222353985256658e+00, 3.889932020257043e+08
36, 7.142342775362125e-01, 4.597379707910422e-02, 6.299564728305008e+07, -1.041067128848552e+11, 5.056242892696164e+10, 1.430485401479105e+14, 1.469340842406911e+13, 8.125355161758411e+02, 3.215044699843279e+00, 3.898098765183412e+08
37, 7.475002233353483e-01, 4.186475895445545e-02, 6.469594713274143e+07, -1.109118539293362e+11, 4.917168864926607e+10, 1.539596233084648e+14, 1.608086201426712e+13, 8.658897435735976e+02, 3.178968878912715e+00, 4.266184304488025e+08
38, 7.781420674581641e-01, 3.779663862912513e-02, 4.128128265351851e+06, -7.103383807737877e+09, 1.859931886819831e+08, 6.280771865836226e+12, 6.603519373860770e+10, 5.572532612680392e+01, 1.150232848781190e+01, 1.751882929693082e+06
39, 8.060825033879264e-01, 3.380810238666981e-02, 2.717664734949161e+07, -6.558399866613998e+10, 1.889687876908455e+10, 1.080880338499982e+14, 8.953185677273447e+12, 1.147656861850666e+03, 3.697987514036671e+00, 2.375242072599304e+08
40, 8.313377299854723e-01, 3.002315718819821e-02, 4.148217807118137e+07, -1.123351125850523e+11, 2.188248825610522e+10, 1.734251588798179e+14, 6.219952247263276e+12, 5.223430785154916e+02, 6.021636274958900e+00, 1.650126862809035e+08
41, 8.539804036285257e-01, 2.648487491985613e-02, 8.146977902347898e+07, -2.078543170730190e+11, 2.565991741954631e+10, 2.874341748479753e+14, 7.297304509922388e+12, 3.120299462668956e+02, 7.259386901729771e+00, 1.935943838182842e+08
42, 8.741311493128073e-01, 2.320951869927515e-02, 8.336437516380727e+07, -2.120931655190925e+11, 2.828243283323190e+10, 2.922504045597173e+14, 7.060900684070040e+12, 2.950597355548489e+02, 7.453662674721482e+00, 1.873226908155570e+08
43, 8.919498982257446e-01, 2.022514231837598e-02, 1.260171572550301e+08, -2.802683687799606e+11, 5.407686003658771e+10, 3.241073329800193e+14, 3.356751888606776e+11, 9.279400275861439e+00, 3.709136487136241e+01, 8.905317374187604e+06
44, 9.076158113675850e-01, 1.753045370859584e-02, 1.266754143780946e+08, -2.809266819370063e+11, 5.461206890538084e+10, 3.239567460710465e+14, 2.722413103481664e+11, 7.486727707571040e+00, 4.118706020708957e+01, 7.222443543494014e+06
45, 9.213191487006107e-01, 1.511602806350584e-02, 4.391386650966685e+07, -6.972672960345645e+10, 3.859531312126109e+10, 8.218704757837741e+13, 3.948124477030315e+12, 3.131983782840119e+02, 5.115345485360191e+00, 1.047420613085718e+08
46, 9.332527655624836e-01, 1.296830515033470e-02, 4.400681797418492e+07, -6.983785931060147e+10, 3.871741648389200e+10, 8.219964050033234e+13, 3.900869643936163e+12, 3.087961066460507e+02, 5.150885099389452e+00, 1.034884106749871e+08
47, 9.436051858726491e-01, 1.106977979133396e-02, 2.414713437818643e+07, -3.422731208000696e+10, 4.662127184193886e+10, 8.892503011191750e+13, 7.864431515062909e+12, 1.134572051648962e+03, 3.547079678483497e+00, 2.086400221744880e+08
48, 9.525560873406526e-01, 9.401593692863683e-03, 2.584943022354650e+07, -3.506641455423920e+10, 4.392440318643430e+10, 8.505103072866350e+13, 9.578816498791969e+12, 1.290895907919312e+03, 3.018768685884039e+00, 2.541219269942076e+08
49, 9.602720269470612e-01, 7.938319474896196e-03, 1.726730949161074e+08, -3.445447321427493e+11, 6.605245443446527e+10, 3.587161543326434e+14, 9.350130039649818e+11, 1.886354546393450e+01, 2.333447190081700e+01, 2.480549482566058e+07
50, 9.669071639328606e-01, 6.661974090421966e-03, 1.727508333243646e+08, -3.442708702662224e+11, 6.625560419099408e+10, 3.586856356417349e+14, 1.174231923614582e+12, 2.367903925856719e+01, 2.080398475283654e+01, 3.115187107011021e+07
51, 9.726011899954233e-01, 5.555245043768386e-03, 3.066800049342674e+08, -6.569594223117107e+11, 2.598620841064921e+11, 8.193348717703158e+14, 2.232463583729927e+12, 2.535883319897107e+01, 2.281945562878682e+01, 5.922630715032407e+07
52, 9.774781563288576e-01, 4.596070319317942e-03, 3.110478710487826e+08, -6.658873363536912e+11, 2.609782664094553e+11, 8.283889763912604e+14, 2.457277554338747e+12, 2.752056373417454e+01, 2.186375239863505e+01, 6.519052622037953e+07
53, 9.816484164902999e-01, 3.765413812129170e-03, 1.971233866220077e+08, -3.940293334424366e+11, 7.440455553390462e+10, 4.101939884794668e+14, 9.359649107518904e+11, 1.654061910390532e+01, 2.495017521607621e+01, 2.483074850805416e+07
54, 9.852105476293441e-01, 3.052526043590384e-03, 1.958271790602048e+08, -3.912701828065568e+11, 7.384574733100740e+10, 4.071678777216579e+14, 9.432025201057620e+11, 1.677885534629361e+01, 2.476133472128492e+01, 2.502275920744741e+07
55, 9.882485806323549e-01, 2.436105361744607e-03, 6.983663522418700e+07, -6.431717969323416e+10, 3.651103737716013e+10, 5.479203335975947e+13, 6.252383245032760e+12, 3.118836651839725e+02, 2.991269126512122e+00, 1.658730668650543e+08
56, 9.908381551956821e-01, 1.909316069351775e-03, 5.693281238189030e+07, -4.848983617350375e+10, 3.517043073973149e+10, 5.479951686260922e+13, 9.314691134444209e+12, 5.699492234651667e+02, 2.198417495474934e+00, 2.471147933598424e+08
57, 9.930427187761464e-01, 1.455265310467118e-03, 3.057114284149897e+07, -1.745634417234518e+10, 3.337257455398031e+10, 4.187466302035747e+13, 7.470181477779741e+12, 8.512356889165172e+02, 2.106308573467560e+00, 1.981807362841738e+08
58, 9.949189000441410e-01, 1.067933978802812e-03, 3.016998004950722e+07, -1.699201908481094e+10, 3.333293902892906e+10, 4.196620437945606e+13, 7.506969239093538e+12, 8.668021075564473e+02, 2.101121888420423e+00, 1.991566999530606e+08
59, 9.965140585254988e-01, 7.349897817950388e-04, 3.560646068549831e+07, -4.103276351808725e+10, 5.982613332195306e+10, 9.259923432462972e+13, 7.478463498784224e+12, 7.316677569615608e+02, 3.757301510708130e+00, 1.984004547806701e+08
60, 9.978700299631549e-01, 4.511918904068877e-04, 3.609885889306661e+07, -4.225419080688965e+10, 5.706036894813044e+10, 9.251612312853047e+13, 9.075913495834207e+12, 8.758449281304779e+02, 3.315243586215641e+00, 2.407801241137812e+08
61, 9.990217813892974e-01, 2.075766939581348e-04, 3.380732863745476e+07, -3.916279893603183e+10, 3.958710644308771e+10, 8.695438555502647e+13, 1.643742509566252e+13, 1.693765477273868e+03, 1.996434231444793e+00, 4.360778974204372e+08
62, 0.000000000000000e+00, 0.000000000000000e+00, 9.901295738895270e+05, -9.918777177172025e+08, 4.469221696115704e+08, 1.635935443152046e+12, 4.153022691377601e+11, 1.461176291201918e+03, 1.433847971415046e+00, 1.101778996383716e+07
63, 1.000000000000000e+00, 0.000000000000000e+00, 5.062368892824222e+07, -7.739884321092813e+10, 4.597231067317715e+10, 1.448507622339866e+14, 2.592353784009834e+13, 1.783901319746881e+03, 2.100209348342520e+00, 6.877404359087843e+08
64, 9.990016482237005e-01, 5.738531626940566e-05, 5.111238546100870e+07, -5.820798645253723e+10, 4.514529022886319e+10, 9.945618607680509e+13, 1.854978545420577e+13, 1.264279470613337e+03, 2.021873768878387e+00, 4.921179197514985e+08
65, 9.978263286049217e-01, 1.237654940741914e-04, 7.182519456326850e+07, -1.027845876881371e+11, 2.252977372873200e+10, 1.473325016351408e+14, 2.810186336911654e+13, 1.362977391873946e+03, 1.979466689846207e+00, 7.455304861702306e+08
66, 9.964430550863628e-01, 1.978129964275370e-04, 8.469862262484302e+07, -1.377855570819145e+11, 1.017331142758187e+10, 2.005205711608387e+14, 3.513463596844695e+13, 1.445071898368199e+03, 2.140495613831364e+00, 9.321069535432258e+08
67, 9.948159707402048e-01, 2.839336392501448e-04, 8.470582089335845e+07, -1.427701937853807e+11, 1.285134589981558e+10, 2.108423384854054e+14, 3.581964317448892e+13, 1.473120743183841e+03, 2.199422350502353e+00, 9.502799035175395e+08
68, 9.929027478778906e-01, 3.767474795098934e-04, 6.812937748748434e+07, -1.076486790011174e+11, 1.299564138566893e+10, 1.664115735059971e+14, 3.205051751910634e+13, 1.638818926970087e+03, 1.961109359591638e+00, 8.502866021653583e+08
69, 9.906548907364688e-01, 4.844517191823017e-04, 4.555490649082708e+07, -5.346238300801593e+10, -1.009934888760931e+09, 1.012963992666546e+14, 2.796559193380048e+13, 2.138548982616278e+03, 1.266141323184411e+00, 7.419152629213603e+08
70, 9.880151682306151e-01, 5.951734522602627e-04, 3.274172168009427e+07, -2.564020928580051e+10, 1.351923781851801e+08, 7.248556264744556e+13, 2.497831767559546e+13, 2.657614701205775e+03, 7.577592319299460e-01, 6.626641467650887e+08
71, 9.849186155017016e-01, 7.222134206587926e-04, 4.703079223909022e+07, -2.576212009397250e+10, 2.240610597308760e+10, 1.302203873644433e+14, 4.713089030652851e+13, 3.491030912629217e+03, 6.128994257699094e-01, 1.250362481429955e+09
72, 9.812888706557377e-01, 8.419850196090246e-04, 5.185935709202909e+07, -3.713106910201962e+10, 1.994620822552332e+10, 1.435446720350871e+14, 5.056638582290476e+13, 3.396762097965717e+03, 6.956364326474243e-01, 1.341504717023108e+09
73, 9.770399798976956e-01, 9.678804310350579e-04, 7.274824894278958e+07, -8.408683649993860e+10, 2.035852319254370e+10, 2.109296429020419e+14, 6.379386209447466e+13, 3.054827533267375e+03, 1.073329500428799e+00, 1.692424039403104e+09
74, 9.720727047091776e-01, 1.082092915884068e-03, 7.304379855749595e+07, -8.718076129625403e+10, 2.389651725182669e+10, 2.168800087671719e+14, 6.437767786023879e+13, 3.070310533692366e+03, 1.114110604448421e+00, 1.707912423484128e+09
75, 9.662750750123086e-01, 1.162916270241072e-03, 6.364695672235367e+07, -8.374360339978485e+10, 1.181445668025034e+10, 2.225565753492507e+14, 6.654685795712273e+13, 3.642338106308023e+03, 1.098283648025308e+00, 1.765459849318847e+09
76, 9.595215411345802e-01, 1.208352249071765e-03, 6.363806060705075e+07, -8.378218669465118e+10, 1.479127745204053e+10, 2.235588682154354e+14, 6.667541000180609e+13, 3.649884355922719e+03, 1.103852529377334e+00, 1.768870280415806e+09
77, 9.516718862475502e-01, 1.192197511745352e-03, 9.820813191869880e+07, -1.578087170723671e+11, -2.535375002655663e+09, 3.121329650292481e+14, 7.412414998634816e+13, 2.629315013970766e+03, 1.563397546705491e+00, 1.966482185687442e+09
78, 9.425725866813349e-01, 1.056953255006246e-03, 9.820532625617494e+07, -1.580606144831569e+11, -5.179514550583855e+09, 3.123446382555334e+14, 7.400378446264869e+13, 2.625120431297116e+03, 1.567827268024714e+00, 1.963288939512031e+09
79, 9.320570597291891e-01, 7.834806355455971e-04, 8.415403794984128e+07, -1.284671613367495e+11, 9.015633082645042e+09, 2.468518313596011e+14, 5.932469598552677e+13, 2.455788193582566e+03, 1.540421954620189e+00, 1.573858962410567e+09
80, 9.199476612814711e-01, 3.293055151306245e-04, 8.620245926157232e+07, -1.297472780563484e+11, 7.643066419778561e+09, 2.468477959370636e+14, 5.954586850229173e+13, 2.406369549738574e+03, 1.533207042651020e+00, 1.579726575258156e+09
81, 9.060595001112073e-01, -3.613181243943190e-04, 8.200110361898308e+07, -1.143571512258246e+11, 3.239514559746775e+09, 2.232803697837899e+14, 5.739049829308557e+13, 2.438095109957135e+03, 1.409430449299800e+00, 1.522545519872835e+09
82, 8.902052320642668e-01, -1.348895807155921e-03, 8.354879587157269e+07, -1.121217562129321e+11, 1.859993507242283e+09, 2.181447350101254e+14, 5.715632841967362e+13, 2.383166981888610e+03, 1.371460692400301e+00, 1.516333092678681e+09
83, 8.722017324322476e-01, -2.695820698815257e-03, 8.167865378544083e+07, -1.028304815540243e+11, 5.662858193251965e+09, 1.851532812762381e+14, 4.809081616169289e+13, 2.051086243283510e+03, 1.388769069793427e+00, 1.275828906295395e+09
84, 8.518800499410575e-01, -4.477210048509418e-03, 8.064589412154374e+07, -9.720870376510004e+10, 3.312043631402569e+09, 1.746826090947102e+14, 4.641121257070268e+13, 2.004799748841125e+03, 1.343663371592187e+00, 1.231269737039192e+09
85, 8.290949891516418e-01, -6.759853270310022e-03, 7.745776974511808e+07, -9.630847203211053e+10, -2.492243518597450e+08, 1.783363612493320e+14, 4.738501967231035e+13, 2.131112725813205e+03, 1.343534745410773e+00, 1.257104425471744e+09
86, 8.037342455911091e-01, -9.569716003747925e-03, 7.744427722699270e+07, -9.858339382404468e+10, -7.085260284253578e+08, 1.839262383479452e+14, 4.847067416449718e+13, 2.180319176845733e+03, 1.359930668458450e+00, 1.285906377629152e+09
87, 7.757388166002201e-01, -1.295319914764217e-02, 6.171746665982836e+07, -7.870787195727692e+10, -3.559037765942200e+09, 1.653754493788105e+14, 4.603400780273939e+13, 2.598370286176882e+03, 1.249264101652557e+00, 1.221262654897855e+09
88, 7.451173818662277e-01, -1.696376027418140e-02, 4.856549664213845e+07, -6.190819906227411e+10, -1.237667874455427e+10, 1.653825724824891e+14, 4.973887671015159e+13, 3.567783429257591e+03, 1.085630977293879e+00, 1.319551252042433e+09
89, 7.119453102215159e-01, -2.155088284140756e-02, 6.005101127077574e+07, -8.751716363619202e+10, -5.568035948670110e+10, 2.237350090690179e+14, 5.365928199410655e+13, 3.112826227785400e+03, 1.544367214398262e+00, 1.423557937630473e+09
90, 6.763876335690051e-01, -2.666268756537852e-02, 8.180688321307629e+07, -1.254740857617120e+11, -6.785658123787193e+09, 2.237391221268319e+14, 5.089305030707748e+13, 2.167199940096732e+03, 1.645886995497576e+00, 1.350170986920555e+09
91, 6.386903132503412e-01, -3.214098340228445e-02, 9.376348990763059e+07, -1.309757463007538e+11, -2.115053485152493e+10, 2.232549962357077e+14, 5.175648635328812e+13, 1.922920666435492e+03, 1.609598683104890e+00, 1.373077578173033e+09
92, 5.991919252744817e-01, -3.780832432505610e-02, 9.376959580633129e+07, -1.310622351015616e+11, -1.998763977973908e+10, 2.226393360753292e+14, 5.156636474129517e+13, 1.915732281465800e+03, 1.611357094686963e+00, 1.368033732629061e+09
93, 5.583070745394865e-01, -4.340319839544122e-02, 9.824186945874345e+07, -1.374772245496426e+11, -1.656600238345533e+10, 2.251077172417984e+14, 5.100795898133745e+13, 1.808721384654102e+03, 1.653216818092094e+00, 1.353219465200086e+09
94, 5.165217697739839e-01, -4.864778384131366e-02, 9.822195476237023e+07, -1.373954043571368e+11, -1.694730267064631e+10, 2.252156185821970e+14, 5.106297966624333e+13, 1.811039513084301e+03, 1.652074867825871e+00, 1.354679140580911e+09
95, 4.743658759402300e-01, -5.319599970259382e-02, 7.969990523113395e+07, -1.199556653929317e+11, -2.734816738743545e+09, 2.231280736423241e+14, 5.312360586514766e+13, 2.321988616209867e+03, 1.558464482325379e+00, 1.409346677649352e+09
96, 4.323892090666390e-01, -5.657217014235702e-02, 7.970011230805434e+07, -1.201587864343902e+11, -1.110450323039060e+09, 2.231110512054315e+14, 5.301017528689672e+13, 2.317024639891391e+03, 1.562431454949718e+00, 1.406337412628590e+09
97, 3.911750836411447e-01, -5.857730704819969e-02, 7.571356618504068e+07, -1.187690661832484e+11, 1.544127212195792e+10, 2.046257639865822e+14, 4.395875011901892e+13, 2.022562629230943e+03, 1.754565289164688e+00, 1.166206950757202e+09
98, 3.512799406583031e-01, -5.920682644831470e-02, 7.571439834827368e+07, -1.151748995940968e+11, 1.800683928927483e+10, 1.971123497405996e+14, 4.294819091808488e+13, 1.976044609705022e+03, 1.727730921100293e+00, 1.139397244753128e+09
99, 3.131933245045333e-01, -5.857527005652099e-02, 8.023468111561075e+07, -1.048773172203765e+11, 1.717547849383534e+10, 1.813798354550528e+14, 4.439889967924369e+13, 1.927704324790373e+03, 1.504864810919121e+00, 1.177883931478906e+09
100, 2.773028066739757e-01, -5.707052302076759e-02, 6.633661272978947e+07, -6.592001774439044e+10, 1.631159214598874e+10, 1.288067084080820e+14, 3.761930003390291e+13, 1.975548808656494e+03, 1.148883196361825e+00, 9.980240349494315e+08
101, 2.438762565021856e-01, -5.505401351032738e-02, 5.187628805322419e+07, -4.411614908918002e+10, 3.100562640144543e+10, 1.078948923863469e+14, 3.194827488930836e+13, 2.145402906961521e+03, 1.119422226211857e+00, 8.475741486609683e+08
102, 2.130882217975799e-01, -5.263872655744858e-02, 4.613004632792366e+07, -3.864979410233542e+10, 3.069963824941022e+10, 1.093017492561782e+14, 3.315806399437386e+13, 2.504007468813212e+03, 1.066626949776272e+00, 8.796693393274417e+08
103, 1.850111105080048e-01, -5.002059522146178e-02, 2.004516171881058e+07, -1.771390519147369e+10, 4.196287060742669e+09, 3.939782782816176e+13, 1.245268474906671e+13, 2.164132138679404e+03, 9.738010303998003e-01, 3.303644299698792e+08
104, 1.596499742053901e-01, -4.721673079814667e-02, 2.003061348382868e+07, -1.770403755707706e+10, 4.186634879712438e+09, 3.939411409784718e+13, 1.245309525474236e+13, 2.165775340834850e+03, 9.735057438237606e-01, 3.303753205109451e+08
105, 1.369343267689086e-01, -4.432612919341648e-02, 1.963277816386108e+07, -2.215736252689153e+10, 1.272004524743232e+10, 4.007198322219405e+13, 9.379217158624545e+12, 1.664237015254323e+03, 1.591236272259693e+00, 2.488266413508236e+08
106, 1.167438362168200e-01, -4.141483569852876e-02, 1.963227258281300e+07, -2.215917206614263e+10, 1.271145291559335e+10, 4.007245945563813e+13, 9.380645551116512e+12, 1.664533332371801e+03, 1.590967009172467e+00, 2.488645359964145e+08
107, 9.892401955520599e-02, -3.851835630498077e-02, 1.872632611107086e+07, -2.193624204614180e+10, 1.409583105361182e+10, 3.964437605672076e+13, 8.596409739350095e+12, 1.599170871672428e+03, 1.736884090630254e+00, 2.280590932950961e+08
108, 8.330077979146266e-02, -3.564668949520754e-02, 1.872543611652383e+07, -2.193509611663112e+10, 1.409376505076645e+10, 3.964311534945095e+13, 8.596719327780599e+12, 1.599304472872454e+03, 1.736755477288776e+00, 2.280673065445489e+08
109, 6.968198807228691e-02, -3.283898000752898e-02, 1.872721528112657e+07, -2.197312521607869e+10, 1.514129683393875e+10, 3.969692005240595e+13, 8.274037783332724e+12, 1.539127656509395e+03, 1.811774491969238e+00, 2.195067023448228e+08
110, 5.787391490539278e-02, -3.011717900872408e-02, 1.872793483632781e+07, -2.197521440446828e+10, 1.515702292536042e+10, 3.970714971296010e+13, 8.272352925282762e+12, 1.538755117478203e+03, 1.812647059224531e+00, 2.194620037770038e+08
111, 4.768738078167279e-02, -2.749334908472929e-02, 4.450072071779000e+06, -6.515427636038168e+09, 2.917659484369442e+09, 9.505821321518973e+12, 1.511869707934725e+12, 1.183525626800501e+03, 2.326082134191780e+00, 4.010925795563176e+07
112, 3.895117692987144e-02, -2.494496020850247e-02, 4.450277356692487e+06, -6.538935521313538e+09, 2.914718878861489e+09, 9.564523308405633e+12, 1.522435408133754e+12, 1.191741718788372e+03, 2.324522576129091e+00, 4.038956149034930e+07
