***********************************************
------------------------------------------------
Cd Cl Cm GridCells airfoil_con_dim step_dim first_spacing LE TE farfield_dist Time(s)
0 0 0 3906 64 64 0.004 0.0005 0.0005 50
0 0 0 16002 128 128 0.004 0.0005 0.0005 50
0 0 0 0 256 256 0.004 0.0005 0.0005 50
0 0 0 0 512 512 0.004 0.0005 0.0005 50
0 0 0 0 1024 1024 0.004 0.0005 0.0005 50
------------------------------------------------
************************************************
