"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient"
12, 2.340360019854936e-01, 5.473190712882668e-02, 8.467710336047108e-01, 3.159546760614276e+02, 2.505565126582200e+01, 2.005790918662815e+05, 5.650500014728979e+04, 2.324616052460867e+02, 1.224603886544388e+00, -1.189055542756069e+00
13, 3.285971616019743e-01, 6.052681524267963e-02, 8.328089247767742e-01, 3.157186793491455e+02, 1.242877676244712e+01, 1.977286232094143e+05, 5.511649992583504e+04, 2.305507850388115e+02, 1.246404528493612e+00, -1.225891863368840e+00
14, 4.384099102276972e-01, 6.277658274958374e-02, 8.392226828344224e-01, 3.135050527372486e+02, -8.356813893908641e-01, 1.987253606359489e+05, 5.606701271479474e+04, 2.327343832257305e+02, 1.221489545758621e+00, -1.200675163148242e+00
15, 5.539401869426344e-01, 5.992087751742430e-02, 9.023518589586341e-01, 3.122044875340241e+02, -1.567007480023344e+01, 2.111550390448306e+05, 6.280368083189906e+04, 2.424596789602209e+02, 1.109790407594488e+00, -1.021954221812348e+00
16, 6.634485759934162e-01, 5.147864134982243e-02, 1.039450981994205e+00, 3.133271126463991e+02, -2.977427241169476e+01, 2.390306174265449e+05, 7.655211070004056e+04, 2.565567828552124e+02, 9.429863368383267e-01, -6.572142219768011e-01
17, 7.575599635752013e-01, 4.057241486306972e-02, 1.159344655027528e+00, 3.110349189046804e+02, -3.977860279377416e+01, 2.635323224268098e+05, 8.845074993416615e+04, 2.657781662377676e+02, 8.275820188812560e-01, -3.415483813010713e-01
18, 8.319247036602294e-01, 2.993379390513460e-02, 1.215864469735649e+00, 3.051412833429114e+02, -4.597611536582315e+01, 2.748618144277686e+05, 9.428097239158906e+04, 2.701277684123505e+02, 7.702946404356311e-01, -1.868750579793081e-01
19, 8.869034884762906e-01, 2.108509412216069e-02, 1.246631125460444e+00, 2.981437177905537e+02, -4.959183491349139e+01, 2.808136097760765e+05, 9.767010205630823e+04, 2.729317254697970e+02, 7.320456094743584e-01, -9.696288872012727e-02
20, 9.255748847895925e-01, 1.435622568765291e-02, 1.272586036437826e+00, 2.912765637075092e+02, -5.179990126189545e+01, 2.857994740931157e+05, 1.005642927466794e+05, 2.752878191785470e+02, 6.989357004135143e-01, -2.018124004792815e-02
21, 9.518333961790140e-01, 9.538082857377676e-03, 1.296838461524504e+00, 2.847532575376910e+02, -5.311763237779710e+01, 2.904764349311599e+05, 1.032505042510411e+05, 2.773554118083881e+02, 6.690263173107194e-01, 5.108280923303699e-02
22, 9.692372396300128e-01, 6.211629976400372e-03, 1.317721085547146e+00, 2.785693523447828e+02, -5.387122658723735e+01, 2.944896709626190e+05, 1.055773505207184e+05, 2.791114217997705e+02, 6.429021362346762e-01, 1.128130516068289e-01
23, 9.805894844636551e-01, 3.977167863897858e-03, 1.335524137135834e+00, 2.728128902573174e+02, -5.415974403905609e+01, 2.978979413902598e+05, 1.075741892370677e+05, 2.805993659754836e+02, 6.201756705746844e-01, 1.657883338796472e-01
24, 9.879175634354767e-01, 2.503269163454505e-03, 1.350802450791330e+00, 2.673476791681460e+02, -5.411147549693023e+01, 3.008048629396691e+05, 1.093058512542935e+05, 2.818914581971392e+02, 5.999472872210007e-01, 2.117285910534336e-01
25, 9.926163348368156e-01, 1.543083123001511e-03, 1.364223835291783e+00, 2.622131833407568e+02, -5.384803195679542e+01, 3.033503237553890e+05, 1.108352017608824e+05, 2.830234550511561e+02, 5.818066232900929e-01, 2.523016098542446e-01
26, 9.956162226327563e-01, 9.223876195944996e-04, 1.377867938028318e+00, 2.591231105441221e+02, -5.382340752841271e+01, 3.060675992741231e+05, 1.122603548361688e+05, 2.838240294119319e+02, 5.687186367687136e-01, 2.901103150977499e-01
27, 9.975263237624223e-01, 5.237080562454056e-04, 1.389766837166174e+00, 2.585496794271298e+02, -5.434079256444807e+01, 3.085610758101080e+05, 1.133794563612549e+05, 2.841991478005903e+02, 5.625073569237573e-01, 3.197996028193784e-01
28, 9.987401273792222e-01, 2.671513516816724e-04, 1.399676405372878e+00, 2.519751233823081e+02, -5.333217125500261e+01, 3.103056086254544e+05, 1.146435120748921e+05, 2.853331203104909e+02, 5.434021483897874e-01, 3.533344635420946e-01
29, 9.995109329662907e-01, 1.039876749415125e-04, 1.406824264171332e+00, 2.118390389991626e+02, -4.555592612720622e+01, 3.098528702893382e+05, 1.172663811181597e+05, 2.903782061377909e+02, 4.508709745337758e-01, 4.229180642576147e-01
30, 0.000000000000000e+00, 0.000000000000000e+00, 1.451464805652760e+00, -2.007604714259591e+00, 2.495471051504452e+02, 3.208954561517981e+05, 1.197768117071034e+05, 2.874726842200079e+02, 5.058397369466778e-01, 4.895187205783970e-01
31, 1.000000000000000e+00, 0.000000000000000e+00, 1.315576582939896e+00, 8.081382864865584e+01, -2.046151691396418e+01, 2.860518940748383e+05, 1.133642553076236e+05, 3.001859422274032e+02, 1.824391930333956e-01, 3.193963253286264e-01
32, 9.995008429150605e-01, 2.902076075230033e-05, 1.370761924128985e+00, 1.352797163553948e+02, -6.297304342840063e+00, 2.991765022463573e+05, 1.169946792266105e+05, 2.973270513285733e+02, 2.858081621325422e-01, 4.157099285774356e-01
33, 9.987142726547158e-01, 7.361583013233286e-05, 1.407417592048774e+00, 2.129577451943096e+02, -1.184175470831621e+01, 3.098320795284372e+05, 1.174683356092782e+05, 2.907556651991097e+02, 4.433308147199574e-01, 4.282758310545373e-01
34, 9.974757670904060e-01, 1.431521413533470e-04, 1.424676442952602e+00, 2.601662405626510e+02, -1.416741043471308e+01, 3.157647015617443e+05, 1.167756903021520e+05, 2.855397304737202e+02, 5.398778996254499e-01, 4.099002455054739e-01
35, 9.955276196907985e-01, 2.462664677639972e-04, 1.424670630079497e+00, 2.706960898303814e+02, -1.375480004929351e+01, 3.163227929081151e+05, 1.162157765183624e+05, 2.841717896478362e+02, 5.629737190224463e-01, 3.950459708453142e-01
36, 9.924687562225993e-01, 3.975418353414869e-04, 1.423386490546730e+00, 2.681535226610321e+02, -1.238766599344108e+01, 3.159098322672068e+05, 1.162388170001542e+05, 2.844845511050102e+02, 5.577574699023653e-01, 3.956572250325594e-01
37, 9.876791858811014e-01, 6.090451430901009e-04, 1.423355909274949e+00, 2.658536324050501e+02, -1.041113550636610e+01, 3.157755417264914e+05, 1.163637872495511e+05, 2.847965239051425e+02, 5.525170235677348e-01, 3.989726326232182e-01
38, 9.802122760796974e-01, 8.775096802299635e-04, 1.425041265557364e+00, 2.652426752502572e+02, -7.346554393180710e+00, 3.160945972541407e+05, 1.165563498055735e+05, 2.849304361652086e+02, 5.502552731287745e-01, 4.040812353746269e-01
39, 9.686508699853003e-01, 1.136016417738901e-03, 1.427127629201377e+00, 2.650280636277321e+02, -2.750177654281144e+00, 3.165206292268574e+05, 1.167636608426622e+05, 2.850199331761136e+02, 5.487391781533322e-01, 4.095811090590287e-01
40, 9.509423366104804e-01, 1.181354105865397e-03, 1.426609161385766e+00, 2.651793789490007e+02, 3.763370900128220e+00, 3.164193668884352e+05, 1.167074054812455e+05, 2.849861478568553e+02, 5.493103100112127e-01, 4.080886782352438e-01
41, 9.242719057816003e-01, 5.061749870301933e-04, 1.422583526287147e+00, 2.666574785679363e+02, 1.166996928460276e+01, 3.156574064286269e+05, 1.162470446667564e+05, 2.846652736831538e+02, 5.547220152705558e-01, 3.958755015298691e-01
42, 8.851111854022250e-01, -1.699564330741007e-03, 1.413148340726785e+00, 2.699353538928840e+02, 2.055577327647608e+01, 3.138657107345306e+05, 1.151740349008606e+05, 2.839207765414654e+02, 5.671267974068863e-01, 3.674090085855887e-01
43, 8.296954235043592e-01, -6.695906462429936e-03, 1.397197146171379e+00, 2.755397631720188e+02, 2.949813894984977e+01, 3.108493453918313e+05, 1.133474023219758e+05, 2.826078537766674e+02, 5.885185994449472e-01, 3.189492227837298e-01
44, 7.551700587527106e-01, -1.561025275539536e-02, 1.369157326282352e+00, 2.837474479766483e+02, 3.733520100744818e+01, 3.054629334516157e+05, 1.102206562436819e+05, 2.804400159291509e+02, 6.226400841646225e-01, 2.359979785310739e-01
45, 6.614404597816879e-01, -2.883388606448667e-02, 1.318762338919751e+00, 2.946367884715379e+02, 4.153443028065580e+01, 2.955788917887171e+05, 1.048044298698592e+05, 2.768493122494283e+02, 6.764297660044161e-01, 9.230779531421406e-02
46, 5.527750360915243e-01, -4.414024326174264e-02, 1.252809963434867e+00, 3.068370125221527e+02, 3.753984121832620e+01, 2.825819828477323e+05, 9.777777526388028e+04, 2.718850314140390e+02, 7.464612521770214e-01, -9.410636429597270e-02
47, 4.379562340302612e-01, -5.617857443750576e-02, 1.216277477563682e+00, 3.185507812581002e+02, 2.102788890322284e+01, 2.757336155408624e+05, 9.353464335566532e+04, 2.678984341401592e+02, 7.999378255124545e-01, -2.066748500319905e-01
48, 3.282924070197907e-01, -5.896235838409473e-02, 1.229193286191231e+00, 3.239537225079512e+02, -2.980128954565448e+00, 2.787618563041115e+05, 9.442770562689273e+04, 2.676144768476378e+02, 8.036695688111305e-01, -1.829822876241605e-01
49, 2.337610123260180e-01, -5.429960544587972e-02, 1.262228878743712e+00, 3.175204828912328e+02, -2.216936129643055e+01, 2.851942951641683e+05, 9.802504499790999e+04, 2.705386280991293e+02, 7.647617170073031e-01, -8.754640336848345e-02
50, 1.590505664329829e-01, -4.714378610298988e-02, 1.299011365707376e+00, 3.052981679633095e+02, -3.515849311509531e+01, 2.920910329560097e+05, 1.022956487991071e+05, 2.743307908584139e+02, 7.125018927448654e-01, 2.575090000983236e-02
51, 1.039617103417247e-01, -3.935179902202982e-02, 1.340892538476275e+00, 2.916362248726749e+02, -4.756916409582382e+01, 3.000895333288972e+05, 1.070124709643948e+05, 2.780166227765029e+02, 6.592725858417962e-01, 1.508861868965169e-01
52, 6.546210269911974e-02, -3.187828195696253e-02, 1.386226272380399e+00, 2.738351224183521e+02, -6.047586815345528e+01, 3.087227757290904e+05, 1.121427656918121e+05, 2.818171913653957e+02, 6.011229897531977e-01, 2.869907250860415e-01
53, 3.965161483754089e-02, -2.514928100992520e-02, 1.437340040363029e+00, 2.485984100569235e+02, -7.377012561284442e+01, 3.183861074451551e+05, 1.179978260290509e+05, 2.859860354793674e+02, 5.321614445605567e-01, 4.423229868005425e-01
54, 2.295649197244540e-02, -1.926570009053298e-02, 1.496104177363452e+00, 2.117533872878715e+02, -8.516733945042033e+01, 3.294205988300907e+05, 1.248044233051806e+05, 2.906019255122482e+02, 4.464056125603619e-01, 6.228991189979410e-01
55, 1.254984341419767e-02, -1.425016350192873e-02, 1.559015307793264e+00, 1.601067293007375e+02, -8.804510264066218e+01, 3.411486695123733e+05, 1.321764944820457e+05, 2.953481095256312e+02, 3.401860920519680e-01, 8.184770333944228e-01
56, 6.333602982597920e-03, -1.012755658969610e-02, 1.618023346604035e+00, 9.547973010943228e+01, -7.355898311114431e+01, 3.521685672658153e+05, 1.390717417094955e+05, 2.994225159126073e+02, 2.147418245173299e-01, 1.001405011114548e+00
57, 2.889314559190075e-03, -6.810303975719335e-03, 1.657602253702038e+00, 2.795526179599032e+01, -3.203728697132726e+01, 3.596248589946456e+05, 1.436318111219246e+05, 3.018565843576260e+02, 7.364713054026567e-02, 1.122381714104728e+00
58, 1.230164681597637e-03, -4.254940430603191e-03, 1.654810089362102e+00, -2.040113500496789e+01, 3.693590046503363e+01, 3.590172436236719e+05, 1.433917105752649e+05, 3.018604609065579e+02, 7.320940042145603e-02, 1.116011948670488e+00
59, 4.731459593981979e-04, -2.483623308468946e-03, 1.617077282201518e+00, -3.561897267691112e+01, 1.084269304062549e+02, 3.518314445256780e+05, 1.391216331021557e+05, 2.997051712129377e+02, 2.033592671176758e-01, 1.002728608552598e+00
60, 2.410060412781054e-04, -1.265081545579424e-03, 1.567001638183796e+00, -3.081472604741037e+01, 1.622564661006311e+02, 3.423080286498809e+05, 1.334418228681118e+05, 2.966558116210090e+02, 3.052468931109004e-01, 8.520456575756553e-01
61, 9.357033872643785e-05, -4.911665620856206e-04, 1.537719437649019e+00, -3.869327339155014e+01, 2.117103632265596e+02, 3.377742336248022e+05, 1.290853893838826e+05, 2.924356602292939e+02, 4.082591074407280e-01, 7.364713291933750e-01
