"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
40, 3.122151107461367e-01, 5.978916863253993e-02, 2.989046037959915e-01, 1.078051789556232e+02, 5.188755668892560e+00, 6.619434829797945e+04, 6.785080297331365e-05, 1.868335967624990e+04, 2.177472684482270e+02, 1.220630660703473e+00, -1.176239052116272e+00, 1.427571086547064e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.611820583320873e-07
41, 3.346021580362044e-01, 6.076944819449440e-02, 2.975193848863342e-01, 1.077011399764597e+02, 4.222172608629418e+00, 6.592448085175228e+04, 6.753458919643416e-05, 1.856030974298420e+04, 2.173203008056453e+02, 1.225856135988504e+00, -1.186196336088039e+00, 1.425228718176685e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.560811777007216e-07
42, 3.577909098785473e-01, 6.157586566390818e-02, 2.959701323122678e-01, 1.075525287998632e+02, 3.243819066844738e+00, 6.562075582772508e+04, 6.717826510224079e-05, 1.842449340622986e+04, 2.168592813028450e+02, 1.231494068270751e+00, -1.197186686079923e+00, 1.422697316132453e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.504854457873832e-07
43, 3.817176586347658e-01, 6.219046859696448e-02, 2.943561739724201e-01, 1.073918020705939e+02, 2.259325658292990e+00, 6.530494024556222e+04, 6.680929917553639e-05, 1.828242338989208e+04, 2.163669674750820e+02, 1.237512930281414e+00, -1.208683088060851e+00, 1.419991526741422e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.448760564314964e-07
44, 4.063079174408235e-01, 6.259657746421252e-02, 2.925769083984107e-01, 1.072022882427330e+02, 1.265793996735386e+00, 6.495682006699905e+04, 6.638484587090401e-05, 1.812569453646787e+04, 2.158166542867849e+02, 1.244236559502320e+00, -1.221365693070840e+00, 1.416963839889701e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.387620404613231e-07
45, 4.314770582716460e-01, 6.277800598245367e-02, 2.906038829259094e-01, 1.069984482047086e+02, 2.446371509726863e-01, 6.457263128059435e+04, 6.593539772213238e-05, 1.794978562131994e+04, 2.151732098490834e+02, 1.252086280853460e+00, -1.235600361670873e+00, 1.413419568669539e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.324582739472882e-07
46, 4.571311540686958e-01, 6.271278661520892e-02, 2.881431782012150e-01, 1.066102785815062e+02, -8.358734091677700e-01, 6.408072304496927e+04, 6.534899152836488e-05, 1.774284324564882e+04, 2.145088521080563e+02, 1.260180136252704e+00, -1.252346278923018e+00, 1.409755338294873e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.245376472080322e-07
47, 4.831678944969871e-01, 6.237272237943300e-02, 2.856885330239761e-01, 1.061595302823569e+02, -1.993900361927238e+00, 6.358529854228794e+04, 6.474836720798151e-05, 1.754173298537590e+04, 2.138996295040180e+02, 1.267619487033327e+00, -1.268620257445618e+00, 1.406390937717998e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.168533083027593e-07
48, 5.094778112206622e-01, 6.172960716980463e-02, 2.830268825474955e-01, 1.058580443799829e+02, -3.235182356763149e+00, 6.307057197708339e+04, 6.396090640141848e-05, 1.730220292086766e+04, 2.129629522382600e+02, 1.279080937332963e+00, -1.288003192558098e+00, 1.401210200092465e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.084115359279760e-07
49, 5.359460100344278e-01, 6.075975155724235e-02, 2.796531244764303e-01, 1.062254651498366e+02, -4.572546689557291e+00, 6.249918019772456e+04, 6.340677326793613e-05, 1.691482936496515e+04, 2.107066733101043e+02, 1.306540755774708e+00, -1.319349723164869e+00, 1.388690829826539e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.025440936061676e-07
50, 5.624542676291762e-01, 5.944931014814590e-02, 2.722401224816392e-01, 1.050103512536657e+02, -5.869374728217288e+00, 6.101945178551861e+04, 6.248955578924398e-05, 1.628140806253152e+04, 2.083388079943626e+02, 1.335129434950231e+00, -1.370606604129438e+00, 1.375491090624155e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.945407940116250e-08
51, 5.888837987184102e-01, 5.780078637242128e-02, 2.688308472358131e-01, 1.003133587964579e+02, -6.868256110467472e+00, 5.988864699431985e+04, 6.164029723701815e-05, 1.643404300859595e+04, 2.129588357108117e+02, 1.278493644484855e+00, -1.358255280876810e+00, 1.401187410280168e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.622704348273350e-08
52, 6.151186094168857e-01, 5.584264213626044e-02, 2.919804675254192e-01, 9.347096596693747e+01, -7.490119475096934e+00, 6.352013423487036e+04, 6.684565788890403e-05, 1.938510055392132e+04, 2.312834749246335e+02, 1.053396078845032e+00, -1.119453704833854e+00, 1.500826169473194e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.192013283928669e-07
53, 6.410476422768580e-01, 5.361910393245706e-02, 3.809728982027701e-01, 9.973130039023728e+01, -9.049847083073155e+00, 8.104552541015894e+04, 8.881225408261728e-05, 2.715367189529816e+04, 2.482932021959337e+02, 8.321216945721968e-01, -4.908156483304884e-01, 1.590235928945724e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.866965119320377e-07
54, 6.665658126682888e-01, 5.117565284754434e-02, 4.212081592732675e-01, 1.029614714296223e+02, -1.033368722462362e+01, 8.908515549885729e+04, 9.727675800306378e-05, 3.054971164513575e+04, 2.526624396589478e+02, 7.709659006930479e-01, -2.160058108027934e-01, 1.612750442061598e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.795107942528278e-06
55, 6.915744933272093e-01, 4.854861704354275e-02, 4.157318021208877e-01, 1.026272336062086e+02, -1.124244339033699e+01, 8.800546309264848e+04, 9.400056839467601e-05, 3.007448436997543e+04, 2.520085569358679e+02, 7.803388518265679e-01, -2.544615238967827e-01, 1.609392418583551e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.503073730806015e-06
56, 7.159821906049477e-01, 4.576232511476637e-02, 4.072641965177822e-01, 1.017163615074207e+02, -1.201431181296968e+01, 8.630280289429179e+04, 9.191759016247069e-05, 2.936939803727319e+04, 2.512170772213388e+02, 7.914978119722305e-01, -3.115175876669926e-01, 1.605322413759603e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.280905628395330e-06
57, 7.397094669667053e-01, 4.286300320231791e-02, 4.085704239542520e-01, 1.012645832221023e+02, -1.275063520837893e+01, 8.652884812226660e+04, 9.275697290921484e-05, 2.951224967598853e+04, 2.516319229475685e+02, 7.855515024362514e-01, -2.999579362736879e-01, 1.607456395561547e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.338579645169122e-06
58, 7.626857428299314e-01, 3.988169299378661e-02, 4.134485249975566e-01, 1.008384991328538e+02, -1.343121340532406e+01, 8.745075543619425e+04, 9.407858859323057e-05, 2.997421325399257e+04, 2.525554188545930e+02, 7.723183749463531e-01, -2.625755305403412e-01, 1.612201108483224e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.468592631142843e-06
59, 7.848515310329318e-01, 3.685032505241977e-02, 4.173324915605062e-01, 1.001863726487236e+02, -1.402278525979321e+01, 8.816487284705395e+04, 9.491467943274704e-05, 3.036149143284042e+04, 2.534377174513659e+02, 7.595474857768030e-01, -2.312367179094554e-01, 1.616726725907979e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.563464889241956e-06
60, 8.061581020723072e-01, 3.379700113777717e-02, 4.205431630760396e-01, 9.939344529930965e+01, -1.453620435965815e+01, 8.873934108282185e+04, 9.561852184774284e-05, 3.069700988537213e+04, 2.542821310700430e+02, 7.471984264481560e-01, -2.040863374016324e-01, 1.621051241162846e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.644779391467605e-06
61, 8.265678935861362e-01, 3.074933667230764e-02, 4.240924801128175e-01, 9.856107909721563e+01, -1.498235739838922e+01, 8.937822729689640e+04, 9.645887983718567e-05, 3.106422014430070e+04, 2.551703614762437e+02, 7.340768231145484e-01, -1.743714344475402e-01, 1.625593029685948e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.743741140059696e-06
62, 8.460539657503534e-01, 2.773239555863975e-02, 4.279165175293505e-01, 9.769497304580965e+01, -1.536625593282121e+01, 9.006967796284059e+04, 9.735805540156234e-05, 3.145668536773267e+04, 2.560850663830907e+02, 7.204086899485841e-01, -1.426128826544501e-01, 1.630262581912767e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.856024649592648e-06
63, 8.645992915314457e-01, 2.476745506579408e-02, 4.317113491997826e-01, 9.677838791037470e+01, -1.570015903738493e+01, 9.075333737895482e+04, 9.823506157138809e-05, 3.184810416293210e+04, 2.569925089925115e+02, 7.066702254970070e-01, -1.109390085429397e-01, 1.634887460937399e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.972066540159629e-06
64, 8.821956080997073e-01, 2.186921561060452e-02, 4.354365086535030e-01, 9.579806804579435e+01, -1.599341952881194e+01, 9.142015253345305e+04, 9.909382354043765e-05, 3.223536996792845e+04, 2.578921751570765e+02, 6.928408975027033e-01, -7.960119721250120e-02, 1.639465263049510e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.091352890987382e-06
65, 8.988433250479180e-01, 1.905044285394443e-02, 4.391967469901812e-01, 9.474069748764687e+01, -1.624970115575253e+01, 9.208909745424672e+04, 9.997763028374098e-05, 3.262802468973597e+04, 2.587986537383304e+02, 6.786464068042127e-01, -4.782731108246824e-02, 1.644070261776845e-05, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.219160604247681e-06
