1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.288640000000000230e-01 -9.306000000000000036e-03 0.000000000000000000e+00
8.535530000000000062e-01 -2.431400000000000228e-02 0.000000000000000000e+00
7.777849999999999486e-01 -3.268999999999999684e-02 0.000000000000000000e+00
6.684449999999999559e-01 -4.781399999999999539e-02 0.000000000000000000e+00
5.490089999999999693e-01 -6.464200000000000501e-02 0.000000000000000000e+00
4.266349999999999865e-01 -7.697900000000000575e-02 0.000000000000000000e+00
3.086579999999999879e-01 -7.845900000000000096e-02 0.000000000000000000e+00
2.021499999999999964e-01 -7.169399999999999384e-02 0.000000000000000000e+00
7.113600000000000478e-02 -5.316999999999999504e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.113600000000000478e-02 5.264399999999999635e-02 0.000000000000000000e+00
2.021499999999999964e-01 7.188500000000000445e-02 0.000000000000000000e+00
3.086579999999999879e-01 7.962900000000000533e-02 0.000000000000000000e+00
4.266349999999999865e-01 8.277900000000000535e-02 0.000000000000000000e+00
5.490089999999999693e-01 8.019400000000000139e-02 0.000000000000000000e+00
6.684449999999999559e-01 7.099300000000000055e-02 0.000000000000000000e+00
7.777849999999999486e-01 5.784699999999999565e-02 0.000000000000000000e+00
8.535530000000000062e-01 4.655399999999999816e-02 0.000000000000000000e+00
9.288640000000000230e-01 2.376899999999999846e-02 0.000000000000000000e+00
1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
