-1.682675903546476583e-03 -2.324471104007281436e-02 -2.884783013267248897e-02 -4.778673296665774534e-02 -6.464062030694005256e-02 -7.692351285644680181e-02 -7.821868393549798182e-02 -6.308995682960108486e-02 -5.309664178324974976e-02 1.264651713679385697e-02 3.190046527758545053e-02 3.965733011707450739e-02 4.279728638679457936e-02 4.031540250815252024e-02 7.082099748051402799e-02 5.681986024084774434e-02 7.828215644085308872e-03 2.375626608682776530e-02
1.038373710536801692e-02 -9.631940974142355616e-03 -2.246581453886116724e-03 -7.821870588406179547e-03 -6.462958692208277400e-02 -3.701366418559643573e-02 -6.862640233752462238e-02 -3.171278441815260363e-02 -1.319346536492438209e-02 5.260955354816201912e-02 7.188124084648428447e-02 7.958738739548465446e-02 8.277869465560412643e-02 8.012658531705615927e-02 7.098635742158118656e-02 5.768514935321838316e-02 4.651478359339506624e-02 2.361395052135818740e-02
-8.213586092627728555e-03 -2.417303982263479395e-02 -4.743363133944886872e-03 -7.821604846042896561e-03 -6.464095243783729572e-02 -3.733696959132072613e-02 -5.405232000826701300e-02 -3.171311975528361138e-02 -1.319090933089498915e-02 5.258564717327813415e-02 7.188339706868838996e-02 7.962299166992749255e-02 8.277881916537971341e-02 8.016588959723923435e-02 7.099192168672276149e-02 5.783581140974949214e-02 4.587534836623129858e-02 5.027443073837747044e-03
1.062990064871188224e-02 -1.931637721241834943e-02 -2.337818438330920012e-02 -4.599422801423355689e-02 -6.463825506378556573e-02 -7.681047621505858458e-02 -7.814741017130878709e-02 -6.311515941624523673e-02 -5.310529931265720038e-02 1.403416628483263214e-02 3.190017346303939544e-02 3.964667677908946530e-02 4.284160608595086878e-02 4.960056850734678724e-02 7.086532992926862506e-02 5.784439741825973119e-02 1.278506021693049353e-02 2.376278903823590694e-02
7.470722629141738225e-04 -2.405562374689193192e-02 -2.787634582869543201e-02 -4.768913438841353158e-02 -6.462167016497426253e-02 -7.688727436761866318e-02 -7.814221305148723318e-02 -6.656980834511933010e-02 -5.310690496827466522e-02 1.324310766329996579e-02 3.190018081474953887e-02 3.963222085541243112e-02 4.280799205022409182e-02 4.019708482428838853e-02 7.085446125079861157e-02 5.169816579951971858e-02 6.821150550854873651e-03 2.375941446884368910e-02
6.267024455020727206e-03 -2.406375211875170714e-02 -2.789623657518507799e-02 -4.731952132187551563e-02 -6.462139070813097130e-02 -7.685043190008040981e-02 -7.842799513966555724e-02 -6.656379111049219588e-02 -5.310513723479795556e-02 1.265134135428398060e-02 3.190230220327261446e-02 3.966023147994078568e-02 4.277941857243303808e-02 4.025415014474324066e-02 7.017137862049048491e-02 5.194401165753027849e-02 6.847985480212680394e-03 2.374438165502732942e-02
4.012547545821700326e-03 -2.326397743341987803e-02 -2.788310800319839314e-02 -4.776405618502625738e-02 -6.462285993203135959e-02 -7.675009310524727457e-02 -7.812650124536932306e-02 -6.012569684846517243e-02 -5.309748575533563414e-02 1.322421161864242856e-02 3.194874368892153954e-02 3.964160647066224119e-02 4.280679515729463036e-02 4.023169945107894774e-02 7.016813741495507573e-02 5.681900244576439801e-02 7.773725511880201847e-03 2.376680766899222363e-02
8.000282138367838941e-03 -2.326182410115054319e-02 -2.795758428584093486e-02 -4.765352612630464196e-02 -6.462241701646544156e-02 -7.675805071169052030e-02 -7.829919377503563593e-02 -6.427527711168390390e-02 -5.310506787848422866e-02 1.326440367163371666e-02 3.189593430640069033e-02 3.965755139285851577e-02 4.278328285851607654e-02 4.077897325793996414e-02 7.022925736170396172e-02 5.740424090743771746e-02 7.928524089823866389e-03 2.376040358817082393e-02
1.062390461894064872e-02 -2.315568833535024129e-02 -2.119520019081496884e-02 -4.767631538087255955e-02 -6.462824608066082555e-02 -7.675644487830106388e-02 -7.812517260328841195e-02 -6.339335520748061448e-02 -5.310508748617091129e-02 1.325022463322268404e-02 3.189950370836967114e-02 3.964654441622846026e-02 4.278147982267940103e-02 5.440273930873356506e-02 7.084813308205614724e-02 5.736270082256105657e-02 7.768722724314921016e-03 2.376020437925539103e-02
4.052560207022780185e-03 -2.427843103198719030e-02 -5.102712347664307632e-04 -7.882024512446517139e-03 -6.443753644626029620e-02 -3.728962018127914696e-02 -5.395325277967400607e-02 -3.173361833179035724e-02 -1.317345759372528201e-02 5.256132376610883616e-02 7.187810851081893881e-02 7.962873844059022155e-02 8.277438749057890177e-02 8.016256102645746839e-02 7.089084365473412308e-02 5.772972784120319889e-02 4.655054740819170728e-02 1.722813694481132446e-02
