"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -1.408797005,      0.8823735655,        1.12848734,       4.073510179,       0.114242906,      0.4480341476,                 0,                 0,                 0,      0.1046118118,     0.09609152254,      0.4522747597,                 0,       3.921767777
          0,           0,           1,      -1.456826581,       1.101553346,        1.02654313,       4.026573247,     0.06515363692,      0.6085921516,                 0,                 0,                 0,        0.10019603,     0.04057066409,      0.6107236893,                 0,       9.340877661
          0,           0,           2,       -1.53676949,       1.066852813,      0.9345735975,       3.945864606,     0.05220198719,      0.6644024499,                 0,                 0,                 0,     0.08730262291,     0.02538003902,      0.6659666032,                 0,       12.72753176
          0,           0,           3,      -1.640654023,      0.9855464632,      0.8126179953,       3.841415717,     0.04613721449,      0.7013446478,                 0,                 0,                 0,     0.08817980435,     0.01783119568,      0.7026343331,                 0,       15.20127852
          0,           0,           4,      -1.733801329,      0.8986682566,      0.7023585902,       3.747879973,     0.04577151236,      0.7278403258,                 0,                 0,                 0,     0.09422252333,     0.01639785104,        0.72909374,                 0,       15.90160098
          0,           0,           5,      -1.812690779,      0.8191816859,      0.6097436009,       3.669524093,     0.04613077523,      0.7327706055,                 0,                 0,                 0,     0.09541047847,     0.01655810121,      0.7340344938,                 0,       15.88463671
          0,           0,           6,      -1.898398464,      0.7388148778,      0.5035116407,       3.583665873,     0.04544326941,      0.7255625979,                 0,                 0,                 0,      0.0923013131,     0.01616168135,      0.7268046328,                 0,       15.96633797
          0,           0,           7,       -1.97222099,      0.6614722925,      0.3970954771,       3.509731199,      0.0445280274,      0.7180880104,                 0,                 0,                 0,     0.08916334505,     0.01554845519,      0.7192992294,                 0,       16.12665219
          0,           0,           8,      -2.042139793,      0.5859182917,      0.2931635038,        3.44120243,      0.0439659189,      0.7146605494,                 0,                 0,                 0,     0.08766710834,     0.01512495135,      0.7158518972,                 0,       16.25487576
          0,           0,           9,      -2.127482979,      0.5075460287,      0.1805328331,        3.35400599,     0.04379914515,      0.7147369281,                 0,                 0,                 0,     0.08750009209,     0.01495523459,      0.7159214918,                 0,        16.3185132
          0,           0,          10,      -2.231992882,      0.4148600161,     0.07597361254,       3.249292611,     0.04391303868,      0.7167047443,                 0,                 0,                 0,     0.08803430061,      0.0149897204,      0.7178922995,                 0,       16.32100091
          0,           0,          11,      -2.332897028,      0.3194890384,    -0.02382349516,        3.14853711,     0.04414822526,      0.7192471224,                 0,                 0,                 0,     0.08878259958,      0.0151222423,      0.7204420912,                 0,       16.29164294
          0,           0,          12,      -2.424602552,       0.229696097,     -0.1196232454,       3.056603077,     0.04436954392,      0.7215323797,                 0,                 0,                 0,     0.08943640123,     0.01525127111,      0.7227344118,                 0,       16.26188408
          0,           0,          13,      -2.506409251,      0.1425476091,     -0.2074847887,       2.974534876,      0.0445311771,      0.7232286892,                 0,                 0,                 0,     0.08989800689,     0.01534440118,      0.7244358578,                 0,       16.24095154
          0,           0,          14,      -2.567634342,      0.0572574178,      -0.288673794,       2.913166439,     0.04463496186,      0.7243159397,                 0,                 0,                 0,     0.09016995174,     0.01540427869,      0.7255264079,                 0,       16.22754696
          0,           0,          15,      -2.605292271,    -0.01922944532,     -0.3675836378,       2.875131571,     0.04469183257,      0.7249075175,                 0,                 0,                 0,     0.09029719389,     0.01543725894,      0.7261197972,                 0,        16.2201341
          0,           0,          16,      -2.641563893,    -0.08706859329,     -0.4483629845,        2.83797996,     0.04471883213,      0.7251675637,                 0,                 0,                 0,     0.09033343736,     0.01545375508,      0.7263807203,                 0,       16.21615613
          0,           0,          17,      -2.700526549,     -0.1571725953,     -0.5338015234,       2.778079401,     0.04473216301,       0.725221525,                 0,                 0,                 0,     0.09032026599,     0.01546490016,      0.7264351751,                 0,       16.21252978
          0,           0,          18,      -2.790433641,     -0.2368303212,     -0.6277307299,       2.687554304,     0.04473127471,       0.725079101,                 0,                 0,                 0,     0.09025286487,     0.01546975315,       0.726292831,                 0,       16.20966775
          0,           0,          19,      -2.908895331,     -0.3278785061,     -0.7231181264,       2.569120508,     0.04470929807,      0.7247324725,                 0,                 0,                 0,     0.09012251251,     0.01546176564,      0.7259455984,                 0,       16.20988259
          0,           0,          20,      -3.040350438,      -0.424647542,      -0.807372785,       2.438500989,      0.0446748691,      0.7242526993,                 0,                 0,                 0,     0.08995170838,     0.01544670247,      0.7254648274,                 0,       16.21163562
          0,           0,          21,      -3.153763443,      -0.520401959,     -0.8850139868,       2.326374373,     0.04463639646,      0.7237092773,                 0,                 0,                 0,     0.08976254924,     0.01543016436,      0.7249202963,                 0,       16.21343421
          0,           0,          22,      -3.225538852,     -0.6101487434,      -0.963748561,       2.255299184,      0.0446001779,       0.723153067,                 0,                 0,                 0,     0.08957200557,     0.01541639396,      0.7243630781,                 0,       16.21412965
          0,           0,          23,      -3.265538831,     -0.6913239504,       -1.04285151,       2.215346799,     0.04456929785,      0.7226132852,                 0,                 0,                 0,     0.08938943695,     0.01540729554,      0.7238224904,                 0,       16.21325262
          0,           0,          24,      -3.287892901,     -0.7592255543,      -1.119711027,       2.192921712,     0.04454558753,        0.72211538,                 0,                 0,                 0,     0.08922241355,     0.01540367315,      0.7233240341,                 0,       16.21070503
          0,           0,          25,       -3.30438404,     -0.8110567697,      -1.189632654,       2.176304289,     0.04452952138,      0.7216839959,                 0,                 0,                 0,     0.08907802139,      0.0154050075,      0.7228923529,                 0,       16.20686622
          0,           0,          26,      -3.317296481,     -0.8525852598,      -1.249852861,       2.163248499,     0.04452087435,      0.7213384609,                 0,                 0,                 0,     0.08896101785,      0.0154102947,      0.7225467502,                 0,       16.20225279
          0,           0,          27,      -3.332019633,     -0.8863292282,      -1.300128901,       2.148269435,     0.04451937183,      0.7210820054,                 0,                 0,                 0,     0.08887164255,     0.01541913014,      0.7222904425,                 0,       16.19703908
          0,           0,          28,      -3.359069097,     -0.9185727575,       -1.35112631,       2.120777277,     0.04452235088,      0.7209002232,                 0,                 0,                 0,     0.08880387137,     0.01542943371,      0.7221089282,                 0,       16.19187237
          0,           0,          29,      -3.394825724,     -0.9535981174,      -1.410015529,       2.084573756,     0.04452994551,      0.7207768325,                 0,                 0,                 0,     0.08875328313,     0.01544199558,      0.7219859438,                 0,       16.18633987
          0,           0,          30,      -3.447613903,     -0.9928255752,      -1.470474207,        2.03136141,     0.04454009574,      0.7206922729,                 0,                 0,                 0,      0.0887143792,     0.01545554583,      0.7219018621,                 0,       16.18075267
          0,           0,          31,      -3.518842645,      -1.040272475,      -1.530611574,       1.959863921,      0.0445512602,       0.720633394,                 0,                 0,                 0,     0.08868352665,     0.01546907441,       0.721843481,                 0,        16.1753762
          0,           0,          32,      -3.605431436,      -1.095690167,      -1.590659121,       1.873206482,      0.0445621715,      0.7205910836,                 0,                 0,                 0,     0.08865856463,     0.01548168221,      0.7218016448,                 0,        16.1704661
          0,           0,          33,      -3.700049952,       -1.15602466,      -1.652979872,        1.77872044,      0.0445722563,      0.7205599349,                 0,                 0,                 0,     0.08863848816,      0.0154930143,      0.7217709279,                 0,       16.16610858
          0,           0,          34,      -3.792846302,      -1.218590144,      -1.717154247,       1.686167899,     0.04458117763,      0.7205366516,                 0,                 0,                 0,     0.08862259903,     0.01550286684,      0.7217480231,                 0,       16.16235124
          0,           0,          35,      -3.879246198,      -1.278969138,      -1.781453259,       1.599997019,     0.04458868887,      0.7205171133,                 0,                 0,                 0,     0.08860962595,     0.01551115949,      0.7217288034,                 0,        16.1591904
          0,           0,          36,      -3.956731986,      -1.335746897,      -1.843088903,       1.522706041,     0.04459454884,      0.7204970199,                 0,                 0,                 0,     0.08859818482,      0.0155178246,      0.7217089625,                 0,       16.15661641
          0,           0,          37,      -4.024465654,      -1.388923101,      -1.901040236,       1.455145882,     0.04459854883,      0.7204729667,                 0,                 0,                 0,     0.08858720177,     0.01552279082,      0.7216850901,                 0,       16.15462802
          0,           0,          38,      -4.082840224,       -1.43899579,       -1.95600547,        1.39694348,     0.04460054789,      0.7204432433,                 0,                 0,                 0,      0.0885760803,     0.01552598629,      0.7216554715,                 0,       16.15323752
          0,           0,          39,      -4.132168149,      -1.486281814,       -2.00807567,        1.34779212,     0.04460050753,      0.7204076596,                 0,                 0,                 0,     0.08856467397,     0.01552738021,       0.721619915,                 0,        16.1524543
          0,           0,          40,       -4.17217416,      -1.530722826,      -2.056217744,       1.307951578,     0.04459851004,      0.7203670079,                 0,                 0,                 0,     0.08855311802,     0.01552702286,      0.7215792159,                 0,       16.15226624
          0,           0,          41,      -4.202511609,      -1.571851844,      -2.098725485,       1.277747876,     0.04459468518,      0.7203222663,                 0,                 0,                 0,     0.08854157904,     0.01552500447,      0.7215343564,                 0,       16.15264831
          0,           0,          42,      -4.222445219,      -1.608952966,      -2.134486458,       1.257888458,     0.04458920269,      0.7202743346,                 0,                 0,                 0,     0.08853014469,     0.01552145838,      0.7214862427,                 0,       16.15355941
          0,           0,          43,      -4.231890504,      -1.641401551,      -2.162707912,       1.248424936,     0.04458226795,      0.7202240798,                 0,                 0,                 0,     0.08851890757,     0.01551655486,      0.7214357492,                 0,       16.15494484
          0,           0,          44,      -4.233491606,       -1.66826791,      -2.183219448,       1.246702024,     0.04457409947,       0.720172296,                 0,                 0,                 0,     0.08850796189,     0.01551048022,      0.7213836782,                 0,       16.15674359
          0,           0,          45,      -4.230654253,       -1.68957715,      -2.197428148,       1.249360543,      0.0445649615,      0.7201200723,                 0,                 0,                 0,     0.08849753481,     0.01550345462,      0.7213311287,                 0,       16.15888465
          0,           0,          46,       -4.22699791,      -1.705741319,      -2.207014913,       1.252835826,     0.04455504215,      0.7200682355,                 0,                 0,                 0,     0.08848776321,     0.01549563266,      0.7212789342,                 0,       16.16131869
          0,           0,          47,      -4.223471022,       -1.71745205,      -2.213570015,       1.256187866,     0.04454457739,      0.7200175458,                 0,                 0,                 0,      0.0884787611,     0.01548721952,      0.7212278639,                 0,       16.16397748
          0,           0,          48,      -4.221342125,       -1.72564742,       -2.21866256,        1.25815227,      0.0445337693,       0.719968589,                 0,                 0,                 0,     0.08847057188,     0.01547839347,      0.7211785112,                 0,       16.16680107
          0,           0,          49,      -4.221598092,      -1.731539386,      -2.222905259,       1.257757499,     0.04452276838,      0.7199214336,                 0,                 0,                 0,     0.08846310663,     0.01546930215,      0.7211309507,                 0,       16.16973651
          0,           0,          50,      -4.227720979,      -1.736863702,      -2.229079901,       1.251503144,     0.04451154971,      0.7198752582,                 0,                 0,                 0,      0.0884560622,     0.01545995375,      0.7210843607,                 0,       16.17277455
          0,           0,          51,      -4.241255956,      -1.743931246,      -2.244032209,       1.237889329,     0.04450074267,      0.7198326841,                 0,                 0,                 0,     0.08844989901,     0.01545087149,      0.7210413856,                 0,       16.17574541
          0,           0,          52,      -4.252585506,      -1.751131411,      -2.257513068,       1.226562001,     0.04449058454,      0.7197939726,                 0,                 0,                 0,     0.08844476873,     0.01544228193,      0.7210022962,                 0,       16.17856857
          0,           0,          53,      -4.264734258,      -1.758753482,       -2.26855248,       1.214372967,     0.04448106545,      0.7197585276,                 0,                 0,                 0,     0.08844039228,     0.01543419923,      0.7209664963,                 0,       16.18123398
